,02_1,02_2,03_1,05_1,05_2,08_1,08_2,09_1,11_1,11_2
37292,6.0,6.0,3.0,14.0,2.0,5.0,14.0,3.0,23.0,8.0
37293,5.0,4.0,0.0,10.0,3.0,4.0,1.0,2.0,14.0,4.0
37294,5.0,8.0,2.0,10.0,1.0,0.0,13.0,2.0,9.0,5.0
37295,9.0,6.0,2.0,6.0,0.0,2.0,10.0,3.0,16.0,3.0
37296,3.0,2.0,2.0,9.0,3.0,5.0,8.0,1.0,10.0,6.0
37297,2.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0
37298,3.0,9.0,2.0,5.0,1.0,2.0,4.0,3.0,6.0,2.0
37299,0.0,4.0,2.0,3.0,1.0,2.0,5.0,1.0,7.0,2.0
37300,3.0,3.0,0.0,4.0,0.0,3.0,8.0,2.0,4.0,1.0
37301,1.0,4.0,0.0,4.0,0.0,4.0,3.0,1.0,4.0,2.0
37302,2.0,2.0,1.0,2.0,1.0,0.0,4.0,0.0,4.0,2.0
37303,1.0,5.0,2.0,3.0,1.0,0.0,4.0,0.0,8.0,0.0
37304,1.0,4.0,1.0,3.0,2.0,0.0,5.0,1.0,3.0,0.0
37305,4.0,1.0,2.0,4.0,0.0,2.0,2.0,0.0,5.0,0.0
37306,2.0,5.0,2.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0
37307,5.0,2.0,3.0,8.0,1.0,1.0,3.0,1.0,3.0,0.0
37308,5.0,2.0,3.0,9.0,1.0,2.0,1.0,1.0,3.0,1.0
37309,2.0,1.0,0.0,8.0,7.0,1.0,2.0,1.0,3.0,0.0
37310,5.0,5.0,0.0,12.0,4.0,3.0,4.0,2.0,5.0,1.0
37311,5.0,7.0,1.0,17.0,4.0,1.0,2.0,2.0,5.0,2.0
37312,7.0,5.0,1.0,20.0,6.0,1.0,5.0,0.0,6.0,2.0
37313,4.0,7.0,0.0,20.0,9.0,2.0,5.0,2.0,13.0,2.0
37314,5.0,10.0,0.0,40.0,14.0,4.0,6.0,2.0,14.0,5.0
37315,9.0,4.0,0.0,56.0,41.0,0.0,4.0,2.0,10.0,1.0
37316,8.0,8.0,4.0,73.0,62.0,2.0,11.0,2.0,34.0,4.0
37317,18.0,21.0,2.0,96.0,75.0,9.0,17.0,5.0,60.0,20.0
37318,26.0,16.0,5.0,94.0,90.0,10.0,17.0,12.0,44.0,27.0
37319,18.0,12.0,7.0,103.0,92.0,4.0,15.0,12.0,50.0,32.0
37320,12.0,23.0,6.0,120.0,110.0,10.0,21.0,15.0,67.0,45.0
37321,27.0,20.0,10.0,150.0,167.0,20.0,35.0,20.0,71.0,54.0
37322,30.0,25.0,13.0,145.0,168.0,9.0,23.0,23.0,84.0,61.0
37323,30.0,24.0,8.0,147.0,169.0,18.0,34.0,45.0,78.0,57.0
37324,31.0,31.0,19.0,136.0,152.0,23.0,33.0,32.0,96.0,56.0
37325,29.0,32.0,19.0,125.0,156.0,25.0,48.0,31.0,78.0,55.0
37326,39.0,57.0,23.0,124.0,152.0,25.0,52.0,34.0,92.0,61.0
37327,37.0,44.0,22.0,117.0,137.0,19.0,38.0,28.0,86.0,59.0
37328,40.0,37.0,15.0,116.0,128.0,23.0,46.0,19.0,76.0,67.0
37329,47.0,45.0,13.0,134.0,136.0,19.0,42.0,32.0,95.0,54.0
37330,41.0,42.0,20.0,126.0,133.0,22.0,47.0,21.0,98.0,75.0
37331,28.0,42.0,25.0,119.0,115.0,21.0,40.0,21.0,100.0,64.0
37332,35.0,40.0,22.0,102.0,89.0,30.0,42.0,27.0,103.0,70.0
37333,41.0,32.0,14.0,124.0,110.0,20.0,53.0,25.0,116.0,79.0
37334,47.0,84.0,14.0,105.0,101.0,33.0,48.0,28.0,94.0,84.0
37335,46.0,51.0,22.0,114.0,102.0,21.0,37.0,33.0,94.0,89.0
37336,42.0,53.0,22.0,135.0,115.0,29.0,49.0,34.0,127.0,91.0
37337,40.0,55.0,27.0,117.0,106.0,41.0,61.0,45.0,125.0,86.0
37338,46.0,65.0,41.0,115.0,85.0,32.0,58.0,30.0,134.0,99.0
37339,44.0,47.0,23.0,117.0,93.0,27.0,68.0,36.0,120.0,105.0
37340,36.0,48.0,25.0,114.0,118.0,33.0,49.0,37.0,125.0,113.0
37341,38.0,43.0,14.0,130.0,118.0,37.0,67.0,39.0,134.0,115.0
37342,48.0,65.0,37.0,119.0,107.0,47.0,68.0,45.0,127.0,100.0
37343,44.0,56.0,30.0,109.0,97.0,37.0,59.0,29.0,140.0,116.0
37344,50.0,55.0,23.0,111.0,111.0,33.0,59.0,42.0,131.0,119.0
37345,39.0,52.0,24.0,139.0,109.0,39.0,50.0,34.0,143.0,113.0
37346,53.0,73.0,36.0,125.0,112.0,42.0,67.0,35.0,120.0,102.0
37347,50.0,80.0,26.0,116.0,108.0,38.0,51.0,50.0,122.0,122.0
37348,50.0,55.0,35.0,126.0,110.0,35.0,45.0,37.0,135.0,111.0
37349,32.0,47.0,22.0,123.0,110.0,34.0,60.0,44.0,120.0,115.0
37350,46.0,56.0,21.0,121.0,104.0,34.0,53.0,37.0,119.0,125.0
37351,45.0,55.0,28.0,116.0,109.0,34.0,55.0,48.0,145.0,145.0
37352,44.0,55.0,28.0,130.0,117.0,34.0,63.0,52.0,140.0,153.0
37353,47.0,63.0,30.0,115.0,100.0,33.0,53.0,54.0,128.0,123.0
37354,44.0,54.0,28.0,141.0,119.0,27.0,60.0,32.0,154.0,159.0
37355,42.0,57.0,37.0,116.0,100.0,30.0,59.0,33.0,129.0,141.0
37356,41.0,43.0,28.0,110.0,86.0,34.0,50.0,43.0,149.0,152.0
37357,41.0,48.0,22.0,123.0,107.0,27.0,50.0,34.0,152.0,156.0
37358,43.0,52.0,27.0,112.0,98.0,45.0,55.0,32.0,154.0,159.0
37359,45.0,45.0,32.0,120.0,96.0,37.0,56.0,56.0,158.0,182.0
37360,49.0,56.0,34.0,118.0,116.0,33.0,53.0,21.0,145.0,162.0
37361,39.0,43.0,30.0,133.0,124.0,31.0,53.0,36.0,144.0,170.0
37362,44.0,44.0,20.0,94.0,90.0,37.0,54.0,43.0,150.0,166.0
37363,39.0,47.0,36.0,102.0,78.0,26.0,52.0,29.0,144.0,143.0
37364,44.0,44.0,25.0,82.0,63.0,35.0,45.0,18.0,126.0,123.0
37365,33.0,31.0,25.0,87.0,70.0,19.0,38.0,25.0,93.0,86.0
37366,31.0,32.0,17.0,78.0,67.0,20.0,35.0,13.0,119.0,79.0
37367,24.0,27.0,14.0,61.0,35.0,19.0,37.0,12.0,117.0,73.0
37368,36.0,41.0,29.0,71.0,49.0,21.0,40.0,17.0,111.0,75.0
37369,25.0,33.0,23.0,65.0,38.0,14.0,22.0,8.0,68.0,45.0
37370,16.0,24.0,10.0,77.0,34.0,13.0,31.0,13.0,88.0,64.0
37371,29.0,31.0,15.0,64.0,39.0,18.0,30.0,15.0,74.0,47.0
37372,22.0,26.0,19.0,58.0,31.0,17.0,23.0,10.0,67.0,41.0
37373,22.0,23.0,10.0,52.0,39.0,16.0,21.0,9.0,57.0,35.0
37374,24.0,29.0,10.0,47.0,25.0,8.0,15.0,6.0,56.0,41.0
37375,22.0,25.0,9.0,52.0,23.0,18.0,26.0,18.0,51.0,35.0
37376,19.0,18.0,13.0,50.0,22.0,14.0,23.0,7.0,50.0,35.0
37377,23.0,16.0,13.0,50.0,22.0,10.0,21.0,4.0,47.0,33.0
37378,21.0,20.0,6.0,46.0,21.0,14.0,18.0,11.0,63.0,31.0
37379,13.0,17.0,12.0,60.0,29.0,10.0,20.0,10.0,51.0,21.0
37380,24.0,18.0,13.0,49.0,21.0,13.0,25.0,10.0,56.0,19.0
37381,14.0,19.0,11.0,47.0,9.0,13.0,21.0,8.0,40.0,17.0
37382,9.0,21.0,6.0,46.0,15.0,13.0,13.0,9.0,72.0,22.0
37383,11.0,28.0,8.0,50.0,12.0,14.0,23.0,11.0,52.0,22.0
37384,12.0,17.0,6.0,76.0,29.0,12.0,19.0,4.0,66.0,12.0
37385,8.0,22.0,13.0,123.0,32.0,9.0,19.0,5.0,48.0,7.0
37386,8.0,15.0,8.0,49.0,22.0,5.0,18.0,8.0,40.0,4.0
37387,18.0,14.0,4.0,36.0,10.0,9.0,16.0,6.0,44.0,9.0
37388,6.0,16.0,6.0,32.0,2.0,10.0,23.0,6.0,43.0,2.0
37389,6.0,13.0,4.0,24.0,5.0,7.0,11.0,4.0,30.0,1.0
37390,6.0,8.0,5.0,15.0,2.0,6.0,15.0,6.0,28.0,3.0
37391,4.0,10.0,4.0,21.0,4.0,3.0,11.0,5.0,29.0,8.0
37392,6.0,7.0,5.0,16.0,4.0,5.0,16.0,4.0,18.0,2.0
37393,4.0,2.0,7.0,15.0,0.0,2.0,12.0,4.0,18.0,8.0
37394,7.0,7.0,2.0,18.0,1.0,4.0,8.0,0.0,20.0,0.0
37395,4.0,3.0,3.0,14.0,3.0,2.0,11.0,2.0,16.0,3.0
37396,10.0,10.0,3.0,16.0,1.0,3.0,7.0,1.0,11.0,4.0
37397,6.0,8.0,2.0,5.0,0.0,2.0,13.0,0.0,4.0,3.0
37398,5.0,8.0,4.0,10.0,2.0,1.0,8.0,3.0,14.0,7.0
37399,1.0,8.0,0.0,9.0,0.0,0.0,6.0,0.0,8.0,2.0
37400,2.0,4.0,4.0,9.0,3.0,0.0,6.0,1.0,10.0,1.0
37401,1.0,1.0,4.0,13.0,3.0,0.0,7.0,1.0,10.0,4.0
37402,5.0,7.0,1.0,11.0,1.0,0.0,8.0,0.0,5.0,0.0
37403,1.0,7.0,5.0,5.0,1.0,0.0,5.0,0.0,7.0,2.0
37404,2.0,3.0,4.0,13.0,1.0,0.0,7.0,0.0,4.0,1.0
37405,3.0,4.0,4.0,12.0,0.0,0.0,3.0,0.0,5.0,0.0
37406,7.0,6.0,1.0,10.0,0.0,0.0,6.0,0.0,10.0,0.0
37407,3.0,5.0,4.0,17.0,0.0,1.0,5.0,3.0,4.0,1.0
37408,4.0,5.0,1.0,16.0,1.0,1.0,2.0,2.0,13.0,1.0
37409,2.0,9.0,2.0,12.0,0.0,1.0,8.0,2.0,5.0,2.0
37410,5.0,11.0,2.0,23.0,1.0,0.0,2.0,2.0,8.0,3.0
37411,4.0,3.0,0.0,16.0,0.0,2.0,5.0,2.0,13.0,1.0
37412,4.0,6.0,3.0,20.0,1.0,2.0,9.0,1.0,14.0,1.0
37413,4.0,10.0,7.0,64.0,4.0,0.0,4.0,1.0,23.0,2.0
37414,7.0,11.0,4.0,48.0,5.0,4.0,12.0,3.0,38.0,4.0
37415,8.0,14.0,5.0,39.0,2.0,3.0,7.0,1.0,33.0,5.0
37416,10.0,12.0,2.0,43.0,5.0,2.0,12.0,6.0,25.0,5.0
37417,11.0,12.0,2.0,61.0,10.0,2.0,12.0,4.0,30.0,3.0
37418,10.0,21.0,2.0,68.0,12.0,4.0,7.0,7.0,38.0,5.0
37419,12.0,13.0,8.0,61.0,16.0,4.0,17.0,4.0,53.0,8.0
37420,9.0,19.0,6.0,55.0,20.0,8.0,16.0,10.0,38.0,8.0
37421,11.0,16.0,5.0,77.0,15.0,8.0,16.0,12.0,45.0,8.0
37422,17.0,12.0,9.0,76.0,19.0,11.0,19.0,7.0,63.0,20.0
37423,14.0,19.0,11.0,71.0,33.0,9.0,18.0,8.0,49.0,18.0
37424,12.0,30.0,12.0,89.0,41.0,6.0,24.0,6.0,68.0,16.0
37425,12.0,22.0,17.0,88.0,49.0,12.0,22.0,12.0,60.0,19.0
37426,29.0,42.0,10.0,84.0,69.0,19.0,36.0,17.0,85.0,33.0
37427,24.0,30.0,12.0,89.0,56.0,22.0,34.0,17.0,73.0,34.0
37428,24.0,29.0,18.0,91.0,79.0,12.0,47.0,16.0,68.0,37.0
37429,25.0,35.0,9.0,97.0,56.0,14.0,37.0,18.0,96.0,56.0
37430,28.0,35.0,20.0,102.0,71.0,18.0,38.0,21.0,88.0,70.0
37431,26.0,42.0,15.0,103.0,94.0,29.0,37.0,24.0,93.0,51.0
37432,33.0,38.0,16.0,81.0,78.0,20.0,37.0,29.0,85.0,56.0
37433,36.0,43.0,21.0,107.0,92.0,20.0,34.0,28.0,92.0,59.0
37434,33.0,42.0,19.0,125.0,103.0,20.0,38.0,24.0,101.0,85.0
37435,44.0,53.0,17.0,105.0,91.0,25.0,49.0,19.0,85.0,51.0
37436,32.0,40.0,24.0,123.0,107.0,26.0,42.0,22.0,92.0,76.0
37437,32.0,47.0,19.0,107.0,106.0,20.0,45.0,31.0,97.0,71.0
37438,27.0,39.0,27.0,111.0,77.0,21.0,46.0,39.0,94.0,78.0
37439,30.0,40.0,26.0,100.0,93.0,32.0,39.0,28.0,114.0,106.0
37440,32.0,38.0,31.0,117.0,108.0,27.0,52.0,32.0,93.0,66.0
37441,33.0,47.0,29.0,117.0,102.0,28.0,45.0,22.0,151.0,123.0
37442,37.0,45.0,28.0,119.0,115.0,26.0,55.0,34.0,133.0,107.0
37443,19.0,40.0,27.0,132.0,115.0,33.0,64.0,28.0,130.0,121.0
37444,43.0,55.0,32.0,112.0,80.0,30.0,56.0,31.0,122.0,120.0
37445,45.0,56.0,26.0,118.0,86.0,38.0,60.0,30.0,137.0,110.0
37446,37.0,45.0,27.0,121.0,111.0,41.0,54.0,39.0,129.0,109.0
37447,42.0,54.0,25.0,101.0,80.0,35.0,56.0,38.0,125.0,105.0
37448,38.0,50.0,29.0,111.0,83.0,39.0,50.0,37.0,123.0,120.0
37449,39.0,41.0,25.0,114.0,95.0,45.0,52.0,25.0,120.0,81.0
37450,37.0,51.0,33.0,103.0,80.0,30.0,56.0,33.0,110.0,94.0
37451,25.0,46.0,18.0,108.0,89.0,28.0,52.0,37.0,119.0,102.0
37452,10.0,52.0,18.0,118.0,92.0,40.0,49.0,42.0,94.0,78.0
37453,36.0,52.0,22.0,116.0,99.0,36.0,50.0,29.0,103.0,86.0
37454,34.0,42.0,19.0,125.0,101.0,31.0,45.0,34.0,115.0,90.0
37455,36.0,40.0,27.0,104.0,81.0,33.0,57.0,38.0,116.0,99.0
37456,44.0,45.0,22.0,95.0,85.0,31.0,47.0,28.0,91.0,84.0
37457,46.0,57.0,22.0,111.0,84.0,22.0,40.0,14.0,95.0,77.0
37458,41.0,41.0,20.0,92.0,70.0,32.0,40.0,26.0,102.0,85.0
37459,25.0,34.0,23.0,98.0,72.0,25.0,40.0,20.0,100.0,73.0
37460,27.0,27.0,11.0,90.0,59.0,29.0,29.0,16.0,80.0,62.0
37461,32.0,38.0,16.0,88.0,66.0,20.0,26.0,22.0,69.0,54.0
37462,26.0,33.0,11.0,66.0,52.0,18.0,32.0,19.0,81.0,71.0
37463,30.0,32.0,19.0,75.0,41.0,14.0,25.0,16.0,74.0,45.0
37464,29.0,33.0,11.0,61.0,42.0,18.0,28.0,13.0,64.0,52.0
37465,27.0,28.0,10.0,73.0,37.0,14.0,27.0,4.0,67.0,39.0
37466,23.0,19.0,11.0,66.0,47.0,16.0,27.0,17.0,81.0,47.0
37467,25.0,35.0,12.0,53.0,32.0,14.0,29.0,15.0,75.0,43.0
37468,18.0,29.0,17.0,68.0,42.0,8.0,17.0,8.0,57.0,40.0
37469,22.0,17.0,9.0,58.0,29.0,12.0,19.0,12.0,43.0,23.0
37470,19.0,26.0,6.0,55.0,22.0,15.0,26.0,12.0,62.0,38.0
37471,21.0,18.0,8.0,55.0,29.0,16.0,26.0,9.0,42.0,33.0
37472,10.0,15.0,7.0,46.0,25.0,17.0,26.0,7.0,51.0,34.0
37473,19.0,24.0,2.0,43.0,21.0,16.0,24.0,10.0,46.0,31.0
37474,22.0,30.0,6.0,52.0,23.0,12.0,17.0,7.0,55.0,41.0
37475,20.0,25.0,10.0,56.0,25.0,24.0,28.0,6.0,52.0,30.0
37476,22.0,19.0,10.0,43.0,20.0,18.0,21.0,5.0,51.0,29.0
37477,19.0,20.0,11.0,44.0,19.0,13.0,22.0,13.0,51.0,29.0
37478,15.0,14.0,9.0,43.0,26.0,21.0,18.0,4.0,53.0,37.0
37479,17.0,30.0,2.0,48.0,18.0,8.0,17.0,7.0,49.0,19.0
37480,20.0,11.0,10.0,45.0,15.0,11.0,26.0,10.0,53.0,31.0
37481,11.0,15.0,3.0,25.0,10.0,10.0,21.0,4.0,51.0,20.0
37482,11.0,14.0,7.0,48.0,21.0,7.0,15.0,5.0,41.0,24.0
37483,11.0,16.0,5.0,33.0,19.0,8.0,14.0,4.0,40.0,17.0
37484,15.0,15.0,2.0,24.0,10.0,9.0,15.0,3.0,32.0,28.0
37485,12.0,13.0,5.0,21.0,9.0,4.0,15.0,3.0,28.0,10.0
37486,13.0,12.0,7.0,29.0,4.0,13.0,19.0,2.0,34.0,10.0
37487,9.0,11.0,8.0,21.0,4.0,8.0,12.0,3.0,18.0,8.0
37488,8.0,11.0,12.0,9.0,4.0,6.0,12.0,2.0,20.0,9.0
37489,6.0,9.0,2.0,12.0,0.0,5.0,9.0,3.0,10.0,5.0
37490,6.0,7.0,3.0,7.0,2.0,3.0,13.0,1.0,20.0,3.0
37491,8.0,9.0,3.0,12.0,3.0,2.0,12.0,3.0,16.0,4.0
37492,6.0,7.0,1.0,10.0,0.0,5.0,14.0,1.0,16.0,5.0
37493,7.0,8.0,5.0,11.0,3.0,6.0,8.0,3.0,9.0,2.0
37494,0.0,6.0,3.0,9.0,1.0,1.0,12.0,3.0,5.0,1.0
37495,4.0,6.0,0.0,9.0,0.0,3.0,9.0,2.0,9.0,2.0
37496,7.0,8.0,2.0,9.0,1.0,3.0,13.0,2.0,8.0,4.0
37497,1.0,5.0,2.0,7.0,0.0,3.0,10.0,2.0,10.0,3.0
37498,7.0,3.0,2.0,7.0,1.0,3.0,10.0,1.0,5.0,0.0
37499,2.0,7.0,3.0,6.0,1.0,1.0,7.0,0.0,6.0,4.0
37500,4.0,5.0,1.0,8.0,3.0,0.0,4.0,1.0,11.0,4.0
37501,5.0,5.0,1.0,6.0,4.0,0.0,0.0,1.0,5.0,2.0
37502,8.0,8.0,1.0,6.0,2.0,0.0,3.0,0.0,7.0,2.0
37503,5.0,8.0,1.0,8.0,1.0,1.0,5.0,0.0,4.0,4.0
37504,5.0,4.0,2.0,4.0,1.0,0.0,8.0,1.0,6.0,2.0
37505,4.0,1.0,3.0,12.0,1.0,1.0,4.0,2.0,3.0,1.0
37506,3.0,7.0,4.0,9.0,2.0,0.0,4.0,1.0,7.0,3.0
37507,3.0,3.0,2.0,8.0,3.0,2.0,6.0,0.0,5.0,1.0
37508,5.0,3.0,1.0,11.0,4.0,0.0,0.0,1.0,9.0,2.0
37509,12.0,6.0,3.0,17.0,9.0,2.0,6.0,1.0,17.0,2.0
37510,7.0,5.0,0.0,25.0,7.0,0.0,7.0,3.0,19.0,5.0
37511,5.0,8.0,1.0,24.0,10.0,4.0,1.0,0.0,14.0,1.0
37512,7.0,8.0,3.0,24.0,8.0,2.0,2.0,6.0,11.0,3.0
37513,3.0,4.0,4.0,25.0,5.0,3.0,7.0,0.0,16.0,1.0
37514,7.0,5.0,2.0,27.0,7.0,2.0,6.0,2.0,10.0,5.0
37515,5.0,5.0,1.0,26.0,15.0,5.0,7.0,0.0,17.0,6.0
37516,11.0,8.0,2.0,28.0,12.0,2.0,8.0,1.0,17.0,2.0
37517,7.0,7.0,8.0,42.0,20.0,4.0,6.0,6.0,25.0,4.0
37518,12.0,7.0,4.0,44.0,25.0,6.0,5.0,3.0,32.0,10.0
37519,15.0,2.0,11.0,54.0,26.0,2.0,6.0,5.0,34.0,16.0
37520,16.0,17.0,3.0,60.0,52.0,7.0,10.0,3.0,40.0,18.0
37521,20.0,9.0,10.0,70.0,51.0,8.0,16.0,10.0,55.0,24.0
37522,17.0,25.0,9.0,65.0,41.0,13.0,23.0,11.0,69.0,39.0
37523,16.0,20.0,17.0,62.0,49.0,11.0,22.0,9.0,57.0,29.0
37524,30.0,25.0,11.0,70.0,63.0,11.0,18.0,8.0,70.0,36.0
37525,23.0,22.0,11.0,89.0,72.0,14.0,27.0,16.0,78.0,46.0
37526,32.0,35.0,15.0,87.0,83.0,15.0,15.0,13.0,80.0,48.0
37527,37.0,37.0,20.0,112.0,88.0,13.0,23.0,10.0,91.0,68.0
37528,33.0,24.0,10.0,109.0,88.0,13.0,26.0,15.0,105.0,64.0
37529,45.0,36.0,18.0,96.0,82.0,22.0,34.0,21.0,98.0,70.0
37530,34.0,43.0,16.0,108.0,99.0,28.0,37.0,25.0,115.0,85.0
37531,34.0,32.0,21.0,107.0,94.0,38.0,54.0,23.0,111.0,92.0
37532,34.0,40.0,18.0,120.0,105.0,20.0,41.0,29.0,120.0,99.0
37533,40.0,32.0,22.0,122.0,99.0,22.0,32.0,25.0,129.0,106.0
37534,43.0,38.0,27.0,124.0,107.0,25.0,44.0,29.0,124.0,85.0
37535,44.0,40.0,25.0,127.0,111.0,22.0,42.0,28.0,132.0,101.0
37536,28.0,45.0,26.0,133.0,115.0,30.0,35.0,30.0,138.0,121.0
37537,47.0,47.0,23.0,130.0,110.0,28.0,46.0,38.0,151.0,140.0
37538,46.0,58.0,28.0,142.0,113.0,38.0,41.0,31.0,152.0,134.0
37539,49.0,58.0,25.0,114.0,114.0,26.0,41.0,27.0,135.0,124.0
37540,47.0,53.0,27.0,129.0,121.0,32.0,51.0,41.0,132.0,115.0
37541,55.0,60.0,22.0,122.0,104.0,31.0,40.0,40.0,133.0,117.0
37542,53.0,56.0,34.0,125.0,113.0,37.0,52.0,34.0,126.0,117.0
37543,48.0,53.0,38.0,130.0,110.0,30.0,49.0,51.0,140.0,128.0
37544,54.0,55.0,21.0,126.0,110.0,31.0,54.0,54.0,130.0,117.0
37545,53.0,62.0,23.0,124.0,121.0,43.0,63.0,51.0,114.0,103.0
37546,33.0,44.0,18.0,130.0,109.0,35.0,47.0,40.0,150.0,137.0
37547,53.0,43.0,29.0,138.0,120.0,40.0,59.0,62.0,122.0,114.0
37548,47.0,52.0,25.0,110.0,98.0,28.0,58.0,62.0,102.0,94.0
37549,1.0,50.0,30.0,106.0,93.0,40.0,45.0,39.0,103.0,88.0
37550,48.0,49.0,21.0,125.0,100.0,33.0,52.0,55.0,127.0,112.0
37551,48.0,48.0,28.0,116.0,94.0,51.0,74.0,50.0,113.0,103.0
37552,49.0,53.0,24.0,91.0,79.0,41.0,60.0,37.0,99.0,84.0
37553,22.0,54.0,20.0,97.0,66.0,25.0,46.0,31.0,106.0,95.0
37554,39.0,38.0,16.0,94.0,85.0,25.0,50.0,30.0,99.0,91.0
37555,23.0,37.0,12.0,121.0,96.0,25.0,47.0,16.0,76.0,60.0
37556,39.0,42.0,17.0,84.0,68.0,14.0,40.0,25.0,77.0,56.0
37557,25.0,32.0,12.0,69.0,48.0,21.0,35.0,20.0,74.0,52.0
37558,27.0,21.0,16.0,66.0,34.0,13.0,29.0,20.0,77.0,49.0
37559,25.0,24.0,11.0,67.0,30.0,15.0,26.0,14.0,54.0,37.0
37560,20.0,30.0,10.0,70.0,40.0,18.0,32.0,18.0,59.0,40.0
37561,19.0,24.0,7.0,70.0,36.0,10.0,26.0,15.0,68.0,34.0
37562,28.0,32.0,13.0,72.0,44.0,11.0,30.0,10.0,58.0,41.0
37563,16.0,18.0,10.0,50.0,29.0,11.0,22.0,10.0,60.0,41.0
37564,24.0,25.0,12.0,61.0,45.0,11.0,24.0,15.0,61.0,36.0
37565,17.0,22.0,8.0,57.0,28.0,10.0,24.0,13.0,51.0,29.0
37566,16.0,15.0,12.0,60.0,38.0,12.0,16.0,14.0,60.0,30.0
37567,18.0,26.0,6.0,76.0,28.0,17.0,30.0,18.0,58.0,26.0
37568,14.0,17.0,10.0,44.0,21.0,8.0,23.0,12.0,52.0,28.0
37569,11.0,14.0,8.0,52.0,25.0,8.0,19.0,2.0,54.0,29.0
37570,14.0,16.0,4.0,51.0,24.0,9.0,20.0,7.0,50.0,26.0
37571,14.0,15.0,4.0,26.0,9.0,9.0,22.0,5.0,33.0,19.0
37572,12.0,14.0,4.0,29.0,14.0,8.0,14.0,4.0,36.0,21.0
37573,9.0,18.0,6.0,24.0,12.0,6.0,16.0,4.0,40.0,27.0
37574,13.0,15.0,2.0,20.0,14.0,7.0,17.0,6.0,32.0,20.0
37575,10.0,11.0,6.0,18.0,4.0,5.0,18.0,4.0,27.0,13.0
37576,7.0,8.0,3.0,18.0,7.0,4.0,9.0,6.0,32.0,13.0
37577,4.0,7.0,4.0,11.0,1.0,5.0,14.0,4.0,21.0,8.0
37578,5.0,3.0,4.0,15.0,2.0,2.0,11.0,2.0,18.0,9.0
37579,4.0,6.0,1.0,16.0,4.0,3.0,9.0,2.0,12.0,3.0
37580,5.0,2.0,2.0,8.0,0.0,2.0,4.0,1.0,16.0,1.0
37581,2.0,5.0,0.0,3.0,0.0,2.0,2.0,1.0,8.0,2.0
37582,5.0,5.0,0.0,7.0,1.0,3.0,6.0,2.0,8.0,5.0
37583,4.0,3.0,0.0,4.0,1.0,4.0,6.0,0.0,8.0,4.0
37584,4.0,2.0,0.0,4.0,0.0,1.0,7.0,0.0,5.0,1.0
37585,1.0,1.0,0.0,5.0,0.0,1.0,3.0,1.0,7.0,0.0
37586,3.0,5.0,1.0,4.0,0.0,2.0,3.0,0.0,3.0,1.0
37587,4.0,4.0,0.0,4.0,1.0,2.0,2.0,0.0,3.0,1.0
37588,2.0,4.0,0.0,4.0,0.0,0.0,5.0,0.0,6.0,1.0
37589,1.0,3.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0
37590,1.0,3.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0
37591,1.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0
37592,2.0,1.0,0.0,4.0,1.0,2.0,3.0,1.0,4.0,0.0
37593,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0
37594,0.0,4.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0
37595,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,3.0
37596,1.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,3.0,0.0
37597,2.0,1.0,0.0,11.0,3.0,0.0,3.0,0.0,1.0,0.0
37598,2.0,2.0,1.0,10.0,1.0,0.0,0.0,1.0,2.0,0.0
37599,2.0,2.0,0.0,20.0,8.0,2.0,1.0,2.0,3.0,1.0
37600,7.0,4.0,0.0,20.0,8.0,4.0,3.0,1.0,8.0,0.0
37601,6.0,4.0,1.0,27.0,18.0,2.0,2.0,1.0,10.0,2.0
37602,11.0,8.0,1.0,51.0,25.0,3.0,3.0,3.0,15.0,2.0
37603,8.0,8.0,1.0,71.0,48.0,1.0,6.0,5.0,27.0,5.0
37604,10.0,11.0,1.0,95.0,95.0,6.0,7.0,4.0,45.0,7.0
37605,22.0,14.0,6.0,144.0,143.0,8.0,17.0,13.0,70.0,29.0
37606,30.0,27.0,6.0,134.0,159.0,12.0,31.0,20.0,57.0,38.0
37607,27.0,11.0,6.0,159.0,177.0,15.0,24.0,14.0,74.0,51.0
37608,30.0,22.0,13.0,178.0,186.0,18.0,24.0,17.0,101.0,83.0
37609,29.0,32.0,20.0,189.0,218.0,25.0,29.0,31.0,103.0,73.0
37610,29.0,28.0,26.0,207.0,237.0,28.0,42.0,32.0,102.0,103.0
37611,54.0,49.0,25.0,186.0,219.0,40.0,62.0,50.0,116.0,122.0
37612,39.0,44.0,32.0,176.0,204.0,69.0,62.0,66.0,112.0,123.0
37613,42.0,47.0,18.0,193.0,235.0,35.0,42.0,38.0,106.0,94.0
37614,49.0,52.0,25.0,195.0,227.0,46.0,64.0,37.0,105.0,105.0
37615,38.0,38.0,20.0,155.0,196.0,58.0,39.0,27.0,103.0,80.0
