,22,51,52,82,111,112
469,77.5,30.0,9.0,88.0,40.5,27.0
470,70.0,25.0,9.0,101.0,35.0,34.0
471,72.0,20.0,5.0,110.0,39.0,32.0
472,109.0,22.0,14.0,80.0,36.0,29.0
473,103.0,28.0,13.0,114.0,38.0,34.0
474,91.0,27.0,13.0,99.0,41.0,24.0
475,91.0,35.0,12.0,96.0,43.0,38.0
476,97.0,31.0,6.0,117.0,39.0,31.0
477,131.0,32.0,14.0,107.0,54.0,35.0
478,107.0,27.0,12.0,108.0,46.0,29.0
479,105.0,40.0,15.0,95.0,55.0,42.0
480,105.0,33.0,10.0,114.0,42.0,25.0
481,115.0,40.0,9.0,99.0,43.0,30.0
482,100.0,34.0,15.0,104.0,38.0,30.0
483,110.0,32.0,9.0,126.0,46.0,32.0
484,100.0,35.0,16.0,147.0,40.0,31.0
485,118.0,32.0,14.0,108.0,49.0,33.0
486,110.0,30.0,13.0,117.0,55.0,47.0
487,123.0,31.0,17.0,129.0,52.0,45.0
488,105.0,24.0,10.0,111.0,55.0,53.0
489,91.0,29.0,10.0,95.0,64.0,37.0
490,114.0,35.0,12.0,97.0,46.0,37.0
491,96.0,25.0,7.0,91.0,57.0,51.0
492,107.0,24.0,12.0,115.0,44.0,35.0
493,109.0,30.0,9.0,99.0,48.0,34.0
494,105.0,31.0,9.0,88.0,43.0,36.0
495,84.0,22.0,5.0,95.0,50.0,41.0
496,120.0,25.0,11.0,105.0,43.0,36.0
497,82.0,29.0,13.0,89.0,54.0,45.0
498,81.0,26.0,7.0,89.0,43.0,43.0
499,91.0,22.0,2.0,106.0,43.0,44.0
500,92.0,24.0,5.0,79.0,38.0,28.0
501,76.0,19.0,4.0,72.0,41.0,24.0
502,58.0,11.0,3.0,74.0,32.0,22.0
503,72.0,13.0,4.0,82.0,23.0,21.0
504,85.0,21.0,3.0,49.0,38.0,16.0
505,68.0,16.0,1.0,46.0,31.0,21.0
506,61.0,15.0,5.0,49.0,27.0,16.0
507,60.0,16.0,4.0,48.0,31.0,22.0
508,45.0,12.0,0.0,50.0,37.0,28.0
509,52.0,11.0,2.0,53.0,28.0,13.0
510,54.0,8.0,4.0,63.0,29.0,16.0
511,41.0,8.0,4.0,52.0,21.0,22.0
512,62.0,9.0,0.0,42.0,23.0,9.0
513,38.0,24.0,5.0,53.0,23.0,15.0
514,42.0,10.0,1.0,76.0,22.0,6.0
515,49.0,7.0,1.0,52.0,30.0,12.0
516,52.0,13.0,2.0,61.5,26.5,14.0
517,44.0,13.0,3.0,59.0,26.0,14.0
518,40.0,13.0,2.0,40.0,31.0,12.0
519,36.0,12.0,5.0,46.0,21.0,9.0
520,38.0,11.0,1.0,38.0,29.0,11.0
521,41.0,9.0,4.0,33.0,20.0,10.0
522,30.0,12.0,2.0,47.0,16.0,6.0
523,26.0,10.0,1.0,38.0,17.0,9.0
524,31.0,8.0,2.0,30.0,9.0,5.0
525,23.0,5.0,2.0,30.0,17.0,11.0
526,25.0,4.0,1.0,24.0,13.0,7.0
527,20.0,2.0,4.0,26.0,17.0,10.0
528,28.0,5.0,5.0,29.0,16.0,10.0
529,26.0,2.0,2.0,20.0,17.0,6.0
530,11.0,4.0,2.0,23.0,10.0,2.0
531,21.0,4.0,2.0,21.0,5.0,2.0
532,17.0,5.0,0.0,22.0,14.0,2.0
533,10.0,3.0,1.0,20.0,13.0,3.0
534,13.0,2.0,0.0,16.0,9.0,5.0
