27.0,184.5,47.0,241.5,28.0,254.0,50.0,250.0,244.0,240.0
30.0,194.0,53.0,262.5,30.0,266.0,49.5,269.0,254.5,262.0
32.0,206.0,61.0,280.0,29.0,282.0,51.0,289.0,272.0,279.0
35.0,218.0,66.0,293.0,30.0,305.0,55.0,298.0,291.0,295.0
36.0,221.5,71.0,298.0,32.0,311.5,61.5,306.0,299.5,303.5
36.0,233.0,72.0,310.0,32.0,326.0,64.0,319.5,315.0,316.0
37.0,234.0,75.0,323.0,32.0,330.0,66.0,330.0,320.0,329.0
39.0,239.0,77.0,345.0,31.0,338.0,65.0,351.5,328.0,345.0
39.0,245.0,79.0,336.0,30.0,340.5,65.0,339.0,330.0,343.0
40.0,251.0,82.0,352.5,30.0,346.0,66.0,356.0,337.5,360.0
39.0,255.0,84.0,356.0,31.0,353.0,67.0,362.0,343.0,363.0
41.0,262.0,85.0,363.0,31.0,358.5,67.0,366.0,347.5,367.0
40.0,264.0,88.0,355.0,30.0,371.0,68.0,363.0,356.5,360.0
39.0,264.0,90.5,347.0,31.0,364.0,69.5,353.0,355.5,362.0
39.0,265.0,92.0,350.0,30.0,370.0,71.0,356.0,359.0,360.0
41.0,264.0,92.0,343.5,32.0,371.0,70.0,349.0,359.0,355.5
40.5,272.5,95.0,332.0,32.5,383.0,70.0,339.0,374.0,350.5
