,02_1,03_1,05_1,05_2,06_1,07_1,09_1,09_2,11_1,11_2,11_3,12_1,65_1,65_2,66_1,67_1,67_2,68_1,69_1,70_1,71_1,71_2
2015-01-01 00:00:00,5.0,2.0,9.0,4.0,2.0,6.0,6.0,3.0,9.0,20.0,7.0,4.0,14.0,4.0,3.0,1.0,1.0,5.0,1.0,10.0,20.0,7.0
2015-01-01 00:15:00,3.0,1.0,7.0,3.0,2.0,5.0,4.0,2.0,7.0,13.0,5.0,3.0,11.0,3.0,2.0,1.0,1.0,4.0,1.0,8.0,14.0,5.0
2015-01-01 00:30:00,3.0,1.0,6.0,2.0,1.0,4.0,3.0,2.0,6.0,11.0,3.0,2.0,9.0,3.0,2.0,1.0,0.0,3.0,0.0,7.0,11.0,3.0
2015-01-01 00:45:00,3.0,1.0,4.0,2.0,1.0,4.0,3.0,1.0,4.0,8.0,2.0,2.0,7.0,2.0,1.5,1.0,0.0,3.0,0.0,4.0,9.0,2.0
2015-01-01 01:00:00,3.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,7.0,1.0,2.0,6.0,1.0,1.0,1.0,0.0,3.0,0.0,4.0,7.0,2.0
2015-01-01 01:15:00,2.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,3.0,6.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,6.0,1.0
2015-01-01 01:30:00,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,5.0,1.0
2015-01-01 01:45:00,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,1.0
2015-01-01 02:00:00,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0
2015-01-01 02:15:00,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.5,0.0,2.0,3.0,0.0
2015-01-01 02:30:00,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
2015-01-01 02:45:00,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0
2015-01-01 03:00:00,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0
2015-01-01 03:15:00,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.5,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0
2015-01-01 03:30:00,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
2015-01-01 03:45:00,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2015-01-01 04:00:00,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2015-01-01 04:15:00,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2015-01-01 04:30:00,2.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2015-01-01 04:45:00,2.0,1.0,8.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0
2015-01-01 05:00:00,3.0,1.0,9.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,0.0,1.0,13.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0
2015-01-01 05:15:00,3.0,1.0,13.0,3.0,1.0,2.0,6.0,1.0,2.0,3.0,0.0,1.0,18.0,4.0,2.0,0.0,0.0,1.0,0.5,2.0,3.0,0.0
2015-01-01 05:30:00,4.0,2.0,19.0,4.0,2.0,2.0,7.0,2.0,4.0,5.0,0.0,1.0,25.0,7.0,1.0,0.0,0.0,2.0,1.0,5.0,5.0,0.0
2015-01-01 05:45:00,5.0,2.0,28.0,8.0,3.0,3.0,12.0,3.0,5.0,7.0,1.0,2.0,37.0,12.0,2.0,0.0,0.0,1.0,1.0,7.0,7.0,1.0
2015-01-01 06:00:00,7.0,2.0,41.0,17.0,4.0,3.0,17.0,7.0,9.0,10.0,2.0,3.0,55.5,26.0,3.0,1.0,1.0,3.0,2.0,11.0,10.0,2.0
2015-01-01 06:15:00,9.0,3.0,57.0,34.0,5.0,5.0,20.0,11.0,15.0,20.0,5.0,4.0,72.0,44.0,6.0,1.0,1.0,4.0,3.0,18.0,18.0,4.0
2015-01-01 06:30:00,14.0,5.0,75.0,58.0,8.0,7.0,22.0,16.0,25.0,28.0,13.0,7.0,92.0,72.0,7.0,2.0,1.0,5.0,5.0,29.0,29.0,12.0
2015-01-01 06:45:00,17.0,7.0,95.0,88.0,10.0,9.0,23.0,18.0,33.0,32.0,17.0,11.0,113.0,104.0,9.0,2.0,1.0,6.0,5.0,38.0,31.0,17.0
2015-01-01 07:00:00,21.0,8.0,110.0,111.5,10.0,9.0,31.0,26.0,32.0,37.0,24.0,12.0,132.0,129.5,12.0,3.0,2.0,7.0,6.0,36.0,40.0,22.5
2015-01-01 07:15:00,24.0,8.0,119.0,128.0,14.0,10.0,35.0,31.0,45.0,45.0,33.0,13.0,144.0,142.0,23.0,5.0,3.0,10.0,7.0,50.0,51.0,33.0
2015-01-01 07:30:00,29.5,11.0,132.0,145.0,19.0,14.0,38.0,39.0,48.0,57.0,48.0,17.0,158.5,157.0,33.0,8.0,5.0,13.5,8.0,56.0,65.0,52.0
2015-01-01 07:45:00,34.0,17.0,140.0,158.0,22.0,18.0,36.0,37.0,61.0,78.0,79.0,21.0,167.5,161.0,46.0,13.0,10.0,19.0,12.0,70.0,98.0,85.5
2015-01-01 08:00:00,37.0,22.0,132.0,152.5,26.0,23.0,36.0,39.0,61.0,75.0,81.0,18.0,157.0,150.0,53.0,13.0,11.0,19.0,11.0,73.0,96.5,91.0
2015-01-01 08:15:00,42.0,26.0,127.0,146.0,26.0,26.0,41.0,44.0,60.0,70.0,76.0,20.0,151.0,146.0,60.0,14.0,17.0,25.0,13.0,78.0,89.0,93.0
2015-01-01 08:30:00,37.0,22.0,126.0,142.5,30.5,25.0,44.0,48.0,60.0,62.0,69.0,22.0,152.0,147.5,68.0,13.0,13.0,23.0,12.0,74.5,77.0,80.0
2015-01-01 08:45:00,38.0,23.0,125.0,141.0,32.0,20.0,42.0,47.0,63.0,56.0,59.0,20.0,151.0,143.0,77.0,11.0,8.0,20.0,9.0,78.0,68.0,63.0
2015-01-01 09:00:00,36.0,18.0,118.0,132.0,30.0,22.0,37.0,38.0,53.0,51.0,49.0,20.0,142.0,128.0,63.0,9.0,6.0,18.0,8.0,66.0,60.0,53.0
2015-01-01 09:15:00,33.0,16.0,100.0,110.0,25.0,22.0,33.0,32.0,52.0,51.0,50.0,18.0,123.0,101.0,51.0,9.0,7.0,17.0,9.0,62.0,58.0,53.0
2015-01-01 09:30:00,33.0,15.0,98.0,100.0,26.0,23.0,33.0,31.0,52.0,53.0,53.0,19.0,122.0,96.0,45.0,10.0,7.0,15.0,8.0,60.0,63.0,56.5
2015-01-01 09:45:00,34.0,15.0,93.0,97.0,28.0,25.0,32.0,30.0,57.0,57.0,59.0,20.0,116.0,86.0,47.5,11.0,8.0,16.0,7.0,64.0,66.5,63.0
2015-01-01 10:00:00,29.5,15.0,83.0,82.0,25.0,26.0,31.0,29.0,52.0,54.0,53.0,18.0,105.5,75.0,41.0,10.0,7.5,15.0,7.5,59.5,64.0,58.0
2015-01-01 10:15:00,29.0,14.0,84.0,82.0,26.0,26.0,31.0,27.5,53.0,58.0,54.0,18.0,106.0,76.0,41.5,10.5,7.0,15.0,8.0,61.0,67.0,61.0
2015-01-01 10:30:00,31.0,15.0,83.0,81.0,26.0,28.0,31.0,29.0,53.0,59.0,57.0,18.0,107.0,75.0,43.0,11.0,8.0,17.0,8.0,62.0,68.0,63.0
2015-01-01 10:45:00,31.0,15.0,79.0,79.0,26.0,28.0,31.0,29.0,57.0,61.0,61.5,21.0,103.0,70.0,45.0,12.0,8.0,16.0,8.0,67.0,70.0,67.0
2015-01-01 11:00:00,30.0,15.0,77.0,74.5,25.0,28.0,31.0,29.0,55.0,59.0,59.0,19.0,101.5,69.0,42.0,13.0,8.0,16.0,7.0,62.0,71.0,65.0
2015-01-01 11:15:00,30.0,16.0,77.0,75.0,25.0,27.0,30.0,29.0,55.0,60.0,62.0,19.0,101.0,68.0,42.0,12.0,9.0,17.0,7.0,64.0,70.0,68.0
2015-01-01 11:30:00,33.0,16.0,79.0,77.0,27.0,29.0,31.0,29.0,57.0,62.0,63.0,19.0,100.0,70.0,42.0,13.0,9.0,17.0,7.0,66.0,72.0,69.0
2015-01-01 11:45:00,33.0,16.0,79.0,77.0,27.0,29.0,31.0,30.0,61.0,64.0,66.0,20.0,103.0,68.0,45.0,13.0,9.0,17.0,8.0,68.0,74.5,71.5
2015-01-01 12:00:00,31.0,15.0,80.0,76.0,27.0,30.0,32.0,30.0,61.0,65.0,68.0,21.0,105.0,70.0,40.0,13.0,10.0,17.0,7.0,70.0,76.0,75.0
2015-01-01 12:15:00,33.0,17.0,80.0,78.0,28.0,30.0,32.0,30.0,64.0,70.0,71.5,22.0,105.0,72.0,42.0,13.5,11.0,18.0,8.0,72.0,80.5,79.0
2015-01-01 12:30:00,33.0,16.0,84.0,81.0,28.0,30.0,33.0,32.0,63.0,70.0,73.0,24.0,109.0,75.0,42.0,14.0,10.0,19.0,8.0,71.0,82.0,81.0
2015-01-01 12:45:00,32.0,17.0,83.0,81.0,28.0,30.0,31.0,30.0,66.0,73.0,77.0,25.0,105.0,71.0,45.0,14.0,11.0,20.0,8.0,76.0,83.0,84.0
2015-01-01 13:00:00,32.0,17.0,80.0,79.0,25.0,31.0,32.0,30.0,63.0,70.0,73.0,25.0,104.0,71.0,43.0,14.0,10.0,20.0,8.0,71.0,81.0,80.0
2015-01-01 13:15:00,33.0,16.0,82.0,80.0,26.0,31.0,31.0,30.0,65.0,71.0,73.0,26.0,106.0,71.0,44.0,13.0,10.0,19.0,7.0,74.0,81.0,82.0
2015-01-01 13:30:00,33.0,16.0,84.5,82.0,27.0,31.0,33.0,31.0,62.5,70.0,72.5,25.0,109.0,76.0,43.0,13.0,10.0,19.0,8.0,70.0,81.0,80.0
2015-01-01 13:45:00,33.0,18.0,85.0,82.0,28.0,33.0,33.0,32.0,64.0,73.0,78.0,26.0,111.0,76.0,46.0,14.0,11.0,17.0,8.0,72.0,84.0,85.0
2015-01-01 14:00:00,34.0,16.0,83.0,80.0,28.0,33.0,34.0,32.0,63.0,77.0,80.0,27.0,108.0,76.0,42.0,13.0,10.0,18.0,8.0,72.0,88.0,87.0
2015-01-01 14:15:00,34.0,18.0,89.0,84.5,27.0,32.0,34.0,34.0,66.0,79.0,86.0,25.5,114.0,81.0,44.0,15.0,11.0,18.0,8.0,75.0,94.0,95.0
2015-01-01 14:30:00,35.0,22.0,91.0,91.0,27.0,35.0,35.0,36.0,71.0,91.0,104.0,27.0,118.0,86.0,46.0,17.5,16.0,19.0,9.0,82.0,109.0,117.0
2015-01-01 14:45:00,37.0,24.0,87.0,90.0,28.0,36.0,34.0,36.0,87.0,96.0,118.0,29.0,114.0,81.0,50.0,17.0,17.0,20.0,9.0,101.0,112.0,133.0
2015-01-01 15:00:00,35.0,23.0,95.0,100.0,32.0,34.0,39.0,42.0,74.0,85.0,96.0,30.0,125.0,94.0,54.0,17.0,15.0,23.0,9.0,88.0,101.0,110.0
2015-01-01 15:15:00,34.0,20.0,100.0,109.0,32.0,34.0,40.0,44.0,69.0,85.0,94.0,32.0,134.0,102.0,58.0,16.0,14.0,23.0,9.0,79.0,101.0,106.0
2015-01-01 15:30:00,36.0,20.0,96.0,98.0,30.0,34.0,38.0,40.0,70.0,91.0,101.0,33.0,125.0,96.0,50.5,16.0,14.0,23.0,8.0,80.5,107.0,112.0
2015-01-01 15:45:00,35.0,19.0,89.0,90.0,28.0,36.0,35.0,36.0,73.0,99.0,111.0,36.0,117.0,89.0,47.0,16.0,14.0,23.0,8.0,82.0,114.0,125.0
2015-01-01 16:00:00,35.0,20.0,89.0,92.0,29.0,34.0,36.0,37.0,73.0,103.0,113.5,39.0,116.0,91.0,45.0,16.0,14.0,23.0,8.0,82.0,121.0,126.0
2015-01-01 16:15:00,36.0,21.0,91.0,93.0,28.0,34.0,36.0,36.0,73.0,110.0,124.0,39.0,117.0,90.0,45.0,16.0,14.0,24.0,7.0,85.0,128.0,138.0
2015-01-01 16:30:00,35.0,20.0,92.0,94.0,28.0,33.0,36.5,37.0,78.0,114.0,127.0,39.0,122.0,91.5,47.0,17.0,15.0,22.0,8.0,87.0,133.0,141.0
2015-01-01 16:45:00,35.0,21.0,92.0,94.0,30.0,32.0,33.0,34.0,79.0,121.0,136.0,41.0,118.0,86.0,46.0,16.0,14.0,23.0,7.0,88.0,137.0,147.0
2015-01-01 17:00:00,33.0,22.0,92.0,94.0,30.0,32.0,35.0,36.0,83.0,128.0,143.0,42.0,121.0,89.0,47.0,19.0,16.0,22.0,7.0,95.0,148.0,159.0
2015-01-01 17:15:00,37.0,25.0,91.0,92.0,32.0,34.0,34.0,34.0,88.0,137.0,152.0,42.0,117.0,85.0,45.0,17.0,16.0,23.0,7.0,102.0,157.0,168.0
2015-01-01 17:30:00,36.0,24.0,89.0,84.0,30.0,33.0,33.0,33.5,89.0,134.5,151.0,42.0,114.0,82.0,44.0,17.0,17.0,22.0,8.0,102.0,154.0,169.0
2015-01-01 17:45:00,36.0,25.0,84.0,82.0,29.0,31.0,31.0,31.0,92.0,128.0,148.0,41.0,108.0,74.0,44.0,15.0,14.0,21.0,7.0,104.0,145.0,160.0
2015-01-01 18:00:00,36.0,22.0,83.0,83.0,29.0,29.0,29.0,28.0,91.0,119.0,137.0,41.0,106.0,73.0,44.0,16.0,14.0,20.0,7.0,101.0,136.0,151.0
2015-01-01 18:15:00,35.0,20.0,79.0,73.0,29.0,26.0,27.0,25.0,90.0,106.0,121.0,39.0,100.0,63.0,39.0,13.0,11.0,19.0,6.0,99.0,119.0,132.0
2015-01-01 18:30:00,32.0,19.0,71.0,64.0,26.5,25.0,26.0,23.0,83.5,92.5,109.0,35.0,92.0,59.0,33.0,11.0,9.0,17.0,6.0,91.0,102.0,116.0
2015-01-01 18:45:00,30.0,18.0,65.5,57.5,26.0,26.0,26.0,22.0,81.5,84.0,96.0,32.0,86.0,53.0,31.0,10.0,9.0,17.0,6.0,91.0,92.0,102.0
2015-01-01 19:00:00,27.0,16.0,64.0,54.0,26.0,25.0,26.0,22.0,77.0,78.0,85.0,29.0,85.0,51.0,28.0,10.0,8.0,16.0,6.0,86.0,84.0,91.0
2015-01-01 19:15:00,28.0,16.0,63.0,54.0,25.0,25.0,24.0,22.0,74.0,71.0,77.0,26.0,84.0,52.0,28.0,10.0,8.0,16.0,6.0,83.0,78.0,83.0
2015-01-01 19:30:00,26.0,14.0,59.0,50.0,24.0,24.0,25.0,20.0,68.0,65.0,68.0,23.0,79.0,48.0,24.0,10.0,7.0,15.0,5.0,75.0,72.0,73.0
2015-01-01 19:45:00,25.0,14.0,55.0,43.0,23.0,23.0,23.0,19.0,57.0,58.0,57.0,20.0,73.0,43.0,24.0,9.0,5.0,15.0,5.0,64.0,66.0,62.0
2015-01-01 20:00:00,22.0,12.0,48.5,35.0,16.0,23.0,22.0,17.0,46.5,52.5,47.0,17.0,67.0,34.5,19.0,8.0,5.0,14.0,4.0,51.0,59.0,51.0
2015-01-01 20:15:00,20.0,11.0,44.0,34.0,15.0,23.0,19.0,14.0,42.0,49.0,44.0,15.0,61.0,32.0,19.0,8.0,4.0,12.0,4.0,48.0,56.0,47.0
2015-01-01 20:30:00,18.5,9.0,42.0,28.0,13.0,21.0,20.0,14.0,38.0,45.0,37.0,15.0,57.5,29.0,16.0,6.0,4.0,12.0,3.0,42.0,51.0,41.0
2015-01-01 20:45:00,17.0,9.0,40.0,25.0,12.0,20.0,18.0,13.0,36.0,45.0,37.0,14.0,56.0,26.0,13.0,6.0,4.0,12.0,3.0,41.0,51.0,39.0
2015-01-01 21:00:00,16.0,8.0,38.0,23.0,11.0,20.0,20.0,16.0,32.0,43.0,34.0,13.0,56.0,27.0,14.0,5.0,3.0,11.0,3.0,36.0,48.0,36.0
2015-01-01 21:15:00,17.0,7.0,38.0,23.0,10.0,19.0,19.0,14.0,31.0,42.0,34.0,13.0,55.0,26.0,13.0,5.0,3.0,10.5,3.0,34.0,48.0,36.0
2015-01-01 21:30:00,16.0,7.0,36.0,19.5,8.0,18.5,19.0,15.5,29.0,42.0,32.5,13.0,54.0,26.0,12.0,4.0,3.0,10.0,3.0,32.0,47.0,34.0
2015-01-01 21:45:00,14.0,6.0,37.0,21.0,9.0,19.0,20.0,15.0,32.0,41.0,31.0,13.0,57.0,27.0,11.0,4.0,3.0,10.0,3.0,33.0,45.0,33.0
2015-01-01 22:00:00,14.0,6.0,35.0,20.0,8.0,21.0,20.0,17.0,31.0,41.0,32.0,13.0,54.0,28.0,11.0,4.0,3.0,10.0,3.0,32.0,47.0,34.0
2015-01-01 22:15:00,13.0,5.0,37.0,19.0,7.0,19.0,20.0,15.0,31.0,41.0,32.0,12.0,56.0,28.0,10.0,5.0,3.0,9.0,2.0,31.0,46.0,33.0
2015-01-01 22:30:00,13.0,5.0,34.0,18.0,6.0,18.0,20.0,16.0,29.0,38.0,30.0,12.0,54.0,27.0,11.0,3.0,2.0,9.0,2.0,31.0,42.0,31.0
2015-01-01 22:45:00,11.0,5.0,32.0,16.0,6.0,17.0,17.0,13.0,26.0,38.0,26.0,12.0,50.0,22.0,9.0,3.0,2.0,8.0,2.0,27.0,42.0,28.0
2015-01-01 23:00:00,10.0,4.0,26.0,12.0,5.0,15.0,17.0,13.0,25.0,36.0,25.5,12.0,43.0,20.0,8.0,3.0,2.0,8.0,2.0,26.0,40.0,26.5
2015-01-01 23:15:00,9.0,3.0,22.0,11.0,4.0,12.0,13.0,9.0,20.0,32.0,20.0,11.0,35.0,14.0,7.0,3.0,1.0,7.0,2.0,21.0,36.0,21.0
2015-01-01 23:30:00,7.0,3.0,19.0,8.0,4.0,10.0,10.0,7.0,17.0,28.0,17.0,8.0,28.0,10.0,6.0,2.0,1.0,6.0,1.5,19.0,30.0,17.0
2015-01-01 23:45:00,6.0,2.5,14.0,6.0,3.0,8.0,7.0,4.0,14.0,24.0,12.5,7.0,21.0,6.0,4.0,2.0,1.0,5.5,1.0,15.0,27.0,13.0
2015-01-02 00:00:00,6.0,2.0,11.0,4.0,3.0,8.0,6.0,4.0,11.0,21.0,9.0,6.0,16.0,5.0,4.0,2.0,1.0,5.0,1.0,12.0,22.0,10.0
2015-01-02 00:15:00,5.0,1.5,9.0,3.0,2.0,6.0,4.0,2.0,8.0,16.0,6.0,4.0,13.0,4.0,2.0,1.0,1.0,4.0,1.0,9.0,17.0,6.0
2015-01-02 00:30:00,4.0,1.0,7.0,3.0,2.0,5.0,4.0,2.0,7.0,13.0,4.0,3.0,11.0,3.0,2.0,1.0,1.0,4.0,1.0,8.0,13.0,4.0
2015-01-02 00:45:00,4.0,1.0,6.0,2.0,1.0,5.0,3.0,1.0,5.0,10.0,3.0,2.0,9.0,2.0,1.0,1.0,0.0,3.5,1.0,6.0,11.0,3.0
2015-01-02 01:00:00,3.0,1.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,8.0,2.0,2.0,8.0,2.0,1.0,1.0,0.0,3.0,0.0,5.0,8.0,2.0
2015-01-02 01:15:00,3.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,7.0,2.0,2.0,6.0,2.0,1.0,1.0,0.0,2.0,0.0,4.0,8.0,2.0
2015-01-02 01:30:00,2.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,6.0,1.0,1.0,6.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,6.0,1.0
2015-01-02 01:45:00,2.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,3.0,5.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,5.0,1.0
2015-01-02 02:00:00,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0
2015-01-02 02:15:00,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0
2015-01-02 02:30:00,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0
2015-01-02 02:45:00,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0
2015-01-02 03:00:00,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0
2015-01-02 03:15:00,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0
2015-01-02 03:30:00,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0
2015-01-02 03:45:00,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0
2015-01-02 04:00:00,1.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0
2015-01-02 04:15:00,1.0,0.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0
2015-01-02 04:30:00,2.0,0.0,5.0,0.5,0.0,1.0,3.0,0.0,2.0,3.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0
2015-01-02 04:45:00,2.0,1.0,7.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0
2015-01-02 05:00:00,3.0,1.0,9.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,0.0,1.0,13.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0
2015-01-02 05:15:00,4.0,1.0,13.0,3.0,1.0,2.0,5.0,1.0,3.0,3.5,1.0,0.0,17.0,4.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,1.0
2015-01-02 05:30:00,4.0,1.0,17.0,5.0,2.0,2.0,7.0,2.0,4.0,7.0,1.0,1.0,24.0,7.0,2.0,0.0,0.0,2.0,0.0,5.0,6.0,1.0
2015-01-02 05:45:00,5.0,1.0,25.0,7.0,3.0,3.0,11.0,3.0,6.0,8.0,1.0,2.0,34.0,11.0,2.0,0.0,0.0,2.0,1.0,7.0,8.0,1.0
2015-01-02 06:00:00,6.0,2.0,35.0,14.0,4.0,3.0,15.0,6.0,9.0,11.0,2.0,3.0,48.0,21.0,3.0,1.0,1.0,3.0,2.0,10.0,10.0,1.0
2015-01-02 06:15:00,10.0,3.0,48.0,25.0,6.0,4.0,17.0,8.0,15.0,18.0,4.0,4.0,59.0,33.0,5.0,1.0,0.0,4.0,2.0,17.0,17.0,4.0
2015-01-02 06:30:00,13.0,5.0,61.0,45.0,8.0,7.0,19.0,12.0,25.0,28.0,12.0,7.0,77.0,52.0,8.0,2.0,1.0,4.0,4.0,29.0,28.0,11.0
2015-01-02 06:45:00,17.0,6.0,74.5,59.5,10.0,8.0,19.0,13.5,33.0,29.0,17.0,9.0,86.0,67.5,10.0,2.0,1.0,5.0,3.0,37.5,29.0,17.0
2015-01-02 07:00:00,19.0,7.0,89.5,80.0,10.0,8.0,24.0,19.0,31.0,33.5,19.5,10.0,109.0,92.0,12.0,3.0,2.0,6.0,5.0,34.0,35.0,20.0
2015-01-02 07:15:00,22.0,7.0,97.0,96.0,13.0,10.0,28.0,25.0,41.0,41.0,29.0,13.0,119.0,107.0,19.0,5.0,3.0,8.0,6.0,46.0,45.0,31.0
2015-01-02 07:30:00,28.0,9.0,110.0,118.5,18.5,13.0,33.0,32.0,45.0,55.0,44.5,16.0,134.0,124.5,30.0,7.0,5.0,11.0,8.0,51.0,62.5,46.5
2015-01-02 07:45:00,33.0,15.0,118.0,132.0,22.0,17.0,34.0,35.0,59.0,70.0,72.0,18.0,143.0,136.0,42.0,11.0,8.0,15.0,11.0,67.0,84.0,77.0
2015-01-02 08:00:00,35.0,21.0,120.5,138.0,25.0,21.0,36.0,38.0,59.0,69.5,72.0,17.0,146.5,143.0,47.0,11.0,10.0,17.0,11.0,72.0,87.0,81.5
2015-01-02 08:15:00,41.0,27.0,123.0,143.0,28.0,26.0,40.0,42.5,60.0,62.5,72.0,19.0,148.5,142.0,56.0,14.0,16.5,22.0,12.0,78.0,81.5,89.0
2015-01-02 08:30:00,37.0,21.0,130.0,149.0,32.0,26.0,42.0,46.0,58.0,61.0,70.0,20.0,159.0,147.0,69.0,13.0,13.0,21.0,11.0,73.0,74.0,82.0
2015-01-02 08:45:00,38.0,22.0,130.0,143.0,34.0,22.0,40.0,43.0,61.0,56.0,58.0,20.0,155.0,135.0,82.0,11.0,9.0,20.0,10.0,78.0,66.0,64.0
2015-01-02 09:00:00,36.0,18.0,105.0,121.0,26.0,23.0,35.0,36.0,54.0,52.0,51.0,19.0,130.0,109.0,60.0,9.0,6.0,17.0,9.0,64.0,59.0,55.0
2015-01-02 09:15:00,32.0,16.0,99.0,108.0,26.0,23.0,32.0,32.0,56.0,53.0,52.0,21.0,122.0,95.0,51.0,10.0,7.0,16.0,8.0,65.0,60.0,57.0
2015-01-02 09:30:00,33.5,16.0,96.0,100.5,27.0,24.0,34.0,33.0,54.0,54.0,53.0,20.0,121.5,94.0,47.0,11.0,8.0,17.0,8.0,63.0,62.0,59.0
2015-01-02 09:45:00,35.0,17.0,93.0,97.0,29.0,26.0,35.0,33.0,57.0,57.0,59.0,21.0,117.0,88.0,51.0,13.0,8.0,18.0,8.0,66.0,66.0,66.0
2015-01-02 10:00:00,32.0,16.0,88.0,86.0,27.0,27.0,33.0,31.0,54.0,58.0,54.0,20.0,114.0,81.0,45.0,11.0,8.0,18.0,8.0,63.0,67.0,61.5
