,02_1,02_2,03_1,05_1,05_2,08_1,08_2,09_1,11_1,11_2
2015-01-01 00:00:00,10.0,10.5,3.0,19.0,5.5,7.0,13.0,4.0,23.0,10.0
2015-01-01 00:15:00,8.0,8.0,2.0,13.0,3.0,6.0,11.0,2.0,19.0,7.0
2015-01-01 00:30:00,7.0,8.0,2.0,11.0,3.0,4.0,9.0,2.0,14.0,4.5
2015-01-01 00:45:00,6.0,7.0,2.0,9.0,2.0,4.0,8.0,1.0,12.0,3.0
2015-01-01 01:00:00,5.0,6.0,1.0,7.0,1.0,4.0,8.0,1.0,9.0,3.0
2015-01-01 01:15:00,5.0,5.0,1.0,6.0,1.0,3.0,6.0,1.0,8.0,2.0
2015-01-01 01:30:00,4.0,5.0,1.0,5.0,1.0,2.5,6.0,1.0,6.0,2.0
2015-01-01 01:45:00,3.0,5.0,1.0,5.0,1.0,2.0,5.0,1.0,6.0,2.0
2015-01-01 02:00:00,3.0,4.0,1.0,4.0,1.0,2.0,5.0,1.0,5.0,1.0
2015-01-01 02:15:00,3.0,3.0,1.0,3.5,1.0,1.0,4.0,1.0,4.0,1.0
2015-01-01 02:30:00,2.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0
2015-01-01 02:45:00,2.0,2.0,1.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0
2015-01-01 03:00:00,1.0,2.0,0.0,3.0,0.0,1.0,4.0,0.0,3.0,1.0
2015-01-01 03:15:00,1.0,2.0,0.0,3.0,0.0,1.0,4.0,0.0,3.0,1.0
2015-01-01 03:30:00,1.0,2.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0
2015-01-01 03:45:00,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0
2015-01-01 04:00:00,1.0,2.0,0.0,5.0,1.0,1.0,2.0,1.0,3.0,1.0
2015-01-01 04:15:00,2.0,2.0,0.0,6.0,1.0,1.0,2.0,0.0,3.0,1.0
2015-01-01 04:30:00,2.0,2.0,0.0,10.0,2.0,1.0,2.0,1.0,3.0,1.0
2015-01-01 04:45:00,3.0,4.0,1.0,12.0,3.0,1.0,2.0,1.0,4.0,1.0
2015-01-01 05:00:00,3.0,4.0,1.0,16.0,5.0,1.0,3.0,2.0,5.0,1.0
2015-01-01 05:15:00,4.0,5.0,0.0,20.0,7.0,2.0,3.0,2.0,5.0,1.0
2015-01-01 05:30:00,6.0,5.0,1.0,28.0,12.0,2.0,4.0,3.0,11.0,2.0
2015-01-01 05:45:00,8.0,8.0,1.0,40.0,23.0,3.0,5.0,3.0,15.0,3.0
2015-01-01 06:00:00,9.0,7.0,1.0,58.0,44.0,4.0,7.0,5.0,22.0,7.0
2015-01-01 06:15:00,14.0,11.0,2.0,79.0,71.0,5.0,9.0,7.0,37.0,13.0
2015-01-01 06:30:00,18.0,16.0,3.0,107.0,111.0,8.0,12.0,9.0,58.0,30.0
2015-01-01 06:45:00,23.0,22.0,5.0,131.0,148.0,10.0,20.0,12.0,62.0,39.0
2015-01-01 07:00:00,25.0,21.0,8.0,149.0,172.0,15.0,21.0,15.0,66.0,43.0
2015-01-01 07:15:00,30.0,26.0,10.0,157.5,184.5,19.0,29.0,19.0,85.5,62.0
2015-01-01 07:30:00,34.0,32.5,13.0,174.5,206.0,29.0,39.5,28.0,98.0,81.0
2015-01-01 07:45:00,43.0,46.0,24.0,181.5,218.0,41.0,49.0,38.0,113.0,109.0
2015-01-01 08:00:00,45.0,46.0,22.0,169.0,209.5,45.0,55.0,54.0,104.0,103.5
2015-01-01 08:15:00,48.0,55.0,26.0,167.0,205.0,59.0,65.0,54.0,103.0,103.0
2015-01-01 08:30:00,53.0,55.0,25.0,162.0,202.0,54.0,66.0,58.0,101.0,100.0
2015-01-01 08:45:00,54.0,61.0,25.0,165.0,203.0,45.0,57.0,46.0,100.0,94.0
2015-01-01 09:00:00,48.0,51.0,21.0,155.0,189.0,37.0,52.0,35.0,92.0,77.0
2015-01-01 09:15:00,46.0,47.0,21.0,134.0,151.0,32.0,49.0,31.0,92.0,76.0
2015-01-01 09:30:00,43.0,43.0,21.0,128.0,141.0,32.0,49.0,29.0,96.0,76.0
2015-01-01 09:45:00,43.0,49.0,22.0,121.0,126.0,33.0,50.0,28.0,97.0,81.0
2015-01-01 10:00:00,39.0,42.0,20.0,113.0,110.0,29.0,46.0,26.0,92.0,73.0
2015-01-01 10:15:00,41.0,43.5,21.0,110.5,108.0,31.0,48.0,26.0,96.5,76.5
2015-01-01 10:30:00,44.0,45.0,21.0,112.0,106.0,32.0,49.0,27.0,100.5,78.5
2015-01-01 10:45:00,45.0,48.0,22.0,110.0,99.0,31.0,49.0,28.0,105.5,86.5
2015-01-01 11:00:00,44.0,47.0,23.0,109.0,99.0,30.0,47.0,27.0,104.0,83.0
2015-01-01 11:15:00,46.0,50.0,23.0,108.0,97.0,31.0,49.0,29.0,103.0,82.0
2015-01-01 11:30:00,46.0,52.0,24.0,110.0,102.0,33.0,51.0,30.0,104.0,83.0
2015-01-01 11:45:00,48.0,53.0,24.0,108.0,98.0,34.0,53.0,31.0,109.0,89.0
2015-01-01 12:00:00,49.0,50.0,25.0,111.0,102.0,36.0,53.0,33.0,108.0,94.0
2015-01-01 12:15:00,48.5,51.5,26.0,113.0,105.0,35.0,52.5,32.0,113.0,100.0
2015-01-01 12:30:00,49.0,51.0,24.0,115.0,105.5,38.0,53.0,32.0,113.5,101.5
2015-01-01 12:45:00,49.0,54.0,25.0,112.0,101.0,38.0,56.0,33.0,116.0,104.0
2015-01-01 13:00:00,48.0,54.0,25.0,113.0,102.0,37.0,56.0,34.0,113.0,103.0
2015-01-01 13:15:00,50.0,53.0,26.0,112.0,103.0,37.0,55.0,33.0,111.0,100.0
2015-01-01 13:30:00,51.0,54.0,26.0,116.0,109.0,36.0,54.0,35.0,113.0,100.0
2015-01-01 13:45:00,51.0,55.0,27.0,116.0,109.0,38.0,57.0,36.0,112.0,105.0
2015-01-01 14:00:00,50.0,53.0,25.0,119.0,110.0,38.0,56.0,38.0,114.0,107.0
2015-01-01 14:15:00,52.0,56.0,28.0,123.0,115.0,39.0,57.0,37.0,117.0,117.0
2015-01-01 14:30:00,54.0,57.0,33.0,128.0,123.5,43.0,59.0,40.0,126.0,132.5
2015-01-01 14:45:00,56.0,63.0,36.5,123.5,119.0,45.0,60.0,40.0,132.0,149.0
2015-01-01 15:00:00,53.0,57.0,30.5,130.0,130.0,43.0,63.0,40.0,120.5,124.0
2015-01-01 15:15:00,55.0,58.0,27.5,136.0,142.0,43.0,60.0,39.0,123.0,128.0
2015-01-01 15:30:00,54.0,55.0,29.0,135.0,134.0,45.0,63.0,38.0,126.0,133.0
2015-01-01 15:45:00,54.0,57.0,29.0,128.0,120.0,43.0,62.0,36.0,135.0,149.0
2015-01-01 16:00:00,54.5,58.0,30.5,126.5,124.0,43.0,61.0,38.0,137.0,156.0
2015-01-01 16:15:00,54.0,58.0,30.0,127.0,122.0,41.5,60.0,35.5,145.5,165.0
2015-01-01 16:30:00,56.0,60.0,32.0,129.0,124.0,43.0,60.5,33.0,150.0,169.5
2015-01-01 16:45:00,57.0,59.0,31.0,126.0,122.0,43.0,60.0,34.0,156.0,179.0
2015-01-01 17:00:00,55.0,61.0,33.0,128.0,126.0,50.0,66.0,38.0,163.0,188.0
2015-01-01 17:15:00,58.0,63.0,36.0,130.5,126.5,48.0,63.0,36.0,169.0,199.0
2015-01-01 17:30:00,58.0,63.0,36.0,123.5,114.0,47.0,62.0,33.0,169.5,202.5
2015-01-01 17:45:00,56.0,59.0,36.0,117.0,105.0,45.0,61.0,30.0,169.0,202.0
2015-01-01 18:00:00,54.0,58.0,34.0,114.0,102.0,44.0,59.0,30.0,161.0,186.0
2015-01-01 18:15:00,50.0,55.0,30.5,105.5,91.0,38.0,55.0,24.0,154.0,176.5
2015-01-01 18:30:00,49.0,49.0,26.0,98.0,79.0,32.0,48.0,21.0,143.0,158.0
2015-01-01 18:45:00,46.0,48.0,25.0,94.0,72.5,31.0,46.0,20.0,134.5,145.0
2015-01-01 19:00:00,42.0,46.0,22.0,90.0,70.0,30.0,45.0,19.0,124.5,127.0
2015-01-01 19:15:00,41.0,43.5,23.0,90.5,72.0,28.0,43.0,18.5,118.0,115.0
2015-01-01 19:30:00,40.0,41.0,21.0,83.0,67.0,27.0,40.0,19.0,107.0,99.0
2015-01-01 19:45:00,37.5,38.0,20.0,78.5,59.0,26.0,38.0,17.0,94.0,81.0
2015-01-01 20:00:00,35.5,36.0,17.0,72.0,48.0,25.0,38.0,16.0,80.0,63.0
2015-01-01 20:15:00,34.0,33.0,15.0,64.0,44.0,23.0,33.0,14.0,73.0,57.0
2015-01-01 20:30:00,31.0,32.0,14.0,62.0,38.0,21.0,32.0,14.0,67.0,49.0
2015-01-01 20:45:00,29.0,30.0,14.0,60.0,37.0,20.0,30.0,14.0,65.0,50.0
2015-01-01 21:00:00,30.0,31.0,13.0,60.0,36.0,21.0,31.0,14.0,61.0,45.0
2015-01-01 21:15:00,30.0,29.0,13.0,60.0,36.0,20.0,29.0,14.0,60.0,44.0
2015-01-01 21:30:00,28.0,27.0,12.0,58.0,34.0,18.5,29.0,13.0,60.0,42.0
2015-01-01 21:45:00,27.0,27.0,10.0,59.5,36.0,18.5,28.0,12.0,61.0,43.0
2015-01-01 22:00:00,27.0,24.5,10.0,58.0,36.0,17.0,28.0,12.0,61.0,43.0
2015-01-01 22:15:00,26.5,24.0,9.0,60.0,35.5,17.0,27.0,12.0,61.0,45.0
2015-01-01 22:30:00,25.0,22.0,8.0,58.0,35.0,15.0,25.0,11.0,56.0,41.0
2015-01-01 22:45:00,22.0,20.0,8.0,54.0,30.0,15.0,23.0,10.0,56.0,39.0
2015-01-01 23:00:00,20.0,19.0,7.0,49.0,25.0,14.0,24.0,9.0,52.0,34.0
2015-01-01 23:15:00,19.0,18.0,7.0,39.0,17.0,12.0,21.0,7.0,47.0,29.0
2015-01-01 23:30:00,17.0,16.0,6.0,32.0,12.0,10.0,19.0,5.0,41.0,23.0
2015-01-01 23:45:00,14.0,13.0,4.0,25.0,8.0,9.0,15.5,4.0,35.0,17.0
2015-01-02 00:00:00,12.0,12.0,3.0,22.0,7.0,8.0,15.0,4.0,28.0,13.0
2015-01-02 00:15:00,9.0,9.0,2.0,16.0,4.0,7.0,12.0,3.0,22.0,9.0
2015-01-02 00:30:00,9.0,9.0,3.0,13.0,3.0,5.0,10.0,2.0,17.0,6.0
2015-01-02 00:45:00,7.0,8.0,2.0,11.0,3.0,5.0,9.0,2.0,14.0,4.0
2015-01-02 01:00:00,6.0,7.0,2.0,9.0,2.0,4.0,9.0,2.0,12.0,3.5
2015-01-02 01:15:00,5.0,6.0,1.0,7.5,2.0,3.0,8.0,1.0,10.0,3.0
2015-01-02 01:30:00,5.0,6.0,1.0,7.0,1.0,3.0,7.0,1.0,8.0,2.0
2015-01-02 01:45:00,4.0,5.0,1.0,6.0,1.0,2.0,6.0,1.0,7.0,2.0
2015-01-02 02:00:00,4.0,5.0,1.0,5.0,1.0,2.0,6.0,1.0,6.0,2.0
2015-01-02 02:15:00,3.0,4.0,1.0,4.0,1.0,2.0,5.0,1.0,5.0,1.0
2015-01-02 02:30:00,3.0,3.0,1.0,4.0,1.0,2.0,5.0,1.0,5.0,1.0
2015-01-02 02:45:00,3.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0
2015-01-02 03:00:00,2.0,3.0,0.0,4.0,1.0,1.0,5.0,1.0,4.0,1.0
2015-01-02 03:15:00,2.0,2.0,1.0,4.0,1.0,1.0,5.0,1.0,5.0,1.0
2015-01-02 03:30:00,2.0,2.0,0.0,4.0,1.0,2.0,4.0,0.0,4.0,1.0
2015-01-02 03:45:00,2.0,3.0,1.0,5.0,1.0,1.0,3.0,0.0,3.0,1.0
2015-01-02 04:00:00,2.0,3.0,1.0,6.0,1.0,1.0,3.0,0.0,3.0,1.0
2015-01-02 04:15:00,3.0,3.0,1.0,7.0,2.0,1.0,2.0,1.0,4.0,1.0
2015-01-02 04:30:00,3.0,4.0,1.0,10.0,2.0,1.0,2.0,1.0,4.0,1.0
2015-01-02 04:45:00,4.0,6.0,1.0,12.0,3.0,1.0,3.0,1.0,4.0,1.0
2015-01-02 05:00:00,4.0,5.0,1.0,16.0,4.0,1.0,3.0,2.0,5.0,1.0
2015-01-02 05:15:00,5.0,6.0,1.0,19.0,7.0,1.0,5.0,2.0,7.0,1.0
2015-01-02 05:30:00,6.0,6.0,1.0,26.0,11.0,2.0,6.0,2.0,12.0,2.0
2015-01-02 05:45:00,8.0,7.0,1.0,37.0,20.0,2.0,6.0,3.0,16.0,4.0
2015-01-02 06:00:00,9.0,8.0,2.0,50.0,35.0,3.0,7.0,4.0,22.0,5.0
2015-01-02 06:15:00,13.0,11.0,2.0,68.0,55.0,5.0,10.0,5.0,35.0,12.0
2015-01-02 06:30:00,17.0,17.0,4.0,87.0,84.0,7.0,12.0,7.0,53.0,28.0
2015-01-02 06:45:00,22.0,21.0,6.0,97.0,100.0,10.0,17.0,10.0,57.0,35.0
2015-01-02 07:00:00,22.0,20.0,7.0,117.0,125.0,12.0,20.0,12.0,62.0,38.0
2015-01-02 07:15:00,27.0,26.0,9.0,129.0,143.0,16.0,26.0,16.0,77.0,54.5
2015-01-02 07:30:00,32.0,31.0,12.0,148.0,168.5,25.0,33.0,23.0,90.0,75.0
2015-01-02 07:45:00,42.0,41.0,21.0,158.0,191.0,37.0,43.0,34.0,104.0,97.0
2015-01-02 08:00:00,42.0,45.0,24.0,161.0,196.0,40.0,50.0,47.0,101.0,99.0
2015-01-02 08:15:00,47.0,52.0,25.0,161.5,203.0,50.0,60.5,45.5,102.0,98.5
2015-01-02 08:30:00,50.0,53.5,24.0,165.5,203.0,46.0,59.0,46.0,104.0,98.0
2015-01-02 08:45:00,52.0,61.0,25.0,161.0,198.0,41.0,56.0,40.0,101.0,93.0
2015-01-02 09:00:00,47.0,50.0,22.0,141.0,171.0,35.0,53.0,33.0,94.0,77.0
2015-01-02 09:15:00,45.0,50.0,21.0,128.5,143.0,33.0,52.0,30.0,94.0,77.5
2015-01-02 09:30:00,43.0,47.0,20.0,125.0,135.0,31.0,48.0,30.0,94.0,76.0
2015-01-02 09:45:00,45.0,50.0,22.0,123.0,129.0,34.0,52.0,28.0,100.0,82.0
2015-01-02 10:00:00,42.0,46.0,21.0,118.5,119.0,32.0,50.0,28.0,96.5,74.0
2015-01-02 10:15:00,41.0,47.0,22.0,115.0,113.0,32.0,50.0,27.0,98.0,77.0
2015-01-02 10:30:00,44.0,47.0,22.0,117.0,113.0,34.0,53.0,29.0,102.0,81.0
2015-01-02 10:45:00,47.5,53.0,25.0,113.0,107.0,35.0,54.0,29.0,108.5,92.0
2015-01-02 11:00:00,46.0,52.0,24.0,115.0,107.0,33.0,52.0,30.0,106.0,86.0
2015-01-02 11:15:00,48.0,55.0,24.0,114.0,108.0,35.0,55.0,31.0,108.0,92.0
2015-01-02 11:30:00,48.0,55.0,26.0,118.0,115.0,37.0,54.0,35.0,109.0,92.0
2015-01-02 11:45:00,50.0,57.0,26.0,116.0,110.0,38.0,58.0,34.0,114.0,99.0
2015-01-02 12:00:00,49.0,56.0,28.0,117.0,113.0,40.5,58.0,36.0,114.5,105.0
2015-01-02 12:15:00,50.0,57.0,28.0,120.0,118.0,40.0,58.0,37.0,120.0,112.0
2015-01-02 12:30:00,50.0,56.0,28.0,122.0,118.0,41.0,60.0,37.0,120.0,112.0
2015-01-02 12:45:00,51.0,58.0,28.0,120.0,111.5,41.5,61.0,36.0,125.0,117.0
2015-01-02 13:00:00,50.0,56.0,28.0,121.0,115.0,41.0,60.0,37.0,121.0,113.0
2015-01-02 13:15:00,50.0,56.0,28.0,122.0,114.5,43.0,61.0,36.0,116.0,113.0
2015-01-02 13:30:00,52.0,56.0,27.0,124.0,120.0,40.0,59.0,36.0,118.0,111.0
2015-01-02 13:45:00,53.0,60.0,27.0,122.0,115.5,42.0,61.0,39.0,124.0,118.0
2015-01-02 14:00:00,52.0,58.0,28.0,124.0,117.0,41.0,59.0,41.0,123.0,119.0
2015-01-02 14:15:00,57.0,60.0,31.0,126.0,124.0,42.0,59.0,43.0,123.0,126.0
2015-01-02 14:30:00,56.0,59.0,33.0,132.0,128.0,45.0,63.0,43.0,131.0,142.0
2015-01-02 14:45:00,59.5,66.0,38.0,129.0,126.0,47.0,62.0,43.0,136.0,158.0
2015-01-02 15:00:00,57.0,62.0,33.0,134.5,136.0,45.5,63.0,43.0,129.5,141.5
2015-01-02 15:15:00,56.0,60.0,30.0,142.0,151.0,44.0,64.0,41.0,133.0,138.0
2015-01-02 15:30:00,55.0,60.0,29.0,138.0,139.0,44.0,63.0,41.0,131.0,143.0
2015-01-02 15:45:00,55.0,60.0,30.0,131.0,129.0,45.0,64.0,40.0,138.0,152.0
2015-01-02 16:00:00,55.0,59.0,31.0,130.0,128.0,45.0,64.0,37.0,141.0,157.0
2015-01-02 16:15:00,54.0,61.0,31.0,128.0,123.0,43.0,60.0,37.0,143.0,159.0
2015-01-02 16:30:00,55.0,61.0,30.0,129.0,123.5,43.5,58.0,35.0,145.0,162.0
2015-01-02 16:45:00,56.0,61.0,30.0,127.0,121.0,44.0,60.0,34.5,149.0,168.5
2015-01-02 17:00:00,55.0,60.0,32.0,128.0,125.0,49.0,65.0,40.0,149.0,171.0
2015-01-02 17:15:00,57.0,62.0,33.0,126.0,121.0,46.0,61.0,38.0,158.0,182.0
2015-01-02 17:30:00,56.0,61.5,33.0,124.0,115.0,46.0,61.0,36.0,154.0,179.0
2015-01-02 17:45:00,54.0,58.5,32.0,118.5,107.0,42.0,61.0,32.0,153.0,176.0
2015-01-02 18:00:00,51.5,55.5,30.0,114.0,102.5,42.0,58.0,34.0,146.5,168.5
2015-01-02 18:15:00,49.0,54.0,28.0,107.0,91.0,37.0,52.0,29.0,142.5,160.0
2015-01-02 18:30:00,46.5,48.0,25.0,99.0,82.5,33.0,46.0,22.5,133.0,141.0
2015-01-02 18:45:00,45.0,48.0,23.0,90.0,69.0,32.0,44.0,21.0,122.0,123.0
2015-01-02 19:00:00,41.0,44.0,21.0,84.0,64.0,29.0,43.0,19.0,113.0,106.0
2015-01-02 19:15:00,40.0,42.0,21.0,83.0,64.0,28.0,41.0,18.0,107.0,94.0
2015-01-02 19:30:00,37.0,40.0,19.0,79.5,57.0,27.0,39.0,18.0,98.0,80.5
2015-01-02 19:45:00,36.0,39.0,17.0,74.0,52.0,27.0,39.0,18.0,87.5,71.5
2015-01-02 20:00:00,36.0,36.5,16.0,67.0,45.0,25.0,36.0,16.0,78.0,60.0
2015-01-02 20:15:00,33.0,34.0,14.0,65.0,41.0,22.0,34.0,15.0,70.0,51.0
2015-01-02 20:30:00,29.0,32.0,13.0,62.0,39.0,22.0,33.0,13.0,65.0,44.0
2015-01-02 20:45:00,29.0,32.0,12.0,59.5,35.0,21.0,31.0,14.0,62.0,42.0
2015-01-02 21:00:00,29.0,32.0,11.0,59.0,33.0,20.0,32.0,14.0,57.0,38.0
2015-01-02 21:15:00,28.0,30.0,10.0,56.0,32.0,20.0,30.0,13.0,55.0,37.0
2015-01-02 21:30:00,27.0,30.0,10.0,55.0,31.0,19.0,29.0,12.0,54.0,37.0
2015-01-02 21:45:00,25.0,28.0,10.0,56.0,32.0,19.0,30.0,13.0,55.0,37.5
2015-01-02 22:00:00,26.0,27.0,10.0,58.0,33.0,19.0,28.0,13.0,54.0,36.0
2015-01-02 22:15:00,26.0,26.0,10.0,63.0,39.0,19.0,30.0,14.0,55.0,36.0
2015-01-02 22:30:00,26.0,26.0,9.0,63.0,40.0,17.0,29.0,13.0,56.0,36.0
2015-01-02 22:45:00,25.0,25.0,9.0,59.0,33.5,17.5,28.0,12.0,54.0,36.0
2015-01-02 23:00:00,25.0,24.0,9.0,58.0,31.0,17.0,27.0,12.0,55.0,36.0
2015-01-02 23:15:00,24.0,23.5,9.0,53.0,26.0,16.5,28.0,10.0,53.0,32.0
2015-01-02 23:30:00,23.0,22.0,7.5,45.0,21.5,15.0,25.5,9.0,49.0,28.5
2015-01-02 23:45:00,21.0,20.0,6.0,40.5,17.0,13.0,23.0,8.0,45.0,25.0
2015-01-03 00:00:00,19.0,18.0,6.0,38.0,16.0,14.0,23.0,7.0,40.0,22.0
2015-01-03 00:15:00,17.0,16.0,5.0,31.0,12.0,12.0,21.0,6.0,35.0,18.0
2015-01-03 00:30:00,16.0,14.0,5.0,26.0,9.0,10.0,18.0,5.0,31.0,14.0
2015-01-03 00:45:00,14.0,13.0,4.0,24.0,7.0,10.0,16.0,5.0,27.0,11.0
2015-01-03 01:00:00,13.0,12.5,4.0,21.0,6.0,9.0,15.0,4.0,24.0,9.0
2015-01-03 01:15:00,10.5,12.0,3.5,19.0,5.0,8.0,16.0,3.0,21.0,8.0
2015-01-03 01:30:00,10.0,10.0,4.0,16.5,4.0,8.0,14.0,3.0,18.0,6.0
2015-01-03 01:45:00,10.0,9.0,4.0,14.0,3.0,6.0,12.0,3.0,16.0,5.0
2015-01-03 02:00:00,9.0,9.0,3.0,12.0,3.0,5.0,11.0,2.0,14.0,4.0
2015-01-03 02:15:00,7.0,8.0,3.0,11.0,2.0,5.0,11.0,2.0,11.0,4.0
2015-01-03 02:30:00,8.0,8.0,3.0,10.0,2.0,4.0,10.0,1.0,9.0,3.0
2015-01-03 02:45:00,7.0,7.0,3.0,9.0,2.0,4.0,8.0,1.0,10.0,2.0
2015-01-03 03:00:00,6.0,6.0,2.0,9.0,2.0,4.0,9.0,1.0,9.0,3.0
2015-01-03 03:15:00,5.0,5.0,2.0,9.0,2.0,4.0,10.0,2.0,9.0,3.0
2015-01-03 03:30:00,4.0,5.0,2.0,8.0,2.0,3.0,6.0,1.0,7.0,2.0
2015-01-03 03:45:00,5.0,6.0,2.0,9.0,2.0,2.0,5.0,1.0,7.0,2.0
2015-01-03 04:00:00,3.0,4.0,2.0,9.0,2.0,2.0,4.0,1.0,7.0,2.0
2015-01-03 04:15:00,4.0,5.0,2.0,9.0,2.0,2.0,5.0,1.0,6.0,1.0
2015-01-03 04:30:00,5.0,6.0,2.0,10.0,3.0,2.0,4.0,1.0,6.0,1.0
2015-01-03 04:45:00,4.0,6.0,2.0,11.0,3.0,1.0,4.0,1.0,6.0,1.0
2015-01-03 05:00:00,4.0,6.0,2.0,13.0,4.0,2.0,3.0,1.0,7.0,2.0
2015-01-03 05:15:00,4.0,6.0,2.0,13.0,4.0,2.0,4.0,2.0,7.0,2.0
2015-01-03 05:30:00,5.0,5.0,1.0,13.0,4.0,2.0,4.0,1.0,7.0,2.0
2015-01-03 05:45:00,5.0,7.0,1.0,14.0,4.0,2.0,6.0,2.0,9.0,2.0
2015-01-03 06:00:00,5.0,5.0,1.0,16.0,5.0,1.5,6.0,1.0,10.0,3.0
2015-01-03 06:15:00,6.0,6.0,1.0,19.0,8.0,2.0,5.0,2.0,15.0,4.0
2015-01-03 06:30:00,8.0,9.0,2.0,28.0,13.0,3.0,5.0,2.0,22.0,8.0
2015-01-03 06:45:00,10.0,12.0,3.0,30.0,15.0,3.0,8.0,3.0,25.0,10.0
2015-01-03 07:00:00,9.0,10.0,2.5,33.0,18.0,5.0,9.0,4.0,23.0,8.0
2015-01-03 07:15:00,11.0,12.0,3.0,37.0,22.0,4.0,10.0,5.0,25.0,9.0
2015-01-03 07:30:00,14.0,16.0,4.0,45.0,30.0,5.0,12.0,6.0,30.0,11.0
2015-01-03 07:45:00,18.0,19.0,7.0,51.0,40.0,7.0,14.0,7.0,36.0,16.0
2015-01-03 08:00:00,17.0,17.0,6.0,55.0,43.0,8.0,16.0,8.0,36.0,16.5
2015-01-03 08:15:00,20.0,18.5,8.0,61.0,48.0,10.5,18.0,10.0,46.0,23.0
2015-01-03 08:30:00,23.0,22.0,10.0,73.0,64.0,13.0,21.0,12.0,52.0,31.0
2015-01-03 08:45:00,28.0,28.0,13.0,78.5,70.0,15.0,27.0,13.0,65.0,44.5
2015-01-03 09:00:00,23.0,25.0,13.0,80.0,75.0,16.0,29.0,14.0,62.0,38.0
2015-01-03 09:15:00,28.0,29.0,15.0,91.0,84.0,17.0,31.0,16.0,70.0,47.0
2015-01-03 09:30:00,31.5,34.0,14.0,97.0,92.5,20.0,34.0,17.0,75.0,51.5
2015-01-03 09:45:00,36.0,39.0,18.0,104.0,99.0,24.0,39.0,19.0,87.0,64.0
2015-01-03 10:00:00,33.0,34.0,19.0,104.0,96.5,25.0,39.0,20.0,84.0,62.0
2015-01-03 10:15:00,35.0,38.0,18.0,107.0,98.5,27.0,41.0,21.0,91.0,66.5
2015-01-03 10:30:00,39.5,42.5,19.0,116.0,106.5,28.0,44.0,22.0,97.0,73.0
2015-01-03 10:45:00,43.5,46.5,22.0,117.0,110.0,30.0,47.0,24.0,103.5,83.0
2015-01-03 11:00:00,41.0,46.0,22.0,116.5,108.5,31.5,45.5,26.0,104.0,78.0
2015-01-03 11:15:00,43.0,47.0,22.0,118.0,108.0,31.0,46.0,25.0,104.0,85.0
2015-01-03 11:30:00,46.0,50.0,24.0,120.0,110.0,36.0,49.5,29.0,109.5,89.0
2015-01-03 11:45:00,48.0,53.0,25.0,121.0,111.0,37.0,51.0,28.0,115.0,98.0
2015-01-03 12:00:00,46.0,49.0,24.0,124.0,114.0,36.0,50.0,30.0,116.0,98.0
2015-01-03 12:15:00,47.0,53.0,26.0,128.0,121.0,37.0,52.0,31.0,120.0,102.0
2015-01-03 12:30:00,47.0,53.0,26.0,130.5,123.5,38.0,53.0,31.0,121.0,103.0
2015-01-03 12:45:00,49.5,54.0,27.0,127.0,122.0,40.0,54.0,33.0,123.5,107.5
2015-01-03 13:00:00,49.0,55.0,28.0,130.0,123.0,40.0,54.0,33.0,120.0,104.0
2015-01-03 13:15:00,50.0,56.0,28.0,134.0,130.0,38.0,54.0,35.0,124.0,110.0
2015-01-03 13:30:00,51.0,57.0,27.5,134.0,127.5,41.0,54.0,35.5,128.5,114.0
2015-01-03 13:45:00,53.0,57.0,27.0,133.0,124.0,42.0,55.0,35.0,126.5,115.0
2015-01-03 14:00:00,55.0,59.0,28.0,130.0,123.0,42.0,55.0,37.0,126.0,118.0
2015-01-03 14:15:00,53.0,59.0,28.0,131.0,123.0,42.0,56.0,38.0,126.0,117.0
2015-01-03 14:30:00,54.0,60.0,27.0,130.0,123.0,41.0,57.0,39.0,129.0,119.0
2015-01-03 14:45:00,55.0,60.0,29.0,127.0,117.0,43.0,56.0,39.0,129.0,119.0
2015-01-03 15:00:00,55.0,60.0,28.0,128.0,118.0,43.0,58.0,40.0,127.0,118.0
2015-01-03 15:15:00,54.0,59.0,28.0,125.5,118.0,43.0,57.0,39.0,125.0,115.0
2015-01-03 15:30:00,54.0,60.0,27.0,126.0,116.0,43.0,58.0,40.0,127.0,119.0
2015-01-03 15:45:00,54.0,59.0,28.0,124.0,113.0,43.0,59.0,40.0,129.0,124.0
2015-01-03 16:00:00,53.0,59.0,28.0,124.0,114.5,44.0,59.0,42.0,124.0,119.0
2015-01-03 16:15:00,53.0,58.0,27.0,125.0,112.0,43.0,57.5,41.0,119.0,112.0
2015-01-03 16:30:00,51.0,56.0,26.0,124.0,112.0,42.0,55.0,40.0,122.0,113.0
2015-01-03 16:45:00,51.0,57.0,27.0,121.0,106.0,41.0,55.0,39.5,123.0,118.0
2015-01-03 17:00:00,49.0,54.0,26.0,121.5,112.0,45.5,58.5,46.0,121.0,114.0
2015-01-03 17:15:00,49.5,54.0,26.0,118.5,106.0,41.0,57.0,40.0,119.0,113.0
2015-01-03 17:30:00,48.0,51.0,23.0,113.0,97.0,35.0,51.0,33.0,117.0,109.0
