,K097,21,22,81,82,101,102,111
97500,2017-10-12 15:00:00,30.0,37.0,92.0,73.0,38.0,36.0,37.0
97501,2017-10-12 15:15:00,24.0,49.0,111.0,59.0,43.0,40.0,38.0
97502,2017-10-12 15:30:00,37.0,37.0,121.0,78.0,38.0,42.0,55.0
97503,2017-10-12 15:45:00,27.0,42.0,144.0,92.0,55.0,43.0,40.0
97504,2017-10-12 16:00:00,22.0,53.0,121.0,85.0,43.0,43.0,53.0
97505,2017-10-12 16:15:00,28.0,50.0,129.0,93.0,45.0,29.0,53.0
97506,2017-10-12 16:30:00,19.0,39.0,150.0,104.0,59.0,37.0,65.0
97507,2017-10-12 16:45:00,20.0,37.0,120.0,80.0,43.0,36.0,82.0
97508,2017-10-12 17:00:00,20.0,39.0,137.0,77.0,43.0,36.0,72.0
97509,2017-10-12 17:15:00,31.0,46.0,127.0,78.0,41.0,46.0,71.0
97510,2017-10-12 17:30:00,20.0,49.0,118.0,81.0,42.0,23.0,55.0
97511,2017-10-12 17:45:00,22.0,47.0,83.0,107.0,56.0,29.0,52.0
97512,2017-10-12 18:00:00,23.0,32.0,100.0,58.0,36.0,28.0,66.0
97513,2017-10-12 18:15:00,29.0,43.0,60.0,39.0,43.0,33.0,56.0
97514,2017-10-12 18:30:00,31.0,21.0,66.0,42.0,35.0,23.0,42.0
97515,2017-10-12 18:45:00,28.0,37.0,55.0,31.0,30.0,25.0,39.0
97516,2017-10-12 19:00:00,28.0,42.0,64.0,38.0,33.0,25.0,39.0
97517,2017-10-12 19:15:00,24.0,23.0,51.0,25.0,37.0,19.0,36.0
97518,2017-10-12 19:30:00,31.0,24.0,45.0,35.0,28.0,14.0,43.0
97519,2017-10-12 19:45:00,17.0,21.0,64.0,32.0,30.0,16.0,29.0
97520,2017-10-12 20:00:00,30.0,30.0,71.0,22.0,33.0,21.0,34.0
97521,2017-10-12 20:15:00,23.0,27.0,58.0,28.0,34.0,13.0,20.0
97522,2017-10-12 20:30:00,13.0,23.0,72.0,44.0,28.0,22.0,33.0
97523,2017-10-12 20:45:00,17.0,19.0,59.0,34.0,21.0,7.0,14.0
97524,2017-10-12 21:00:00,16.0,19.0,40.0,28.0,31.0,10.0,21.0
97525,2017-10-12 21:15:00,22.0,25.0,52.0,21.0,34.0,9.0,26.0
97526,2017-10-12 21:30:00,10.0,10.0,49.0,26.0,25.0,13.0,21.0
97527,2017-10-12 21:45:00,14.0,15.0,48.0,22.0,24.0,7.0,21.0
97528,2017-10-12 22:00:00,23.0,22.0,39.0,19.0,17.0,9.0,22.0
97529,2017-10-12 22:15:00,11.0,22.0,56.0,22.0,21.0,16.0,18.0
97530,2017-10-12 22:30:00,18.0,21.0,46.0,30.0,21.0,7.0,18.0
97531,2017-10-12 22:45:00,12.0,15.0,43.0,21.0,17.0,6.0,8.0
97532,2017-10-12 23:00:00,11.0,9.0,34.0,22.0,16.0,8.0,8.0
97533,2017-10-12 23:15:00,8.0,9.0,25.0,15.0,12.0,8.0,20.0
97534,2017-10-12 23:30:00,9.0,11.0,33.0,19.0,21.0,9.0,14.0
97535,2017-10-12 23:45:00,5.0,8.0,16.0,6.0,19.0,6.0,10.0
97536,2017-10-13 00:00:00,6.0,8.0,26.0,14.0,18.0,5.0,7.0
97537,2017-10-13 00:15:00,5.0,6.0,15.0,13.0,11.0,5.0,9.0
97538,2017-10-13 00:30:00,3.0,5.0,25.0,14.0,16.0,6.0,1.0
97539,2017-10-13 00:45:00,3.0,2.0,13.0,12.0,5.0,2.0,2.0
97540,2017-10-13 01:00:00,4.0,3.0,9.0,12.0,7.0,5.0,2.0
97541,2017-10-13 01:15:00,3.0,3.0,8.0,8.0,5.0,4.0,4.0
97542,2017-10-13 01:30:00,1.0,1.0,7.0,7.0,7.0,5.0,5.0
97543,2017-10-13 01:45:00,3.0,3.0,12.0,10.0,9.0,5.0,0.0
97544,2017-10-13 02:00:00,1.0,2.0,6.0,6.0,7.0,0.0,0.0
97545,2017-10-13 02:15:00,1.0,2.0,7.0,7.0,4.0,5.0,0.0
97546,2017-10-13 02:30:00,2.0,4.0,12.0,8.0,5.0,0.0,0.0
97547,2017-10-13 02:45:00,0.0,0.0,8.0,8.0,4.0,3.0,0.0
97548,2017-10-13 03:00:00,,,,,,,
97549,2017-10-13 03:15:00,3.0,3.0,2.0,5.0,2.0,1.0,1.0
97550,2017-10-13 03:30:00,1.0,1.0,2.0,2.0,8.0,1.0,0.0
97551,2017-10-13 03:45:00,2.0,1.0,8.0,5.0,2.0,0.0,1.0
97552,2017-10-13 04:00:00,2.0,2.0,0.0,1.0,3.0,3.0,1.0
97553,2017-10-13 04:15:00,1.0,1.0,7.0,9.0,6.0,2.0,2.0
97554,2017-10-13 04:30:00,1.0,1.0,11.0,7.0,6.0,1.0,0.0
97555,2017-10-13 04:45:00,4.0,5.0,9.0,6.0,3.0,3.0,2.0
97556,2017-10-13 05:00:00,3.0,6.0,13.0,10.0,3.0,2.0,4.0
97557,2017-10-13 05:15:00,6.0,7.0,15.0,12.0,4.0,6.0,2.0
97558,2017-10-13 05:30:00,9.0,12.0,20.0,11.0,12.0,4.0,1.0
97559,2017-10-13 05:45:00,12.0,15.0,34.0,20.0,9.0,6.0,2.0
97560,2017-10-13 06:00:00,18.0,16.0,33.0,18.0,11.0,7.0,4.0
97561,2017-10-13 06:15:00,24.0,19.0,32.0,19.0,14.0,6.0,3.0
97562,2017-10-13 06:30:00,29.0,34.0,34.0,15.0,18.0,18.0,9.0
97563,2017-10-13 06:45:00,43.0,50.0,30.0,16.0,31.0,26.0,9.0
97564,2017-10-13 07:00:00,39.0,60.0,22.0,11.0,15.0,15.0,6.0
97565,2017-10-13 07:15:00,54.0,49.0,53.0,26.0,19.0,34.0,11.0
97566,2017-10-13 07:30:00,64.0,69.0,53.0,25.0,29.0,27.0,16.0
97567,2017-10-13 07:45:00,67.0,60.0,66.0,40.0,42.0,39.0,33.0
97568,2017-10-13 08:00:00,59.0,59.0,63.0,36.0,36.0,41.0,26.0
97569,2017-10-13 08:15:00,71.0,70.0,82.0,43.0,38.0,35.0,39.0
97570,2017-10-13 08:30:00,76.0,77.0,49.0,31.0,47.0,37.0,25.0
97571,2017-10-13 08:45:00,53.0,65.0,78.0,53.0,36.0,35.0,27.0
97572,2017-10-13 09:00:00,53.0,46.0,40.0,26.0,35.0,23.0,33.0
97573,2017-10-13 09:15:00,44.0,56.0,73.0,46.0,38.0,32.0,22.0
97574,2017-10-13 09:30:00,40.0,46.0,58.0,43.0,48.0,21.0,25.0
97575,2017-10-13 09:45:00,46.0,54.0,60.0,36.0,43.0,27.0,29.0
97576,2017-10-13 10:00:00,35.0,44.0,79.0,35.0,49.0,28.0,22.0
97577,2017-10-13 10:15:00,45.0,64.0,72.0,44.0,44.0,24.0,29.0
97578,2017-10-13 10:30:00,26.0,50.0,71.0,27.0,36.0,28.0,22.0
97579,2017-10-13 10:45:00,26.0,50.0,74.0,42.0,48.0,30.0,24.0
97580,2017-10-13 11:00:00,27.0,43.0,88.0,40.0,39.0,25.0,35.0
97581,2017-10-13 11:15:00,33.0,57.0,83.0,44.0,43.0,29.0,45.0
97582,2017-10-13 11:30:00,28.0,48.0,81.0,52.0,50.0,25.0,30.0
97583,2017-10-13 11:45:00,44.0,58.0,72.0,43.0,50.0,34.0,34.0
97584,2017-10-13 12:00:00,36.0,39.0,96.0,42.0,41.0,35.0,24.0
97585,2017-10-13 12:15:00,42.0,58.0,77.0,42.0,54.0,28.0,26.0
97586,2017-10-13 12:30:00,31.0,57.0,89.0,43.0,41.0,26.0,23.0
97587,2017-10-13 12:45:00,32.0,38.0,87.0,58.0,51.0,30.0,40.0
97588,2017-10-13 13:00:00,32.0,46.0,80.0,63.0,46.0,31.0,45.0
97589,2017-10-13 13:15:00,36.0,65.0,89.0,53.0,38.0,23.0,30.0
97590,2017-10-13 13:30:00,47.0,51.0,75.0,46.0,57.0,23.0,37.0
97591,2017-10-13 13:45:00,47.0,55.0,102.0,47.0,57.0,29.0,36.0
97592,2017-10-13 14:00:00,46.0,52.0,88.0,54.0,51.0,23.0,46.0
97593,2017-10-13 14:15:00,46.0,60.0,114.0,68.0,54.0,20.0,32.0
97594,2017-10-13 14:30:00,45.0,55.0,83.0,58.0,59.0,39.0,51.0
97595,2017-10-13 14:45:00,53.0,51.0,112.0,61.0,44.0,39.0,36.0
97596,2017-10-13 15:00:00,43.0,48.0,113.0,66.0,47.0,25.0,35.0
97597,2017-10-13 15:15:00,33.0,44.0,107.0,66.0,56.0,34.0,46.0
97598,2017-10-13 15:30:00,35.0,45.0,118.0,76.0,49.0,25.0,46.0
97599,2017-10-13 15:45:00,37.0,55.0,109.0,71.0,47.0,29.0,59.0
97600,2017-10-13 16:00:00,41.0,71.0,114.0,72.0,40.0,35.0,56.0
97601,2017-10-13 16:15:00,38.0,53.0,130.0,76.0,61.0,53.0,62.0
97602,2017-10-13 16:30:00,37.0,59.0,113.0,61.0,40.0,36.0,56.0
97603,2017-10-13 16:45:00,32.0,37.0,110.0,74.0,42.0,28.0,45.0
97604,2017-10-13 17:00:00,26.0,59.0,121.0,71.0,32.0,19.0,52.0
97605,2017-10-13 17:15:00,23.0,49.0,98.0,53.0,52.0,32.0,57.0
97606,2017-10-13 17:30:00,32.0,47.0,114.0,65.0,52.0,22.0,58.0
97607,2017-10-13 17:45:00,33.0,49.0,98.0,56.0,51.0,30.0,66.0
97608,2017-10-13 18:00:00,37.0,46.0,90.0,59.0,47.0,27.0,45.0
97609,2017-10-13 18:15:00,42.0,42.0,86.0,65.0,40.0,30.0,53.0
97610,2017-10-13 18:30:00,36.0,40.0,74.0,44.0,53.0,21.0,43.0
97611,2017-10-13 18:45:00,25.0,36.0,76.0,43.0,43.0,24.0,36.0
