185,18.0,18.0,95.0,62.0,33.0,13.0,14.0,32.0,2.0,34.0,17.0
186,20.0,20.0,94.0,64.0,34.0,13.0,14.0,35.5,2.0,33.5,18.0
187,17.0,19.0,95.5,68.0,36.0,16.0,13.0,34.0,2.0,36.0,22.0
188,20.0,21.5,96.0,64.0,33.5,17.0,15.5,36.0,2.0,37.0,20.0
189,20.0,20.0,103.0,63.0,35.0,15.0,15.0,36.0,2.0,38.0,20.0
190,24.0,23.0,104.0,59.0,33.0,14.5,15.0,38.0,2.0,37.0,20.0
191,19.0,20.0,96.5,66.0,36.0,15.0,13.0,36.5,2.0,35.0,19.0
192,21.0,20.0,92.0,62.0,37.0,15.0,15.0,37.0,2.0,36.0,20.0
193,22.0,22.0,98.0,66.0,37.0,16.0,14.0,33.0,2.0,38.0,19.0
194,24.0,22.0,94.0,69.0,39.0,15.0,15.0,37.0,2.0,37.0,18.0
195,21.0,18.0,90.0,72.0,40.0,15.0,13.0,32.0,2.0,36.0,20.0
196,22.0,19.0,90.0,70.0,39.0,16.0,14.0,35.0,2.0,37.0,22.0
197,22.0,20.0,92.0,74.0,41.0,16.0,12.0,33.5,2.0,38.0,24.0
198,22.0,20.0,88.0,78.0,43.0,15.0,12.5,34.0,2.0,36.0,26.0
199,19.0,19.0,82.0,86.0,43.0,17.0,11.0,33.0,2.0,39.0,34.0
200,21.0,21.0,83.0,84.5,41.5,17.0,10.0,34.0,2.0,41.0,36.0
201,19.0,20.0,84.0,93.5,45.5,21.0,10.0,30.5,2.0,44.0,50.0
202,20.0,22.0,84.0,91.0,47.0,21.0,10.0,31.0,2.0,43.0,39.0
203,18.0,19.0,80.0,96.0,49.0,24.0,10.0,34.0,2.0,43.0,38.0
204,24.0,20.0,81.0,91.5,48.5,22.0,12.0,36.0,1.0,42.0,32.0
205,24.0,19.0,85.5,88.5,49.0,23.0,11.0,38.0,1.0,40.0,33.0
206,29.0,23.0,90.0,85.5,52.5,22.0,11.0,38.0,2.0,41.0,29.0
207,28.0,22.0,93.5,92.0,51.0,23.0,13.0,38.0,2.0,45.0,37.0
208,33.0,28.5,96.5,87.0,54.0,28.0,12.0,40.0,2.0,45.0,31.5
209,34.0,34.0,103.0,79.0,49.0,26.0,13.0,39.0,2.0,44.0,29.0
210,35.0,37.0,105.0,72.0,49.0,23.0,14.0,36.0,1.0,48.0,25.0
211,31.0,28.0,101.0,70.0,47.0,22.0,14.0,34.0,1.0,44.0,24.0
212,29.0,23.0,95.0,64.0,41.0,19.0,13.0,35.0,1.0,43.0,20.0
213,24.0,19.0,85.0,59.0,37.0,15.0,13.0,30.0,1.0,37.0,20.0
214,21.0,16.0,79.0,51.0,34.0,12.0,12.0,29.0,1.0,32.0,15.5
