,21,22,23,51,61,62,71,72,81,82,112,113
169,65.0,34.0,19.0,59.0,35.0,31.0,17.0,10.0,27.0,30.0,14.0,10.0
170,76.0,49.0,31.0,69.0,39.0,37.0,18.0,13.0,31.0,37.0,17.0,10.0
171,73.0,48.0,33.0,74.0,39.0,38.0,20.0,18.0,34.0,41.0,17.0,12.0
172,68.0,48.0,35.0,83.0,36.0,35.0,26.0,22.0,38.0,47.0,18.0,16.0
173,75.0,56.0,37.0,90.0,41.0,40.0,24.0,20.0,43.0,51.0,20.0,15.0
174,74.0,58.0,35.0,86.0,38.0,39.0,24.0,19.0,43.0,51.0,19.0,14.0
175,72.0,48.0,30.0,72.0,36.0,35.0,24.0,19.0,38.0,44.0,20.0,15.0
176,71.0,42.0,28.0,63.0,30.0,28.0,27.0,20.0,35.0,42.0,21.0,17.0
177,76.0,42.0,28.0,63.0,32.0,28.0,28.0,20.0,35.0,41.0,22.0,19.0
178,76.0,46.0,29.0,64.5,32.0,28.0,29.5,22.0,36.0,43.0,23.0,19.0
179,72.0,40.0,27.0,59.5,31.0,24.0,30.0,20.0,35.0,41.0,26.0,22.0
180,71.0,40.0,28.0,61.5,28.0,23.0,31.0,21.0,36.0,39.0,25.0,21.0
181,75.0,42.0,30.0,63.0,31.0,24.0,33.0,23.0,35.0,40.0,24.0,21.5
182,74.5,44.5,32.0,63.0,30.0,24.5,33.0,24.0,36.0,42.0,26.0,22.0
183,71.0,43.0,32.0,59.0,29.0,24.0,34.0,25.0,38.0,41.0,26.0,25.0
184,72.0,43.0,34.0,59.0,29.0,24.0,35.0,27.0,37.0,38.0,27.0,24.0
185,71.0,45.0,35.0,60.0,30.0,25.0,34.0,26.0,38.0,40.0,27.0,24.0
186,70.0,47.5,37.0,64.0,31.0,26.0,36.0,27.0,41.0,43.0,26.0,26.0
187,74.0,47.0,42.0,65.0,31.0,28.0,37.0,28.0,39.0,41.0,28.0,25.0
188,75.0,50.0,42.0,72.0,33.0,28.0,36.0,28.0,39.0,43.0,25.0,23.0
