,11,12,21,22,31,51,61,71,81,82,91,92,101,111,121,122
419,6.0,2.0,33.0,16.0,8.0,2.0,1.0,1.0,42.0,16.0,14.0,2.0,14.0,4.0,7.0,2.0
420,6.0,2.0,34.0,17.0,7.0,2.0,1.0,1.0,44.0,16.0,15.0,3.0,15.0,5.0,7.0,2.0
421,6.0,1.0,32.0,14.0,6.0,2.0,0.0,1.0,41.0,15.0,13.0,2.0,13.0,4.0,7.0,2.0
422,5.0,1.0,31.0,13.0,7.0,2.0,0.0,1.0,41.0,15.0,14.0,2.0,12.0,4.0,6.0,2.0
423,5.0,1.0,29.0,12.0,7.0,2.0,0.0,0.0,42.0,15.0,14.0,2.0,11.5,3.0,7.0,1.0
424,5.0,1.0,29.0,12.0,6.0,2.0,0.0,0.0,39.0,14.0,13.0,3.0,12.0,4.0,6.0,1.0
425,5.0,1.0,27.0,10.5,6.0,2.0,0.0,0.0,36.0,12.0,12.0,2.0,11.0,4.0,6.0,1.0
426,4.0,1.0,25.0,10.0,6.0,2.0,0.0,0.0,33.0,12.0,12.0,2.5,9.0,3.0,5.0,1.0
427,4.0,1.0,22.0,8.0,4.0,2.0,0.0,0.0,32.5,9.0,11.0,2.0,8.0,2.0,4.5,1.0
428,3.0,1.0,20.0,8.0,3.0,1.0,0.0,0.0,28.0,9.0,11.0,2.0,7.0,2.0,4.0,1.0
429,3.0,1.0,19.0,6.0,3.0,1.0,0.0,0.0,27.5,8.0,11.0,2.0,6.0,2.0,4.0,1.0
430,3.0,0.0,18.0,6.0,2.0,1.0,0.0,0.0,23.0,6.5,11.0,1.0,7.0,3.0,3.0,0.0
431,3.0,1.0,16.0,5.0,2.0,1.0,0.0,0.0,24.0,6.0,10.0,1.0,5.0,2.0,3.0,0.0
432,3.0,0.0,14.0,4.0,2.0,1.0,0.0,0.0,22.0,5.5,11.0,2.0,5.5,3.0,2.5,0.0
433,2.0,1.0,12.0,4.0,2.0,0.0,0.0,0.0,19.0,5.0,8.0,1.0,5.0,2.0,3.0,0.0
434,2.0,1.0,13.0,3.0,1.0,0.0,0.0,0.0,16.0,4.0,6.0,1.0,5.0,2.0,2.0,0.0
435,1.0,0.0,11.0,3.0,1.0,0.0,0.0,0.0,16.0,3.0,7.0,1.0,4.0,2.0,2.0,0.0
436,1.0,0.0,10.5,3.0,1.0,0.0,0.0,0.0,15.0,3.0,5.0,1.0,4.0,2.0,2.0,0.0
437,1.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,13.0,3.0,4.0,1.0,3.0,1.0,2.0,0.0
438,1.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,13.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0
439,1.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0
440,1.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,3.0,0.0,3.0,2.0,1.0,0.0
441,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,9.0,1.5,3.0,0.0,3.0,2.0,1.0,0.0
442,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0
443,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,3.0,0.0,3.0,2.0,1.0,0.0
444,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,3.0,0.0,4.0,1.0,1.0,0.0
445,1.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,3.0,1.0,4.0,1.0,1.0,0.0
446,1.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,8.0,2.0,4.0,1.0,4.0,2.0,1.0,0.0
447,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,1.0,4.0,1.0,1.0,0.0
448,1.0,0.0,10.0,6.0,1.0,0.0,0.0,0.0,8.0,2.0,4.0,1.0,6.0,2.0,1.0,0.0
449,1.0,0.0,9.0,4.0,1.0,0.0,0.0,0.0,8.0,2.0,5.0,1.0,8.0,2.0,2.0,0.0
450,2.0,0.0,10.0,4.0,1.0,1.0,0.0,0.0,8.0,2.0,4.0,1.0,6.0,2.0,2.0,1.0
451,1.0,0.0,12.0,6.0,2.0,1.0,1.0,0.0,8.0,2.0,4.0,0.0,6.0,2.0,2.0,0.0
452,2.0,0.0,13.0,7.0,1.0,1.0,0.0,1.0,9.0,2.0,5.0,1.0,6.0,2.5,2.0,0.0
453,2.0,0.0,16.0,8.0,2.0,1.0,0.0,0.0,11.0,3.0,6.0,1.0,6.5,3.0,3.0,1.0
454,3.0,1.0,16.0,10.0,2.0,2.0,2.0,1.0,13.0,4.0,5.0,1.0,7.0,4.0,4.0,0.0
455,3.0,1.0,16.0,11.0,3.0,2.0,1.0,1.0,14.0,6.0,5.0,1.0,5.0,3.0,3.0,1.0
456,4.0,1.0,19.0,11.0,4.0,2.0,1.0,1.0,14.0,5.0,5.0,1.0,4.0,4.0,3.0,1.0
457,4.0,1.0,20.0,15.0,4.0,2.0,1.0,1.0,16.0,7.0,6.0,1.0,5.0,4.0,3.0,1.0
458,5.0,1.0,22.5,14.0,4.0,4.0,2.0,1.0,22.0,11.5,7.0,1.0,7.0,6.0,4.0,1.0
459,6.0,1.0,25.0,13.0,5.0,5.0,2.0,1.0,24.0,12.0,8.0,1.0,8.0,4.0,3.0,1.0
460,6.0,1.0,31.0,18.0,7.0,4.0,1.0,2.0,28.0,14.0,8.0,1.0,10.0,4.0,4.0,2.0
461,7.0,2.0,35.0,21.0,9.0,5.0,2.0,2.0,28.5,17.0,10.0,1.0,12.0,4.5,5.0,2.0
462,7.0,2.0,36.0,21.0,11.0,6.0,2.0,3.0,35.0,20.0,12.0,2.0,18.0,6.0,7.0,2.0
463,8.0,2.0,37.0,21.0,12.0,7.0,2.0,3.0,35.0,22.0,12.0,2.0,17.0,6.0,8.0,3.0
464,9.0,2.0,39.0,24.0,12.0,8.0,3.0,5.0,39.0,25.0,13.0,2.0,17.0,6.0,9.0,3.0
465,10.0,2.0,45.0,28.0,14.0,10.0,3.0,6.0,44.0,26.0,15.0,2.0,19.0,8.0,12.0,3.0
466,11.0,2.0,46.0,30.0,16.0,9.5,3.0,6.0,49.5,32.5,16.0,3.0,25.0,9.0,12.5,4.0
467,11.0,2.0,47.0,31.0,17.0,11.0,4.0,6.0,50.0,34.0,18.0,4.0,23.0,9.0,11.5,4.0
468,13.0,2.0,50.0,33.0,19.0,13.0,4.0,7.0,52.0,35.0,19.0,4.0,22.0,9.0,12.0,4.0
469,12.0,3.0,54.0,36.0,20.0,14.0,5.5,8.0,52.5,35.5,18.5,4.0,24.0,9.0,13.0,4.0
470,14.0,3.0,53.0,35.0,21.0,14.0,6.0,8.0,57.0,39.0,20.0,5.0,27.0,10.0,15.0,5.0
471,13.0,3.0,54.0,36.0,22.0,15.0,6.0,9.0,56.0,38.0,21.0,5.0,26.0,9.0,13.0,5.0
472,15.0,2.0,55.0,38.0,24.0,16.0,7.0,9.0,57.0,39.0,20.0,5.0,25.0,10.0,15.0,6.0
473,15.0,3.0,57.0,41.0,24.5,16.5,7.0,9.0,60.0,42.0,21.0,5.0,28.0,11.0,16.0,6.0
474,16.5,3.5,60.0,44.0,24.0,16.0,8.0,9.5,62.0,42.0,22.0,5.0,29.0,11.0,18.0,6.0
475,16.0,3.0,57.0,41.0,26.0,17.0,6.5,9.0,63.0,40.0,22.0,5.0,27.5,11.0,19.5,7.0
476,17.0,4.0,61.0,45.0,26.0,17.0,7.0,9.0,64.5,42.0,22.0,6.0,29.5,11.0,23.0,8.0
477,16.0,4.0,62.0,44.0,27.0,16.0,7.0,9.0,63.0,40.5,21.0,5.0,29.0,11.0,23.0,8.0
478,17.0,3.0,61.0,46.0,28.0,17.0,7.0,10.0,64.0,44.0,21.0,5.0,29.0,10.0,22.0,9.0
479,16.0,4.0,62.0,46.5,28.0,17.0,7.0,9.5,62.0,43.0,22.5,6.0,29.0,11.0,24.0,9.0
480,18.0,4.0,63.0,48.0,27.0,18.0,7.0,10.0,67.0,44.0,22.0,7.0,32.0,12.0,25.0,9.0
481,17.0,4.0,65.0,51.0,29.0,17.0,7.0,9.0,64.0,43.0,23.0,6.0,33.0,12.0,25.0,10.0
482,17.5,4.0,64.5,49.0,29.5,18.0,7.5,10.0,65.0,44.0,23.5,6.0,35.5,12.0,23.5,8.5
483,17.0,4.0,65.0,51.0,28.0,18.0,7.0,10.0,67.0,44.0,25.0,7.0,34.0,12.5,24.0,9.5
484,18.5,4.0,64.0,49.0,28.0,17.0,7.0,10.0,67.0,44.0,24.0,7.0,33.0,12.0,23.0,8.5
485,18.0,4.0,63.0,50.0,28.0,17.0,7.0,10.0,65.0,45.5,23.5,6.5,33.0,11.0,23.0,9.0
486,17.5,4.0,62.0,49.0,27.0,18.0,7.0,10.0,65.0,42.0,23.0,6.0,31.0,12.0,24.5,8.0
487,18.0,4.0,63.0,47.0,29.0,16.0,7.0,10.0,65.0,42.0,23.5,6.0,33.5,12.0,24.0,9.0
488,17.0,4.0,60.5,47.0,27.0,15.0,7.0,9.5,66.5,43.5,24.0,6.0,31.0,11.0,24.0,9.0
489,17.0,4.0,60.0,45.0,27.0,15.0,7.0,9.0,68.0,42.0,23.0,6.0,30.0,11.5,23.5,8.5
490,16.0,3.5,59.0,45.0,26.0,15.0,7.0,9.0,69.0,41.0,23.0,6.0,30.0,11.0,21.0,8.0
491,17.0,4.0,57.0,41.5,25.0,14.0,6.0,8.0,66.5,42.0,23.5,6.5,28.0,11.0,21.0,8.0
492,17.0,4.0,58.0,44.0,23.0,14.0,6.0,8.0,66.0,42.0,22.0,6.0,29.0,10.0,20.0,6.0
493,16.0,3.5,57.0,43.0,23.5,13.0,5.0,7.0,61.0,39.0,22.0,6.0,27.0,10.0,19.5,7.0
494,14.0,3.0,57.0,43.5,20.0,12.0,5.0,4.0,60.0,35.5,21.5,5.0,28.0,8.0,19.0,7.0
495,17.0,4.0,55.5,41.0,19.0,8.0,2.0,2.0,66.0,37.0,23.0,6.0,27.0,8.0,18.0,7.0
496,14.0,3.0,54.5,40.0,16.0,4.0,1.0,2.0,63.0,35.5,22.0,5.0,27.0,8.0,20.0,7.0
497,13.0,3.0,54.0,37.0,16.0,4.0,1.0,1.0,62.0,33.0,21.0,5.0,25.0,7.0,19.0,5.0
498,11.5,3.0,51.0,33.0,15.0,3.0,1.0,1.0,58.5,32.0,20.0,4.0,24.0,7.0,18.0,5.0
499,10.0,3.0,50.0,32.0,12.0,4.0,1.0,2.0,56.5,30.0,20.0,5.0,23.0,7.0,17.0,5.0
500,10.0,3.0,47.0,30.0,13.5,4.0,1.0,1.0,57.0,30.0,19.0,4.0,21.0,6.0,15.0,5.0
501,9.0,2.0,44.0,27.0,13.0,3.0,1.0,2.0,52.0,25.0,17.0,4.0,21.0,6.0,14.0,4.0
502,9.0,2.0,43.0,26.0,12.0,3.0,0.0,1.0,48.0,24.0,14.0,3.0,20.0,6.0,13.0,3.0
503,8.0,2.0,41.0,25.0,11.0,3.0,1.0,1.0,46.0,22.0,16.0,3.0,18.0,5.0,12.0,4.0
504,8.0,2.0,40.0,22.0,10.0,3.0,0.0,1.0,46.0,21.0,15.0,3.0,18.0,5.0,12.0,3.0
505,8.0,2.0,40.0,23.0,10.0,3.0,0.0,1.0,43.0,18.0,14.0,3.0,17.5,5.0,11.0,3.0
506,7.0,2.0,37.0,21.0,10.0,3.0,0.0,1.0,42.0,19.0,14.0,2.0,16.0,5.0,10.0,3.0
507,7.0,2.0,35.0,18.0,9.0,3.0,0.0,1.0,41.0,18.0,12.0,2.0,14.0,5.0,9.0,2.0
508,7.0,2.0,36.0,17.0,8.0,3.0,1.0,1.0,41.0,17.0,13.0,3.0,13.0,4.0,10.0,3.0
509,7.0,2.0,33.0,18.0,8.0,2.0,1.0,1.0,38.0,15.0,12.0,3.0,13.0,4.0,9.0,2.0
510,7.0,2.0,33.0,15.0,7.0,2.0,0.0,1.0,37.0,15.0,12.0,2.0,13.0,4.0,9.0,2.0
511,7.0,2.0,33.0,16.0,8.0,2.0,0.0,1.0,38.0,15.0,12.0,2.0,14.0,4.0,7.0,2.0
512,6.0,2.0,31.0,14.0,7.0,2.0,0.0,1.0,39.0,15.0,12.0,2.0,14.0,5.0,9.0,2.0
513,6.0,1.0,32.0,14.0,7.0,2.0,1.0,1.0,37.0,14.0,12.0,3.0,14.0,3.0,8.0,2.0
514,6.0,2.0,31.0,14.0,8.0,2.0,0.0,1.0,37.0,16.0,12.0,2.0,14.0,4.0,8.0,2.0
515,6.0,1.0,32.0,15.0,7.0,2.0,0.0,1.0,39.0,14.0,12.0,2.0,14.0,4.0,8.0,2.0
516,6.0,1.0,31.0,14.0,7.0,2.0,0.0,1.0,38.0,14.0,14.0,2.0,14.0,4.0,7.0,2.0
517,6.0,1.0,30.0,14.0,6.0,2.0,0.0,1.0,39.0,13.0,13.0,2.0,13.0,4.0,8.0,2.0
518,6.0,1.0,30.0,13.0,6.0,2.0,0.0,0.0,39.0,14.0,13.0,2.0,12.0,4.0,7.0,2.0
519,6.0,1.0,29.0,13.0,5.0,2.0,0.0,0.0,40.0,15.0,13.0,2.0,11.0,4.0,7.0,1.0
520,6.0,1.0,27.0,12.0,6.0,2.0,0.0,1.0,39.0,13.0,12.0,3.0,11.0,4.0,7.0,1.0
521,5.0,1.0,27.0,11.0,6.0,2.0,0.0,1.0,36.0,12.0,12.0,2.0,10.0,4.0,7.0,1.0
522,5.0,2.0,26.0,11.0,5.0,2.0,0.0,0.0,35.0,11.0,12.0,2.0,10.0,3.0,6.0,1.0
523,5.0,1.0,25.0,9.0,5.0,2.0,0.0,0.0,32.0,10.0,11.0,2.0,9.0,3.0,6.0,1.0
524,5.0,1.0,23.0,9.0,4.0,1.0,0.0,0.0,31.0,10.0,12.0,2.0,8.0,3.0,5.0,1.0
525,4.0,1.0,22.0,7.0,3.0,1.0,0.0,0.0,29.0,9.0,11.0,2.0,7.0,3.0,4.0,0.0
526,3.0,1.0,20.0,6.0,2.0,1.0,0.0,0.0,26.0,7.0,11.0,2.0,7.0,3.0,5.0,1.0
527,3.0,1.0,18.0,6.0,2.0,1.0,0.0,0.0,27.0,7.0,12.0,1.0,7.0,3.0,4.0,0.0
528,3.0,1.0,17.0,6.0,1.0,1.0,0.0,0.0,25.0,6.0,11.0,2.0,7.0,3.0,3.0,1.0
529,3.0,1.0,15.0,4.0,2.0,1.0,0.0,0.0,21.0,6.0,8.0,1.0,5.0,2.0,3.0,1.0
530,2.0,1.0,14.0,4.0,2.0,0.0,0.0,0.0,20.0,4.0,7.0,1.0,5.0,2.0,3.0,0.0
531,1.5,0.0,12.0,3.0,1.0,0.5,0.0,0.0,18.5,4.0,7.0,1.0,5.0,2.0,2.0,0.0
532,2.0,0.0,11.0,3.0,1.0,0.0,0.0,0.0,17.5,4.0,6.0,1.0,4.0,2.0,2.0,0.0
533,2.0,1.0,11.0,3.0,1.0,0.0,0.0,0.0,15.0,3.0,5.0,1.0,4.0,2.0,2.0,0.0
534,1.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,15.0,3.0,4.0,1.0,4.0,2.0,2.0,0.0
535,1.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,15.0,3.0,3.0,1.0,4.0,2.0,1.0,0.0
536,1.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,16.0,3.0,4.0,0.0,3.0,2.0,1.0,0.0
537,1.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,10.5,2.0,3.0,0.0,4.0,2.0,1.0,0.0
538,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,3.0,0.0,4.0,2.0,1.0,0.0
539,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,3.0,0.0,3.0,2.0,1.0,0.0
540,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,3.0,0.0,3.0,2.0,1.0,0.0
541,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0
542,1.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,3.0,0.0,4.0,2.0,1.0,0.0
543,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,1.0,3.0,2.0,1.0,0.0
544,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,3.0,0.0,4.0,2.0,1.0,0.0
545,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,1.0,5.0,1.0,1.0,0.0
546,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,1.0,6.0,2.0,1.0,0.0
547,1.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,7.0,1.0,4.0,1.0,5.0,2.0,2.0,0.0
548,1.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,8.0,1.0,4.0,1.0,6.0,1.0,1.0,0.0
549,1.0,0.0,11.0,4.0,1.0,0.0,0.0,0.0,9.0,2.0,4.0,1.0,6.0,1.0,2.0,0.0
550,1.0,0.0,11.0,5.0,1.0,0.0,0.0,0.0,10.0,2.0,3.0,1.0,6.0,2.0,2.0,0.0
551,1.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,8.0,2.0,3.0,0.0,4.0,2.0,2.0,0.0
552,1.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,9.0,3.0,2.0,1.0,4.0,1.0,2.0,0.0
553,1.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,9.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0
554,1.0,0.0,10.0,4.0,2.0,0.0,0.0,0.0,10.0,3.0,3.0,1.0,4.0,1.0,1.0,0.0
555,3.0,1.0,10.0,4.0,1.0,0.0,0.0,0.0,11.0,4.0,3.0,0.0,4.0,2.0,1.0,0.0
556,3.0,1.0,15.0,6.0,2.0,1.0,0.0,0.0,12.0,5.0,4.0,1.0,5.0,2.0,2.0,1.0
557,3.0,1.0,19.0,7.0,3.0,1.0,0.0,0.0,14.0,6.0,4.0,0.0,5.0,2.0,2.0,1.0
558,3.0,1.0,20.0,8.0,3.0,2.0,1.0,0.0,18.0,7.0,4.0,1.0,7.0,2.0,2.0,1.0
559,3.0,1.0,21.5,8.0,4.0,1.0,0.0,0.0,17.0,7.0,4.0,0.0,10.0,3.0,4.0,1.0
560,5.0,1.0,23.0,11.0,4.0,1.0,0.0,0.0,20.0,10.0,4.0,0.0,9.0,3.0,4.0,1.0
561,5.0,1.0,30.0,16.0,5.0,1.0,0.0,0.0,25.0,11.0,7.0,1.0,9.0,3.0,6.0,2.0
562,6.0,1.0,34.0,19.0,6.0,2.0,0.0,0.0,34.0,16.0,8.0,2.0,13.0,4.0,7.0,2.0
563,7.0,2.0,36.0,18.0,7.0,1.0,0.0,0.0,30.0,16.0,9.0,1.0,13.0,3.0,6.0,2.0
564,6.0,1.0,38.0,20.0,8.0,2.0,0.0,1.0,31.0,16.0,11.0,1.0,13.0,3.0,7.0,2.0
565,8.0,1.0,39.0,20.0,8.0,2.0,0.0,1.0,33.0,17.0,11.0,1.0,14.0,4.0,7.0,2.0
566,9.0,1.0,39.0,21.0,9.0,2.0,0.0,1.0,39.0,21.0,11.0,2.0,16.0,4.0,8.0,3.0
567,9.0,2.0,41.0,23.0,10.0,2.0,0.0,1.0,38.0,20.0,11.0,2.0,16.0,4.0,8.5,3.0
568,9.0,2.0,42.0,24.0,11.0,2.0,0.0,1.0,40.0,23.0,13.0,2.0,16.0,4.0,8.0,4.0
569,11.5,2.0,46.5,26.0,12.0,3.0,1.0,1.0,40.0,24.0,14.0,2.0,20.0,5.0,10.0,4.0
570,11.0,2.0,49.0,29.0,12.0,2.0,1.0,1.0,46.0,25.0,14.5,3.0,20.0,5.0,11.0,4.0
571,11.0,2.0,51.0,30.0,13.0,3.0,0.0,1.0,46.0,27.0,15.0,3.0,21.0,5.0,11.0,3.0
572,12.0,2.0,51.0,32.0,14.0,3.0,0.0,1.0,49.0,29.0,17.0,3.0,21.0,5.0,11.0,4.0
573,13.0,2.0,53.0,34.0,16.0,3.0,1.0,1.0,49.0,27.0,15.0,3.0,22.0,6.0,12.0,5.0
574,14.0,2.0,54.0,33.0,16.0,3.0,0.0,1.0,52.0,30.0,16.0,3.0,24.0,6.0,13.0,5.0
575,14.5,3.0,55.0,36.5,17.0,3.0,0.0,1.0,53.0,30.5,18.0,3.0,23.5,6.0,13.5,5.0
576,14.0,3.0,55.0,36.0,18.0,3.0,1.0,1.0,54.0,32.0,18.0,3.0,23.0,6.0,13.0,5.0
577,14.0,3.0,58.0,39.0,19.0,3.0,1.0,1.0,55.0,30.0,17.0,4.0,28.0,7.0,15.0,6.0
578,14.0,3.0,58.0,37.0,19.0,4.0,1.0,1.0,55.0,30.0,18.0,4.0,27.0,7.0,16.0,6.0
579,15.0,3.0,58.0,40.0,20.0,3.0,1.0,1.0,57.0,32.0,19.0,4.0,27.0,6.0,15.0,6.0
580,14.0,3.0,59.0,38.0,19.0,4.0,1.0,1.0,55.0,33.0,19.0,4.0,28.0,7.0,15.0,6.0
581,15.0,3.0,56.0,39.0,19.0,4.0,1.0,1.0,56.0,33.0,19.0,4.0,26.0,7.0,15.0,6.0
582,15.0,3.0,55.0,38.0,20.0,4.0,1.0,2.0,57.0,32.0,20.0,4.0,26.0,7.0,16.0,6.0
583,14.0,3.0,55.0,35.0,19.0,3.0,1.0,2.0,56.0,33.0,20.0,4.0,25.0,7.0,14.0,6.0
584,13.0,3.0,53.0,35.0,19.0,3.0,1.0,2.0,58.0,33.0,22.0,5.0,24.0,6.0,15.0,6.0
585,13.0,3.0,53.0,34.0,18.0,3.0,1.0,2.0,60.0,33.0,19.0,4.0,24.0,7.0,14.0,6.0
586,14.0,3.0,51.0,34.0,20.0,4.0,1.0,2.0,59.0,33.0,20.0,4.0,24.0,6.0,15.0,5.0
587,14.0,3.0,52.0,34.0,19.0,3.0,1.0,1.0,59.0,31.0,20.0,4.0,22.0,5.0,12.0,6.0
588,13.0,3.0,49.0,32.0,16.0,3.0,1.0,2.0,61.0,33.0,21.0,4.0,23.0,6.0,13.0,5.0
589,13.0,3.0,49.0,33.0,17.0,3.0,1.0,1.0,59.0,32.0,20.0,4.0,22.0,5.0,13.0,5.0
590,12.0,3.0,49.0,33.0,17.0,2.0,1.0,1.0,57.0,31.0,19.0,4.0,21.0,5.0,12.0,5.0
591,13.5,3.0,50.0,33.0,18.0,3.0,0.0,1.0,57.0,31.0,20.0,4.0,20.5,5.0,12.5,4.5
592,12.0,3.0,49.0,29.0,17.0,3.0,0.0,1.0,57.0,31.0,20.0,5.0,20.0,6.0,12.0,5.0
593,12.0,3.0,47.0,28.0,16.0,3.0,0.0,1.0,55.0,27.0,19.0,4.0,20.0,5.0,13.0,4.0
594,11.0,3.0,46.0,28.0,15.0,3.0,0.0,1.0,52.0,24.0,18.0,4.0,19.0,5.0,12.0,4.0
595,9.0,2.0,44.0,27.0,14.0,3.0,0.0,1.0,51.0,26.0,17.0,4.0,18.0,5.0,12.0,4.0
596,9.0,2.0,43.0,25.0,14.0,3.0,1.0,1.0,49.0,25.0,17.0,3.0,18.0,4.0,11.0,3.0
597,9.0,2.0,39.0,22.0,13.0,2.0,0.0,1.0,47.0,23.0,15.0,3.0,17.0,5.0,11.0,3.0
598,9.0,2.0,38.0,21.0,12.0,3.0,0.0,1.0,46.0,21.0,13.0,2.0,16.0,5.0,10.0,3.0
599,7.0,2.0,37.0,20.0,11.0,2.0,0.0,1.0,42.0,20.0,13.0,2.0,14.0,4.0,9.0,3.0
600,8.0,2.0,35.5,19.0,11.0,2.5,0.0,1.0,41.5,18.5,13.0,2.0,14.0,4.0,9.0,3.0
601,8.0,2.0,34.0,18.0,10.0,2.0,0.0,1.0,41.0,17.0,13.0,2.0,13.0,4.0,8.0,3.0
602,7.0,2.0,33.0,16.0,10.0,2.0,0.0,0.0,41.0,17.0,12.0,2.0,13.0,4.0,9.0,3.0
603,8.0,2.0,34.0,16.0,10.0,2.0,0.0,0.5,39.0,17.0,12.0,2.0,14.0,4.0,9.0,2.0
604,7.0,2.0,31.0,15.0,10.0,2.0,0.0,1.0,38.0,15.0,11.0,2.0,13.0,4.0,9.0,2.0
605,7.0,1.5,31.0,15.0,8.5,2.0,0.5,1.0,38.0,15.5,12.0,2.0,12.0,4.0,8.5,2.0
606,6.0,2.0,30.0,14.0,8.0,2.0,0.0,1.0,36.0,14.0,10.5,2.0,12.0,4.0,8.0,2.0
607,6.0,1.0,29.0,12.0,8.0,2.0,0.0,0.0,36.0,14.0,11.0,2.0,12.0,4.0,8.0,2.0
608,6.0,1.0,27.0,13.0,7.0,2.0,0.0,1.0,35.0,12.0,10.0,2.0,11.0,3.0,7.0,2.0
609,6.0,1.0,27.0,11.0,7.0,2.0,0.0,0.0,35.0,11.0,10.0,2.0,11.0,3.0,7.0,2.0
610,5.0,1.0,26.0,12.0,7.0,2.0,0.0,1.0,32.0,11.0,9.0,1.0,11.0,3.0,7.0,2.0
611,5.0,1.0,26.0,10.0,6.0,1.0,0.0,0.0,32.0,10.0,9.0,1.0,10.0,3.0,7.0,1.0
612,5.0,1.0,25.0,11.0,6.0,2.0,0.0,0.0,31.0,10.0,9.0,1.0,10.0,3.0,6.0,1.0
613,4.0,1.0,22.0,9.0,5.0,1.0,0.0,0.0,30.0,9.0,8.0,1.0,8.0,3.0,6.0,1.0
614,4.0,1.0,20.0,8.0,5.0,1.0,0.0,0.0,27.0,9.0,8.0,1.0,8.0,3.0,5.0,1.0
615,4.0,1.0,17.0,6.0,5.0,1.0,0.0,0.0,27.0,7.0,7.0,1.0,6.0,2.0,5.0,1.0
616,3.0,1.0,17.0,6.0,5.0,1.0,0.0,0.0,22.0,7.0,7.0,1.0,6.0,2.0,4.0,1.0
617,3.0,1.0,14.0,5.0,4.0,1.0,0.0,0.0,21.0,6.0,5.0,1.0,5.0,2.0,3.0,1.0
618,3.0,1.0,13.0,5.0,4.0,1.0,0.0,0.0,18.0,5.0,4.0,1.0,4.0,2.0,3.0,0.0
619,2.0,1.0,12.0,3.0,2.0,1.0,0.0,0.0,16.0,4.0,5.0,1.0,3.0,1.0,2.0,0.0
620,2.0,0.0,10.0,3.0,2.0,0.0,0.0,0.0,16.0,4.0,6.0,1.0,3.0,2.0,2.0,0.0
621,1.0,0.0,9.0,3.0,2.0,1.0,0.0,0.0,13.0,3.0,6.0,1.0,2.0,1.0,2.0,0.0
622,1.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,12.0,3.0,6.0,1.0,3.0,1.0,2.0,0.0
623,1.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,12.0,2.0,6.0,1.0,3.0,1.0,1.0,0.0
624,1.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,10.0,2.0,6.0,1.0,2.0,1.0,1.0,0.0
625,1.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,9.0,1.5,3.0,1.0,2.0,1.0,1.0,0.0
626,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0
627,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0
628,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
629,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
