,11,21,22,81,82,91,101,121
329,6.0,38.0,19.0,31.0,4.0,5.0,2.0,1.0
330,4.0,31.0,16.0,24.0,3.0,4.0,1.0,1.0
331,3.0,25.0,14.0,22.0,2.0,3.0,1.0,1.0
332,3.0,21.0,12.0,19.0,2.0,2.0,1.0,0.0
333,2.0,18.0,11.0,17.0,1.0,1.0,1.0,0.0
334,2.0,14.0,9.5,14.0,1.5,2.0,0.0,0.0
335,2.0,13.0,9.0,14.0,1.5,1.0,0.0,0.0
336,1.0,11.0,7.0,12.0,2.0,1.0,0.0,0.0
337,1.0,9.0,6.0,11.0,1.0,1.0,0.0,0.0
338,1.0,8.0,5.0,11.0,1.0,1.0,0.0,0.0
339,1.0,7.0,4.0,10.0,1.0,1.0,0.0,0.0
340,1.0,6.0,4.0,9.0,1.0,0.0,0.0,0.0
341,1.0,5.0,3.0,10.0,1.0,0.0,0.0,0.0
342,0.0,5.0,3.0,9.0,1.0,0.0,0.0,0.0
343,0.0,4.0,3.0,19.0,3.0,1.0,0.0,0.0
344,0.0,4.0,3.0,14.0,2.5,1.0,0.0,0.0
345,1.0,5.0,3.0,8.0,1.5,1.0,0.0,0.0
346,1.0,6.0,3.0,5.5,1.0,0.0,0.0,0.0
347,1.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0
348,1.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0
349,1.0,7.0,3.0,4.0,0.0,1.0,0.0,0.0
350,2.0,10.0,5.0,4.0,1.0,1.0,0.0,0.0
351,2.0,10.0,5.0,7.0,1.0,1.0,0.0,0.0
352,2.0,12.0,6.0,7.0,1.0,1.0,0.0,0.0
353,4.0,19.0,6.0,11.0,2.0,3.0,0.0,0.0
354,6.0,27.0,11.0,13.0,1.0,3.0,1.0,1.0
355,9.0,36.0,15.0,20.0,3.0,4.0,1.0,1.0
356,17.0,63.5,28.0,21.0,3.0,6.0,2.0,3.0
357,24.0,81.0,38.0,29.0,5.0,10.0,4.0,5.0
358,29.0,90.0,50.0,33.0,6.0,14.0,7.0,5.0
359,25.0,82.5,42.0,39.0,10.0,16.5,6.0,4.5
360,28.0,92.0,45.0,39.0,11.0,22.0,8.0,6.0
361,31.0,113.0,51.0,53.0,18.0,30.0,11.0,7.0
362,37.0,122.0,56.0,50.0,22.0,43.0,10.0,11.0
363,40.0,125.0,65.0,49.0,24.0,57.0,13.0,15.0
364,35.0,123.0,69.0,49.5,30.0,70.0,16.0,17.0
365,36.0,127.0,64.0,61.0,31.0,54.0,18.0,17.0
366,36.0,126.0,67.0,52.0,26.0,54.0,20.0,20.0
367,37.0,117.0,60.0,50.0,21.0,46.0,14.0,17.0
368,38.0,120.0,57.0,52.0,18.0,39.0,13.0,13.0
369,41.0,124.0,62.0,54.0,18.0,31.0,13.0,11.0
370,44.0,126.5,63.0,55.0,17.0,34.0,13.0,10.0
371,43.0,121.0,61.0,56.0,16.0,33.0,11.0,10.0
372,44.0,122.0,62.0,58.0,17.0,33.0,12.0,8.0
373,44.0,129.0,63.5,61.5,15.5,30.0,11.5,8.0
374,47.0,135.0,69.0,61.0,16.0,31.0,11.0,7.0
375,44.0,134.5,67.5,62.0,15.0,29.0,10.0,7.0
376,46.0,134.0,70.0,62.0,15.0,29.0,11.0,7.0
377,46.0,138.5,71.5,63.5,16.0,27.5,10.5,7.0
378,46.0,140.0,75.0,61.0,17.0,30.0,10.0,8.0
379,44.5,138.0,74.5,66.5,17.5,30.0,11.0,7.0
380,44.0,141.0,75.0,61.0,18.0,31.0,11.0,7.0
381,45.0,144.0,75.0,62.0,18.0,30.0,11.0,8.0
382,44.0,145.0,76.0,64.0,17.0,32.0,11.0,8.0
383,43.5,142.5,73.5,65.0,18.5,32.0,10.0,7.0
384,41.0,136.0,73.0,61.5,16.0,31.5,10.0,7.0
385,44.0,142.0,76.0,61.0,17.0,31.0,10.0,8.0
386,42.0,146.0,78.0,62.0,16.0,34.0,11.0,7.0
387,43.0,145.0,79.0,65.0,18.0,33.0,12.0,7.0
388,43.0,142.0,83.0,63.0,19.0,37.0,11.0,7.0
389,44.0,146.5,87.0,65.0,20.0,40.0,13.0,7.0
390,46.0,152.0,92.0,65.0,21.0,49.0,14.0,8.0
391,45.0,144.0,93.0,72.0,23.0,41.0,12.0,7.0
392,45.0,149.0,94.0,70.0,25.0,45.0,13.0,9.0
393,44.0,146.0,87.0,71.0,25.0,46.0,14.0,9.0
394,44.0,146.0,89.0,66.0,21.0,45.0,14.0,8.0
395,43.5,147.0,88.0,62.0,20.0,41.0,13.0,8.0
396,41.0,145.0,88.0,59.0,17.0,36.0,14.0,8.0
397,40.5,149.5,87.0,56.5,17.5,34.0,14.0,9.0
398,41.0,151.5,89.0,56.0,19.0,36.0,14.0,10.0
399,45.0,153.0,90.0,59.0,18.0,36.0,14.0,9.0
400,44.0,155.0,92.0,56.0,18.0,38.0,16.0,10.0
401,43.0,152.5,90.0,54.0,17.0,36.0,17.5,9.5
402,42.0,148.5,91.0,51.5,16.0,33.5,18.0,11.0
403,41.0,152.0,90.0,53.0,16.0,32.0,17.0,11.0
404,38.0,149.0,89.0,51.0,15.0,26.0,16.0,10.0
405,36.0,147.0,83.0,50.5,12.5,20.5,15.0,9.5
406,35.0,147.5,87.0,46.0,12.0,20.0,15.0,8.0
407,34.0,143.0,80.0,48.0,11.0,17.0,14.0,7.0
