,11,21,31,51,52,53,61,81,82,91,111,112,113,121
212,39.0,57.0,67.0,69.0,68.0,42.0,28.0,11.0,17.0,16.0,43.0,90.0,83.0,52.0
213,41.0,54.0,67.0,65.0,63.0,38.0,27.0,13.0,16.0,15.0,39.0,78.0,70.0,44.0
214,39.0,51.0,61.0,61.0,58.0,36.0,25.0,14.0,14.0,13.0,33.0,67.0,56.0,41.0
215,36.0,47.0,59.0,59.0,55.0,31.0,23.0,15.0,15.0,14.0,30.0,62.0,47.0,36.0
216,34.0,47.0,58.0,61.0,55.0,30.0,23.0,16.0,14.0,13.0,27.0,58.0,43.0,35.0
217,34.0,45.0,54.0,57.0,53.0,28.0,22.0,16.0,14.0,11.0,26.0,52.0,38.0,32.0
218,29.0,42.0,56.0,53.0,50.0,25.0,20.0,17.0,13.0,11.0,23.0,50.0,33.0,28.0
219,27.0,40.0,50.0,49.0,45.0,22.0,19.0,17.0,13.0,10.0,23.0,45.0,29.0,27.0
220,24.0,37.0,41.0,47.0,45.0,20.5,18.0,17.0,12.0,10.0,21.0,44.0,27.0,25.0
221,23.0,36.0,37.0,43.0,41.0,18.0,18.0,17.0,12.0,9.0,19.0,42.0,24.0,23.0
222,22.0,34.0,34.0,43.0,40.0,17.0,18.0,17.0,11.0,8.0,18.5,41.0,24.5,22.0
223,20.0,34.0,32.0,41.0,38.0,17.0,17.0,17.0,10.0,9.0,17.0,38.0,21.0,21.0
224,19.0,32.0,32.0,41.0,37.0,16.0,17.0,18.0,11.0,9.0,18.0,39.0,23.0,21.0
225,18.0,35.0,30.0,40.0,35.0,15.5,17.0,17.5,11.0,9.0,17.0,39.0,21.5,20.0
226,18.0,31.0,28.0,39.0,35.0,14.0,15.0,17.0,10.0,8.0,16.0,37.0,20.0,20.0
227,15.5,29.0,26.0,37.0,34.0,13.0,14.0,17.0,10.0,7.5,16.0,40.0,21.0,20.0
228,13.0,26.0,24.5,35.0,33.0,12.0,13.0,17.0,9.0,7.0,15.5,40.0,21.0,20.5
229,13.0,24.0,22.0,32.0,30.0,11.0,13.0,16.0,9.0,7.0,15.0,40.0,19.0,18.0
230,12.0,24.0,20.0,31.0,29.0,9.5,12.0,16.0,8.0,6.0,14.0,37.0,17.0,18.0
231,11.0,21.0,20.0,31.0,28.0,9.0,11.0,16.0,8.0,5.0,13.0,33.0,15.0,15.0
232,9.0,20.0,17.0,29.0,25.0,8.0,10.0,16.0,7.0,5.0,11.0,30.0,13.0,15.0
233,8.0,17.0,15.0,25.0,22.0,7.0,10.0,14.0,6.0,4.0,10.0,27.0,12.0,14.0
234,7.0,17.0,13.0,21.0,17.0,4.5,8.0,13.0,5.0,3.0,9.0,24.0,9.0,12.0
235,6.0,14.0,11.0,20.0,16.0,4.0,7.0,13.0,4.5,3.0,8.0,22.0,8.0,9.0
236,6.0,13.0,9.0,15.0,14.0,3.0,7.0,13.0,4.0,3.0,7.0,20.0,7.0,9.0
237,5.0,12.0,9.0,15.0,12.0,2.0,5.0,12.0,4.0,3.0,6.0,17.0,5.0,7.0
