,21,31,32,41,42,51,52,53,54,55,56,61,71,81,82,111,112,121
165,29.0,46.0,45.0,122.0,75.0,105.0,73.0,82.0,73.0,98.0,74.0,27.0,10.0,10.0,1.0,25.0,25.0,4.0
166,33.0,46.0,28.0,125.0,79.0,102.0,72.0,88.0,82.0,100.0,82.0,31.0,9.0,12.0,1.0,35.0,26.0,6.0
167,34.0,48.0,30.0,127.0,78.0,108.0,73.0,87.0,80.0,104.0,76.0,28.0,14.0,15.0,3.0,41.0,30.0,5.0
168,37.0,47.0,31.0,133.0,83.0,119.0,75.0,92.0,86.0,99.0,78.0,32.0,19.0,15.0,4.0,46.0,35.0,7.0
169,40.0,54.0,38.0,139.5,88.5,130.0,79.0,98.0,92.0,98.0,87.0,35.0,19.0,20.0,3.0,49.0,37.0,8.0
170,46.0,54.0,33.0,160.0,94.0,148.0,85.0,100.0,98.0,102.0,89.0,39.0,21.0,19.0,3.0,52.0,45.0,10.0
171,50.0,55.0,37.0,160.0,93.0,147.0,90.0,99.0,99.0,104.0,90.0,39.0,21.0,21.0,3.0,58.0,49.0,10.0
172,54.0,58.0,38.0,160.0,91.0,145.0,84.5,101.0,99.0,101.0,83.5,42.0,22.0,23.5,4.0,60.0,49.0,16.0
173,51.0,60.0,38.0,163.0,92.0,144.0,80.0,101.0,99.0,97.0,85.0,42.0,21.0,28.0,4.0,59.0,47.0,14.0
174,53.0,52.0,33.0,162.0,94.0,146.0,80.0,99.0,99.0,89.0,85.0,41.0,21.0,30.0,5.0,54.0,44.0,15.0
175,44.0,45.0,27.0,135.0,83.5,113.0,75.0,86.5,84.5,96.5,80.5,31.0,20.0,22.0,4.0,50.0,40.5,14.0
176,40.0,46.0,27.0,128.0,74.0,103.0,69.0,81.0,76.0,103.0,78.0,27.0,21.0,21.0,4.0,53.0,41.0,14.0
177,41.0,48.0,28.0,115.5,71.0,100.0,68.5,77.5,70.0,101.0,70.5,26.0,20.5,20.0,4.0,54.0,39.0,12.5
178,43.0,49.0,31.5,123.0,73.0,102.0,69.0,78.0,69.0,98.0,71.5,25.5,20.5,19.0,3.0,55.5,42.0,13.5
179,40.0,47.0,29.0,115.5,67.0,92.5,62.0,73.5,62.0,90.5,64.5,22.0,21.0,22.0,4.0,57.0,40.0,14.0
180,40.0,48.0,28.5,120.5,68.0,94.5,66.5,69.0,63.0,101.0,68.0,21.0,22.0,21.0,4.0,57.0,42.0,15.0
181,39.0,47.0,31.0,125.0,71.0,99.0,66.0,69.0,65.0,103.0,71.0,23.0,23.0,22.0,4.0,60.0,42.0,16.0
182,40.5,50.0,31.0,123.0,72.0,96.0,65.0,77.0,63.0,99.0,68.5,22.0,25.0,23.0,5.0,60.0,48.0,15.0
183,38.0,49.5,32.0,121.0,69.5,96.0,63.0,68.5,60.5,97.5,61.5,22.0,26.0,23.5,5.0,59.0,46.0,16.0
184,39.0,51.5,34.0,120.5,70.0,98.0,67.0,72.5,61.0,103.5,67.5,22.0,26.5,26.0,4.0,62.0,49.0,18.0
