24,38.0,85.0,70.0,18.0,72.0,42.0,87.0,57.0,9.0,74.0,61.0
25,35.0,79.0,59.0,20.0,68.0,38.0,86.0,53.0,9.0,72.0,55.0
26,34.0,74.0,54.0,18.0,64.5,36.5,83.0,47.0,8.5,67.0,51.0
27,32.0,65.0,43.5,16.0,61.0,32.5,79.0,45.0,8.0,64.5,50.0
28,29.5,64.5,44.0,18.0,61.0,33.0,82.0,42.0,8.0,62.0,46.5
29,27.0,62.0,41.0,16.0,57.0,29.0,72.0,36.5,7.0,58.0,40.0
30,28.0,61.0,38.0,14.0,55.0,26.0,71.0,34.0,6.0,53.0,38.0
31,25.0,54.0,32.0,15.0,53.0,27.0,72.0,34.0,6.0,54.0,37.0
32,25.0,54.0,32.0,14.0,53.0,27.0,70.0,32.0,6.0,53.0,35.0
33,21.0,55.0,32.0,12.0,51.0,24.0,67.0,30.0,6.0,51.0,34.0
34,21.0,52.0,30.5,13.0,48.5,23.0,63.0,28.0,5.0,48.0,30.5
35,18.0,49.0,27.0,12.0,47.0,21.0,66.0,28.0,5.0,49.0,32.0
36,19.0,50.0,29.0,12.0,45.0,20.0,61.0,26.0,5.0,46.0,29.0
37,17.0,48.0,25.0,10.0,40.0,16.0,58.0,21.0,5.0,43.0,25.0
38,15.0,44.0,23.0,9.0,36.0,15.0,54.0,20.0,4.0,41.0,25.0
39,14.0,39.5,19.0,9.0,34.5,14.0,48.0,17.0,4.0,41.0,22.5
40,14.5,39.0,18.0,8.0,32.0,13.5,44.0,15.0,4.0,37.0,19.0
41,11.0,32.0,13.5,7.0,27.0,9.0,38.0,13.0,3.0,33.0,16.0
42,10.0,28.0,11.0,6.0,25.5,8.5,32.5,9.0,3.0,28.0,13.0
43,8.0,22.5,8.0,5.0,21.0,6.0,29.0,8.0,2.0,27.0,11.0
44,7.0,21.0,8.0,5.5,20.5,6.0,24.0,6.0,2.0,23.5,9.0
45,5.0,19.0,6.0,5.0,17.0,4.0,25.0,6.0,2.0,20.0,7.0
46,4.5,15.0,4.0,5.0,17.0,4.0,21.0,5.0,2.0,17.0,6.0
47,4.0,13.0,4.0,4.0,13.0,3.0,20.0,4.0,2.0,17.0,6.0
48,3.0,12.0,3.0,4.0,11.0,2.0,17.5,4.0,2.0,15.0,5.0
49,3.0,11.0,2.0,3.0,10.0,2.0,18.0,3.0,1.0,11.0,4.0
50,3.0,10.0,2.0,3.0,11.0,2.0,16.0,3.0,1.0,11.0,4.0
51,2.0,9.0,2.0,3.0,9.0,1.0,18.0,3.0,1.0,11.0,4.0
52,2.0,9.0,2.0,3.0,8.0,1.0,14.0,2.0,1.0,9.0,3.0
53,2.0,8.0,2.0,4.0,7.0,2.0,11.0,1.0,1.0,7.0,2.0
54,2.0,7.0,1.0,2.5,7.0,1.0,9.0,1.0,0.0,7.0,2.0
55,2.0,6.0,1.0,2.0,6.0,1.0,9.0,1.0,0.0,6.0,2.0
56,1.0,6.0,1.0,2.0,5.0,1.0,11.0,1.0,0.0,6.0,2.0
57,2.0,6.0,1.0,2.0,6.0,1.0,12.0,1.0,0.0,5.0,1.0
58,2.0,5.0,1.0,2.0,7.0,1.0,12.0,2.0,1.0,5.0,1.0
59,2.0,6.0,2.0,4.0,10.0,2.0,18.0,2.0,1.0,7.0,2.0
60,2.0,7.0,1.0,4.0,10.5,2.0,25.0,3.0,1.0,11.0,4.0
61,4.0,9.0,2.0,4.0,13.0,3.0,36.0,5.0,1.0,13.0,4.0
62,5.0,11.0,2.0,5.0,18.0,4.0,45.0,8.0,1.0,15.0,6.0
63,6.0,13.0,3.0,8.0,23.0,7.0,68.0,22.0,2.0,28.0,11.0
64,9.0,15.0,3.5,12.0,28.0,8.0,104.0,51.0,2.0,52.0,25.0
65,11.0,19.0,5.0,18.0,33.0,13.0,107.0,64.0,2.0,52.0,28.0
66,14.0,24.0,8.0,17.0,40.0,18.0,115.0,79.0,2.0,42.0,26.0
67,21.0,32.0,12.0,19.0,49.0,21.0,126.5,100.0,3.0,56.5,32.0
68,28.5,46.0,22.0,20.0,55.0,28.0,131.0,105.0,2.0,79.0,46.0
69,44.5,61.5,39.5,18.0,62.0,34.0,114.5,90.0,3.0,74.0,48.0
70,54.0,69.0,52.0,16.0,77.5,50.0,96.5,71.0,4.0,50.5,29.0
71,51.0,66.0,50.0,19.0,79.0,49.0,104.0,83.5,3.0,54.5,34.0
72,63.5,79.0,65.0,18.0,82.0,55.0,106.0,88.0,4.0,59.5,39.0
73,81.0,99.0,90.0,20.0,98.0,79.0,102.0,88.0,5.0,63.0,47.0
74,90.0,114.0,116.0,20.0,104.0,87.0,96.0,85.0,4.0,61.0,45.0
75,87.0,102.0,97.0,19.0,106.0,90.0,94.0,84.0,6.0,67.0,53.0
76,90.5,100.0,98.0,23.5,113.5,98.0,99.0,92.0,9.0,71.0,58.0
77,91.0,98.0,94.0,24.0,120.0,101.0,99.0,92.0,6.0,65.0,52.0
78,83.0,99.0,92.0,21.0,112.0,92.0,93.0,85.0,7.0,64.0,47.0
79,64.0,86.5,71.5,19.0,86.0,62.0,89.0,71.5,7.0,58.0,42.0
80,55.0,87.0,69.0,18.0,77.0,47.5,84.0,60.5,7.0,56.0,39.0
81,53.0,83.0,64.5,17.0,74.0,47.0,82.0,54.5,6.0,58.0,37.0
82,47.0,86.0,67.0,16.0,72.0,45.0,79.0,50.0,7.0,60.0,40.0
83,42.0,75.5,54.0,16.0,71.0,38.5,80.5,47.5,6.5,57.5,38.0
84,41.0,74.5,53.0,18.0,73.0,38.0,80.0,47.0,7.0,61.0,40.0
85,39.0,76.0,54.0,19.0,74.0,39.0,82.0,52.0,7.0,63.0,40.0
86,38.0,78.5,56.0,19.0,74.5,41.0,80.0,48.0,7.0,65.0,43.0
87,36.5,73.5,51.0,19.0,69.5,36.5,84.0,50.0,7.0,65.0,46.0
88,37.0,71.5,50.0,19.0,73.0,39.5,85.0,50.0,7.0,67.0,47.0
89,38.0,76.0,51.0,21.0,78.0,42.0,85.0,54.0,8.0,68.0,48.0
90,42.0,79.0,59.0,21.0,79.0,43.5,86.0,54.0,9.0,71.0,52.5
91,38.0,76.0,54.0,22.0,78.0,42.0,91.0,58.0,9.0,73.0,52.0
92,40.0,78.5,58.0,23.0,80.5,47.5,92.5,63.0,8.5,76.5,58.0
93,42.0,82.0,63.0,23.0,82.0,47.0,91.5,61.0,8.0,77.0,57.5
94,45.5,86.0,68.0,24.0,83.5,50.0,90.0,60.0,9.0,76.5,56.5
95,41.0,83.0,63.0,23.0,81.0,44.0,93.0,65.0,10.0,79.0,58.0
96,42.0,84.0,65.0,24.0,86.0,49.0,95.0,67.0,10.0,79.0,60.0
97,43.0,86.0,68.0,25.0,85.0,49.0,93.0,66.0,8.5,78.0,60.5
98,44.0,87.0,67.5,24.0,81.0,48.5,90.0,65.0,9.0,82.0,63.0
99,41.0,84.0,65.0,26.0,81.0,47.0,96.0,69.0,9.5,83.0,67.0
100,42.0,89.0,73.0,25.0,81.0,49.0,101.0,74.0,9.0,86.0,75.0
101,48.0,94.0,76.0,25.0,84.0,53.0,99.0,76.0,10.0,90.0,79.0
102,50.5,100.0,85.0,27.0,89.0,58.5,99.0,75.5,10.0,97.0,85.0
103,51.0,99.5,92.0,28.5,89.5,57.0,97.0,78.0,11.0,95.5,84.0
104,59.0,104.0,97.0,31.0,101.0,73.0,102.0,88.0,11.0,96.0,90.0
105,58.0,108.0,103.0,33.0,100.0,71.0,105.0,97.0,11.0,102.0,99.0
106,62.5,119.0,113.5,30.0,96.0,63.0,107.0,97.0,11.5,107.5,102.5
107,62.5,122.0,116.5,33.0,96.0,62.5,108.0,102.0,13.0,113.5,113.0
108,67.5,122.5,120.5,30.5,103.0,71.0,108.0,98.5,13.0,117.0,115.5
109,67.0,122.0,123.0,30.0,103.0,72.0,103.0,90.0,13.0,121.0,121.0
110,64.0,123.0,120.5,28.0,108.0,76.0,106.0,91.0,12.5,123.5,122.5
111,65.0,122.0,120.0,30.0,107.0,73.0,102.0,90.0,14.0,125.0,129.0
112,67.0,124.0,124.0,28.0,113.0,82.5,102.5,90.0,13.0,128.0,135.5
113,69.5,122.0,123.0,25.0,111.0,84.5,102.0,86.0,13.0,129.0,131.5
114,65.5,121.0,121.5,25.0,99.5,69.5,101.0,85.5,14.0,125.5,129.0
115,63.0,120.0,118.0,22.0,90.0,61.0,99.0,83.0,16.0,122.0,124.0
116,58.0,114.0,112.0,21.0,87.0,60.0,100.0,82.0,14.0,115.0,114.0
117,52.0,113.0,110.0,23.0,83.0,54.0,94.0,71.0,13.0,102.0,92.0
118,47.0,106.0,99.0,20.0,76.0,47.0,92.0,66.0,13.0,88.0,79.0
119,43.0,95.0,83.5,20.5,77.0,44.5,90.0,62.0,11.0,84.0,70.0
120,42.0,91.5,75.0,21.0,73.0,44.0,89.0,60.0,11.0,78.0,66.0
121,36.0,84.0,66.0,18.0,67.0,39.0,88.0,55.0,9.0,74.0,58.0
122,35.0,80.0,61.0,17.0,66.0,37.0,86.0,49.0,10.0,70.0,54.0
123,33.0,71.0,49.0,18.0,63.0,35.5,79.5,44.0,8.0,68.0,53.5
124,30.0,68.0,46.0,17.0,61.0,33.0,78.0,41.0,8.0,63.5,49.0
125,27.0,64.0,43.0,17.0,59.0,32.0,73.0,38.0,8.0,59.0,42.0
126,27.0,63.0,41.0,17.0,55.0,29.0,73.0,36.0,7.0,56.0,40.0
127,24.0,57.0,38.0,16.0,56.0,28.0,72.0,35.0,7.0,54.0,37.0
128,24.5,58.5,38.0,15.0,55.5,26.5,75.0,37.0,6.0,54.0,36.0
129,23.0,56.0,34.0,15.0,53.0,25.0,75.0,38.0,6.0,52.0,37.0
130,23.5,55.0,32.5,14.5,50.5,24.0,71.0,34.0,6.0,51.0,34.5
131,22.0,54.0,32.0,14.0,50.0,24.0,67.0,30.0,5.0,51.0,32.0
132,20.0,53.0,30.0,14.0,47.0,20.0,67.0,29.0,5.0,47.0,32.0
133,18.0,51.0,30.0,11.0,44.0,18.5,61.0,24.0,5.0,44.0,27.0
134,15.0,46.0,25.0,10.0,39.0,16.0,57.5,23.0,5.0,44.0,25.0
135,15.0,42.0,22.0,9.0,38.0,16.0,57.0,21.0,4.0,43.0,25.0
136,14.0,40.5,19.0,9.0,37.0,14.0,49.0,16.0,4.0,38.5,19.5
137,12.0,34.5,15.5,7.0,30.5,9.0,41.0,14.0,3.0,35.5,17.0
138,10.0,29.0,12.0,6.0,26.0,8.0,35.0,10.0,2.0,30.0,14.0
139,9.0,26.0,9.0,5.0,21.0,7.0,33.0,8.0,2.0,28.0,11.0
140,8.0,23.0,8.0,6.0,22.0,6.0,29.0,7.0,2.0,24.0,10.0
141,5.0,20.0,6.0,4.0,17.0,4.0,24.0,6.0,2.0,21.0,8.0
142,5.0,16.0,5.0,5.0,17.0,4.0,22.0,5.0,2.0,18.0,7.0
143,4.0,14.0,4.0,4.0,14.0,3.0,22.0,5.0,2.0,17.0,6.0
144,3.0,12.0,3.0,3.0,12.0,3.0,18.0,4.0,1.0,14.0,5.0
145,4.0,11.0,3.0,3.0,10.0,2.0,17.0,3.0,1.0,13.0,5.0
146,3.0,10.0,3.0,3.0,10.0,2.0,18.0,3.0,1.0,12.0,4.0
147,3.0,9.0,2.0,3.0,9.0,1.0,20.0,4.0,1.0,12.0,4.0
148,2.0,8.0,2.0,3.0,9.0,2.0,15.0,2.0,0.0,9.0,3.0
149,2.0,7.0,2.0,3.0,8.0,2.0,12.0,1.0,1.0,8.0,2.0
150,2.0,7.0,1.0,2.0,6.0,1.0,10.0,1.0,0.0,7.0,3.0
151,1.0,6.0,1.0,2.0,6.0,1.0,10.0,1.0,0.0,6.0,2.0
152,2.0,5.0,1.0,1.0,6.0,1.0,11.0,1.0,1.0,6.0,2.0
153,1.0,6.0,1.0,2.0,7.0,1.0,12.0,1.0,0.0,6.0,2.0
154,2.0,6.0,1.0,2.0,7.0,1.0,12.0,2.0,0.0,6.0,1.0
155,2.0,6.0,1.0,3.0,10.0,2.0,17.0,2.0,1.0,7.0,3.0
156,2.0,7.0,2.0,3.0,10.0,3.0,25.0,3.0,1.0,11.0,3.0
157,4.0,8.0,2.0,4.0,13.0,3.0,37.0,5.0,1.0,12.0,4.0
158,5.0,11.0,2.0,5.0,17.0,5.0,46.0,8.0,1.0,16.0,6.0
159,6.0,14.0,3.0,8.0,22.0,8.0,69.0,22.0,2.0,28.0,11.0
160,9.0,16.0,4.0,13.0,29.0,9.0,102.0,47.0,2.0,52.0,25.0
161,12.0,20.0,5.0,16.0,32.0,13.0,109.0,64.0,2.0,50.0,27.0
162,14.0,25.0,9.0,18.0,41.0,17.0,116.0,78.0,2.0,43.0,25.0
163,21.0,33.0,12.0,20.0,48.0,20.5,124.5,94.5,2.0,55.5,33.0
164,26.0,47.5,23.0,21.0,55.0,27.5,128.5,101.5,2.0,79.0,47.0
165,42.0,60.5,40.0,17.0,63.0,34.0,110.0,83.5,2.0,75.0,49.0
166,49.0,69.0,53.0,15.5,73.0,46.5,93.5,68.5,2.0,51.0,30.0
167,46.0,67.0,47.0,19.0,72.0,42.0,102.0,82.0,4.0,55.0,33.0
168,58.0,78.0,60.0,17.0,75.0,50.0,104.0,86.0,3.0,56.0,37.0
169,72.0,95.0,88.0,19.0,87.0,68.5,103.0,89.0,4.0,57.0,44.0
170,77.5,113.0,112.5,21.0,92.0,76.0,97.0,86.0,4.0,61.0,44.0
171,78.0,99.0,93.0,19.0,93.5,78.0,93.0,82.0,6.0,65.0,52.5
172,83.0,98.0,95.0,21.0,100.0,84.0,102.0,94.0,9.0,68.0,57.0
173,86.0,96.5,92.0,24.0,100.0,82.5,99.0,93.0,6.0,65.5,51.0
174,76.0,96.0,86.0,19.0,94.0,71.0,95.0,83.0,6.0,65.0,46.0
175,56.0,85.0,68.0,18.0,77.5,52.0,89.0,70.0,6.0,57.0,41.0
176,52.0,81.0,61.0,17.0,75.0,47.0,86.0,63.0,6.0,56.0,39.0
177,50.0,85.0,63.0,17.0,73.0,44.0,85.0,58.0,6.0,57.0,40.0
178,47.0,86.0,62.5,17.0,74.5,46.0,83.0,55.5,7.0,59.0,40.0
179,41.0,78.5,53.5,18.0,71.0,43.0,84.0,53.0,7.0,59.5,41.0
180,41.0,80.0,54.0,18.0,71.0,40.0,85.0,52.0,7.0,60.0,40.0
181,40.5,81.0,54.0,19.0,73.0,40.0,86.0,52.5,6.0,62.0,43.0
182,40.0,84.0,60.5,20.0,76.0,44.0,85.5,52.0,7.0,66.5,48.5
183,38.5,78.0,54.0,20.0,69.5,40.0,89.0,53.0,8.0,66.0,47.0
184,37.0,79.0,50.5,21.0,72.5,42.0,91.5,59.0,7.0,69.0,48.0
185,39.5,83.0,58.5,21.0,76.5,43.0,93.0,60.0,8.0,71.5,52.0
186,42.0,89.0,67.0,22.0,81.0,48.0,94.0,65.0,9.0,74.0,61.0
187,43.0,87.0,66.0,22.0,79.0,48.0,96.0,70.0,9.0,85.0,67.0
188,50.0,89.0,69.0,26.0,85.0,54.0,101.0,76.0,10.0,82.0,69.0
189,52.0,91.0,72.0,24.0,88.5,55.5,99.0,73.0,9.0,84.0,65.0
190,52.0,97.0,77.0,26.0,90.0,59.5,101.0,74.5,10.0,80.0,65.0
191,47.0,91.5,73.5,25.0,82.0,52.0,98.0,74.0,10.0,82.0,65.0
192,48.0,91.0,72.0,25.0,85.0,53.0,101.0,75.0,10.0,80.0,64.0
193,47.5,96.5,77.0,26.0,84.0,51.5,101.5,76.0,10.0,78.0,66.5
194,47.0,94.5,76.0,25.5,87.0,51.0,98.0,73.5,10.0,83.0,67.5
195,44.0,91.0,72.0,26.0,82.5,49.0,99.5,73.0,10.0,85.5,68.5
196,47.0,93.0,73.0,27.0,86.0,53.0,102.0,79.0,10.0,83.0,70.0
197,49.0,96.0,78.0,27.0,87.0,54.0,100.0,75.5,11.0,85.0,71.0
198,50.0,101.0,84.0,27.5,88.5,57.5,99.0,77.5,12.0,88.0,74.0
199,50.0,104.0,90.5,27.0,90.0,61.0,106.0,84.5,10.0,91.0,81.0
200,54.5,110.0,99.0,29.5,97.0,67.5,106.0,92.5,10.0,96.5,87.0
201,56.0,113.0,104.5,31.0,95.5,64.0,109.0,97.5,11.0,100.0,94.0
202,62.0,121.0,116.0,30.0,99.0,65.0,111.0,101.0,12.0,104.0,101.0
203,62.0,120.0,119.0,31.0,92.5,66.0,110.5,100.5,13.0,110.0,109.0
204,65.0,123.0,121.0,30.0,106.0,72.0,107.0,95.0,12.0,117.0,114.0
205,66.0,126.0,128.0,28.0,101.0,71.0,104.0,92.0,13.0,118.0,118.0
206,65.5,122.0,123.5,27.0,105.5,76.0,102.0,91.0,13.0,119.0,119.5
207,68.0,121.0,118.0,29.0,105.0,74.0,104.0,92.0,14.0,123.0,121.0
208,70.0,124.0,126.0,27.0,112.0,86.0,105.5,98.0,14.5,125.0,126.0
209,71.0,125.0,125.0,24.0,110.0,81.0,101.0,87.0,14.0,120.0,123.0
210,65.0,123.0,120.5,25.0,97.0,69.0,98.0,85.5,15.0,118.0,122.0
211,59.0,118.0,118.0,22.0,87.0,58.0,99.0,82.0,16.0,114.0,111.0
212,59.0,116.5,112.5,23.5,87.5,59.0,102.0,85.5,14.0,106.0,104.0
213,52.0,111.0,103.0,24.0,80.0,54.0,99.0,76.0,13.0,97.0,88.0
214,49.5,104.5,96.0,22.5,78.0,49.0,97.5,69.0,11.0,86.0,76.0
215,44.5,90.5,78.0,20.0,76.0,47.5,93.0,62.0,11.0,82.0,67.0
216,45.0,89.0,76.0,19.0,75.0,43.0,93.0,63.0,11.0,76.0,64.0
217,39.0,85.0,67.0,20.0,68.0,39.0,90.0,60.0,10.0,71.0,57.0
218,40.0,79.0,61.0,18.0,66.0,37.0,85.0,52.0,10.0,72.0,56.0
219,33.0,69.0,49.0,18.5,61.0,34.5,84.0,48.0,9.0,69.0,52.0
220,30.0,69.0,49.0,19.0,63.0,34.0,84.0,47.0,7.0,63.0,48.0
221,28.0,64.0,43.5,17.0,60.0,31.0,78.0,42.0,7.0,62.0,46.0
222,26.0,64.0,42.5,16.0,59.0,29.5,77.0,40.0,7.0,58.0,41.5
223,27.0,59.0,38.0,17.0,57.0,29.0,77.0,38.0,7.0,54.0,38.0
224,25.5,59.0,37.0,16.0,57.5,30.0,77.0,37.0,6.0,54.0,39.0
225,23.5,55.0,35.0,15.0,52.0,25.5,72.5,33.0,6.0,54.0,38.0
226,23.0,54.0,34.0,15.5,51.5,24.0,70.0,32.0,6.0,51.0,36.0
227,20.0,53.0,32.5,14.5,49.0,22.0,70.0,32.0,6.0,50.0,33.5
228,20.0,53.0,32.0,16.0,49.0,22.0,68.0,28.0,4.0,48.0,32.0
229,17.0,52.0,31.0,14.0,43.0,19.0,62.5,27.0,4.0,48.0,31.0
230,17.0,49.0,27.0,11.0,39.0,17.0,59.0,23.0,5.0,45.0,27.0
231,16.0,43.0,22.5,11.0,38.0,15.0,58.0,22.0,4.0,46.0,27.0
232,15.0,43.0,22.0,9.0,37.0,14.0,51.0,19.0,4.0,40.0,23.0
233,12.0,37.0,17.0,8.0,30.0,11.0,44.0,15.0,3.0,35.0,18.0
234,10.0,31.0,13.0,7.0,27.0,9.0,37.0,12.0,3.0,31.0,14.0
235,8.0,26.0,10.0,6.0,22.0,6.0,35.0,10.0,2.0,30.0,13.0
236,7.0,24.0,8.0,6.0,24.0,6.0,30.0,8.0,2.0,26.0,11.0
237,6.0,21.0,6.0,5.0,17.0,5.0,27.0,6.0,2.0,24.0,9.0
238,5.0,17.0,5.0,5.0,18.5,4.5,24.0,5.0,2.0,20.0,8.0
239,4.0,14.0,4.0,4.0,14.0,3.0,22.0,4.0,2.0,18.0,7.0
240,4.0,13.0,4.0,3.0,13.0,2.0,20.0,4.0,2.0,16.0,6.0
241,4.0,11.0,3.0,3.0,10.5,2.0,18.0,3.0,1.0,14.0,5.0
242,3.0,10.0,3.0,3.0,10.0,2.0,19.0,4.0,1.0,13.0,5.0
243,3.0,9.0,2.0,4.0,10.0,2.0,20.0,4.0,1.0,14.0,4.0
244,2.0,8.0,2.0,3.0,9.0,2.0,16.0,2.0,1.0,10.0,3.0
245,2.0,7.0,2.0,3.0,8.0,2.0,12.0,1.0,1.0,8.0,3.0
246,2.0,6.0,1.0,2.5,7.0,1.0,10.0,1.0,0.5,7.0,2.0
247,2.0,7.0,1.0,2.0,6.0,1.0,10.0,1.0,1.0,6.0,2.0
248,2.0,6.0,1.0,2.0,6.0,1.0,11.0,1.0,0.0,7.0,1.0
249,1.5,6.0,1.0,2.0,7.0,1.0,11.0,1.0,0.0,5.0,2.0
250,2.0,6.0,1.0,2.0,8.0,1.0,11.0,1.0,0.0,6.0,2.0
251,2.0,6.0,1.0,4.0,9.0,2.0,18.0,2.0,1.0,8.0,2.0
252,3.0,6.0,1.0,3.0,10.0,3.0,26.0,2.0,1.0,9.0,4.0
253,4.0,8.0,1.5,4.0,13.0,3.0,35.0,4.5,1.0,12.0,4.0
254,5.0,11.0,2.0,5.0,16.5,4.0,43.5,8.5,1.0,15.0,6.0
255,5.5,11.0,2.0,8.5,23.0,8.0,68.5,20.0,2.0,28.0,10.0
256,8.0,14.0,3.0,12.0,28.0,9.0,101.0,49.0,2.0,49.0,24.0
257,11.0,17.0,5.0,16.0,33.0,12.0,106.0,61.0,2.0,50.0,26.0
258,13.0,23.0,8.0,17.0,38.0,17.0,114.0,76.0,2.0,40.0,25.0
259,20.0,31.5,11.0,19.5,47.0,19.0,127.5,95.0,2.0,54.5,32.0
260,27.0,45.0,21.0,21.0,55.0,26.5,130.0,101.0,2.0,77.0,48.0
261,42.0,57.0,36.0,17.0,62.0,31.0,110.0,83.0,2.0,75.0,48.0
262,49.0,67.0,51.5,15.0,73.5,45.0,96.0,69.5,3.0,52.0,29.5
263,48.0,67.0,47.0,20.0,75.0,44.0,102.0,81.0,3.0,56.0,35.0
264,62.0,78.0,63.0,18.0,76.0,50.0,105.0,87.0,3.0,58.0,39.0
265,78.5,97.0,87.0,21.5,91.5,69.5,103.0,91.5,4.0,62.5,46.0
266,91.0,111.0,115.0,21.0,103.0,84.5,94.5,83.5,4.0,60.0,45.0
267,86.0,100.0,97.0,20.0,108.0,88.0,94.0,84.0,6.0,67.0,56.0
268,91.0,96.0,96.0,24.0,111.0,96.0,97.0,88.0,9.0,72.0,57.0
269,96.5,96.5,94.0,25.5,121.0,104.0,100.0,94.5,6.0,69.0,56.0
270,89.0,99.0,94.5,23.0,111.0,94.0,94.5,81.5,7.0,67.0,49.0
271,66.5,86.5,71.5,20.0,90.0,61.0,90.5,74.5,6.0,59.0,40.0
272,57.5,85.0,68.0,19.0,80.0,51.5,85.5,62.5,5.0,56.5,39.0
273,56.0,85.5,63.0,16.0,77.5,47.0,84.0,56.0,6.5,58.0,40.0
274,49.0,87.0,68.5,18.0,75.0,45.0,83.5,54.0,6.5,60.0,40.0
275,42.0,75.0,56.0,18.0,73.0,40.0,82.0,52.0,7.0,60.0,40.0
276,42.0,78.0,54.0,18.0,72.5,39.5,82.0,49.0,8.0,61.0,40.0
277,39.5,79.0,52.5,19.0,75.0,41.5,81.5,49.0,7.0,64.0,43.5
278,40.0,83.0,55.5,17.0,75.5,42.0,83.5,50.0,7.0,65.0,43.0
279,36.0,73.0,49.0,20.0,72.0,39.0,83.5,52.0,7.0,66.0,46.0
280,38.0,75.0,52.0,19.0,74.0,40.0,89.0,54.0,7.0,66.0,46.0
281,40.0,77.0,53.0,21.0,75.0,42.0,88.0,55.0,7.0,70.0,50.0
282,41.5,81.0,62.0,20.0,78.0,43.5,89.5,57.5,8.0,75.0,54.5
283,40.0,77.0,56.0,24.0,78.0,42.0,92.0,62.0,8.0,72.0,53.0
284,41.5,83.0,61.0,23.0,82.0,46.5,94.5,66.0,9.0,76.5,59.0
285,43.0,87.0,65.5,24.0,83.0,51.0,95.0,64.5,9.0,79.0,59.0
286,46.5,87.0,68.0,23.0,85.5,52.0,91.5,63.0,10.0,80.0,60.0
287,43.0,84.0,63.0,23.0,81.0,50.0,92.0,64.0,10.0,79.0,61.0
288,43.5,86.0,68.0,24.0,83.0,48.5,96.0,69.0,9.5,79.5,63.0
289,45.0,89.5,70.0,25.0,82.0,52.0,94.0,67.0,9.0,81.5,65.0
290,44.0,90.5,71.5,25.0,82.5,47.5,93.0,65.0,9.5,81.0,65.0
291,44.0,89.0,70.0,26.0,83.0,49.0,95.0,72.0,10.0,87.0,70.0
292,46.0,93.5,77.5,27.0,87.0,54.5,98.0,74.5,10.0,87.5,77.5
293,50.0,97.0,81.0,26.0,85.0,53.0,99.0,77.0,11.0,91.0,81.0
294,52.0,102.0,89.0,28.0,90.0,61.0,99.0,79.0,12.0,95.0,85.0
295,51.0,100.0,89.0,29.0,91.0,60.0,97.0,80.0,13.0,99.0,90.0
296,60.0,107.0,100.0,31.0,104.0,73.0,104.0,94.0,10.0,95.0,89.0
297,59.0,113.0,105.0,33.0,101.0,69.0,107.0,99.0,11.0,100.0,92.0
298,62.0,120.5,116.5,32.0,100.5,72.5,110.0,103.0,13.0,108.0,106.0
299,64.5,119.0,116.5,31.0,95.0,63.0,108.0,102.0,13.0,113.5,112.0
300,68.0,123.0,122.0,29.0,104.0,72.0,106.0,93.0,12.0,118.0,114.0
301,69.0,124.0,123.0,31.0,105.5,70.0,103.0,90.5,13.0,116.0,116.0
302,68.0,122.0,120.0,29.0,107.0,75.0,105.0,94.0,13.0,121.0,123.0
