out,in
1792.0,996.0
2104.0,1508.0
2368.0,2384.0
2308.0,2308.0
2520.0,2440.0
2912.0,2716.0
3000.0,2828.0
3152.0,3284.0
2920.0,3028.0
3076.0,2792.0
2924.0,2820.0
2888.0,2968.0
2248.0,2364.0
2276.0,2172.0
2308.0,2100.0
2008.0,2260.0
2064.0,2140.0
2264.0,2384.0
2152.0,2272.0
1960.0,2220.0
2140.0,2384.0
2088.0,2332.0
2228.0,2404.0
2220.0,2620.0
2324.0,2488.0
2432.0,2748.0
2356.0,2856.0
2272.0,2656.0
2420.0,2612.0
2604.0,2600.0
2604.0,2688.0
2484.0,2792.0
2608.0,2660.0
2596.0,3208.0
2588.0,3108.0
2756.0,3512.0
2504.0,3208.0
2668.0,2944.0
2812.0,3020.0
2864.0,3348.0
2896.0,3176.0
2788.0,3152.0
2832.0,3236.0
2744.0,3280.0
2788.0,3660.0
2984.0,3908.0
2712.0,3608.0
2504.0,3760.0
2172.0,3616.0
2280.0,3228.0
2036.0,2936.0
1876.0,2664.0
1652.0,2404.0
1648.0,2184.0
1676.0,2032.0
1284.0,2048.0
1576.0,1704.0
1204.0,1664.0
1196.0,1464.0
1064.0,1388.0
908.0,1324.0
924.0,1344.0
1148.0,1032.0
1068.0,1204.0
1096.0,1024.0
880.0,1296.0
908.0,1204.0
848.0,1100.0
940.0,1040.0
876.0,1004.0
648.0,892.0
620.0,832.0
508.0,796.0
448.0,760.0
316.0,648.0
336.0,632.0
264.0,424.0
256.0,344.0
300.0,400.0
224.0,280.0
208.0,216.0
104.0,152.0
164.0,224.0
92.0,156.0
132.0,152.0
80.0,144.0
124.0,148.0
96.0,124.0
100.0,164.0
144.0,120.0
156.0,112.0
172.0,104.0
268.0,140.0
280.0,220.0
320.0,292.0
328.0,236.0
328.0,240.0
396.0,324.0
468.0,584.0
468.0,576.0
516.0,600.0
628.0,544.0
800.0,684.0
668.0,928.0
828.0,896.0
1160.0,948.0
1352.0,1060.0
1372.0,1324.0
1412.0,1156.0
1704.0,1484.0
1768.0,1756.0
1832.0,1732.0
1904.0,1832.0
1936.0,1888.0
2172.0,2056.0
2144.0,2072.0
1868.0,2132.0
2204.0,2384.0
2400.0,2384.0
2240.0,2356.0
2304.0,2508.0
2444.0,2668.0
2544.0,2812.0
2280.0,2812.0
2604.0,2760.0
2648.0,2968.0
2576.0,2932.0
2672.0,2912.0
2480.0,2972.0
2460.0,3092.0
2680.0,3148.0
2436.0,3164.0
2344.0,2972.0
2556.0,2960.0
2456.0,2964.0
2460.0,3012.0
2644.0,2888.0
2412.0,2788.0
2296.0,3028.0
2548.0,2840.0
2492.0,2752.0
2468.0,2872.0
2424.0,2636.0
2012.0,2676.0
1844.0,2416.0
1820.0,1964.0
1956.0,2036.0
1856.0,2068.0
1640.0,1748.0
1320.0,1676.0
1416.0,1456.0
1724.0,1704.0
1472.0,1524.0
1208.0,1648.0
1180.0,1440.0
1044.0,1276.0
1040.0,1152.0
1132.0,1160.0
1024.0,1184.0
1108.0,1548.0
1068.0,1668.0
1132.0,1592.0
1064.0,1480.0
968.0,1280.0
928.0,1292.0
908.0,1348.0
952.0,1224.0
820.0,1132.0
588.0,912.0
780.0,940.0
572.0,844.0
596.0,736.0
520.0,876.0
424.0,484.0
348.0,512.0
340.0,448.0
240.0,372.0
228.0,360.0
220.0,240.0
248.0,268.0
156.0,228.0
100.0,220.0
112.0,160.0
104.0,148.0
112.0,176.0
76.0,140.0
108.0,104.0
136.0,132.0
116.0,140.0
204.0,192.0
172.0,148.0
112.0,180.0
148.0,200.0
164.0,308.0
284.0,436.0
244.0,348.0
256.0,324.0
304.0,336.0
268.0,260.0
316.0,352.0
404.0,360.0
480.0,360.0
596.0,516.0
768.0,544.0
832.0,596.0
1008.0,796.0
888.0,900.0
1048.0,1112.0
1076.0,916.0
1240.0,1388.0
1348.0,1336.0
1456.0,1628.0
1512.0,1700.0
1832.0,1648.0
1644.0,1800.0
1640.0,2032.0
1704.0,2216.0
2116.0,2272.0
2244.0,2548.0
2212.0,2856.0
2128.0,2672.0
2376.0,2592.0
2568.0,2900.0
2400.0,3112.0
2372.0,2948.0
2256.0,3088.0
2396.0,2876.0
2624.0,2912.0
2364.0,2996.0
2480.0,2840.0
2476.0,2492.0
2284.0,2772.0
2264.0,2540.0
2460.0,2664.0
2524.0,2612.0
2380.0,2372.0
2392.0,2208.0
2096.0,2392.0
1796.0,2248.0
1804.0,1908.0
1436.0,1908.0
1496.0,1748.0
1308.0,1568.0
1184.0,1516.0
1488.0,1492.0
1316.0,1636.0
1304.0,1620.0
1380.0,1572.0
1252.0,1592.0
1308.0,1472.0
1108.0,1328.0
1096.0,1276.0
984.0,1256.0
1068.0,1116.0
908.0,996.0
724.0,904.0
688.0,944.0
748.0,876.0
624.0,780.0
524.0,644.0
496.0,568.0
412.0,516.0
280.0,464.0
300.0,384.0
164.0,356.0
164.0,296.0
136.0,264.0
124.0,156.0
104.0,148.0
96.0,124.0
52.0,140.0
68.0,144.0
60.0,132.0
88.0,132.0
96.0,76.0
56.0,68.0
76.0,104.0
64.0,112.0
96.0,132.0
92.0,224.0
140.0,212.0
184.0,236.0
248.0,364.0
284.0,380.0
552.0,416.0
612.0,592.0
1060.0,856.0
1316.0,832.0
2088.0,1136.0
2372.0,1588.0
2604.0,2640.0
2648.0,2776.0
2884.0,2580.0
3152.0,3076.0
3052.0,3560.0
3148.0,3288.0
2844.0,3208.0
2908.0,3020.0
3124.0,2936.0
2828.0,2896.0
2400.0,1968.0
2208.0,2392.0
1820.0,2396.0
2092.0,2336.0
1856.0,1900.0
1820.0,1924.0
2012.0,2012.0
1976.0,1904.0
1964.0,1984.0
1980.0,2156.0
1956.0,2220.0
2136.0,2136.0
1948.0,2164.0
2076.0,2364.0
2036.0,2252.0
2108.0,2232.0
2060.0,2276.0
2212.0,2448.0
2216.0,2440.0
2196.0,2604.0
2164.0,2524.0
2380.0,2684.0
2296.0,3116.0
2412.0,2876.0
2516.0,2872.0
2540.0,2976.0
2616.0,3308.0
2796.0,3420.0
2760.0,3456.0
2884.0,3684.0
2740.0,3680.0
2812.0,3688.0
2368.0,3720.0
2400.0,3712.0
2816.0,3432.0
2316.0,3732.0
1952.0,3632.0
1724.0,3572.0
1676.0,2940.0
1596.0,2796.0
1608.0,2360.0
1540.0,2212.0
1444.0,1960.0
1160.0,1584.0
1092.0,1476.0
1096.0,1460.0
1012.0,1284.0
1172.0,1356.0
1096.0,1096.0
940.0,1192.0
848.0,1096.0
824.0,852.0
792.0,964.0
696.0,1056.0
644.0,924.0
804.0,816.0
660.0,644.0
480.0,552.0
332.0,500.0
288.0,416.0
276.0,300.0
196.0,332.0
224.0,268.0
156.0,208.0
132.0,228.0
104.0,148.0
60.0,140.0
100.0,92.0
60.0,80.0
80.0,120.0
68.0,88.0
44.0,108.0
108.0,92.0
60.0,108.0
96.0,124.0
148.0,176.0
160.0,256.0
180.0,236.0
224.0,388.0
264.0,404.0
552.0,432.0
676.0,548.0
1216.0,792.0
1472.0,884.0
1964.0,1092.0
2532.0,1756.0
2740.0,2708.0
2872.0,2580.0
1776.0,2780.0
1544.0,2984.0
1604.0,3104.0
2832.0,3056.0
3040.0,3040.0
2984.0,3080.0
3076.0,2980.0
2668.0,2892.0
2824.0,2460.0
2104.0,2360.0
2084.0,2368.0
1980.0,2376.0
1936.0,2260.0
2116.0,2064.0
2072.0,2060.0
1976.0,2124.0
1924.0,1844.0
1912.0,2144.0
1868.0,2192.0
2020.0,2144.0
2116.0,2280.0
2324.0,2328.0
2060.0,2388.0
2164.0,2388.0
2204.0,2316.0
2248.0,2544.0
2384.0,2500.0
2348.0,2640.0
2076.0,2680.0
2368.0,2744.0
2524.0,3100.0
1936.0,2940.0
2316.0,2828.0
2340.0,2928.0
2896.0,3324.0
2988.0,3452.0
2888.0,3524.0
3088.0,3684.0
2912.0,3896.0
2988.0,3564.0
2692.0,3624.0
2944.0,3796.0
2816.0,3388.0
2252.0,3712.0
2056.0,3648.0
1968.0,3696.0
1824.0,3084.0
1724.0,2624.0
1612.0,2308.0
1584.0,2108.0
1488.0,2008.0
1352.0,1844.0
1352.0,1708.0
1076.0,1588.0
980.0,1320.0
1020.0,1248.0
984.0,1292.0
1048.0,1376.0
1028.0,1332.0
900.0,1208.0
1100.0,1200.0
876.0,1340.0
704.0,1080.0
576.0,868.0
660.0,784.0
596.0,672.0
396.0,576.0
292.0,444.0
340.0,408.0
248.0,284.0
180.0,268.0
144.0,216.0
108.0,212.0
112.0,132.0
96.0,188.0
68.0,116.0
80.0,124.0
108.0,140.0
80.0,108.0
32.0,100.0
64.0,116.0
44.0,84.0
92.0,104.0
120.0,184.0
156.0,172.0
224.0,256.0
220.0,344.0
304.0,340.0
552.0,460.0
684.0,600.0
1068.0,792.0
1320.0,784.0
1900.0,1068.0
2504.0,1616.0
2600.0,2768.0
2832.0,2436.0
2768.0,2800.0
3132.0,3072.0
3064.0,3400.0
3096.0,3204.0
2932.0,2644.0
2888.0,2840.0
2916.0,2780.0
2732.0,2616.0
2268.0,2516.0
2252.0,2408.0
2160.0,2440.0
2048.0,2472.0
2096.0,2188.0
2020.0,2212.0
2124.0,2060.0
1868.0,2128.0
2024.0,2076.0
2096.0,2232.0
2304.0,2216.0
2200.0,2568.0
2228.0,2656.0
2280.0,2476.0
2580.0,2636.0
2548.0,2616.0
2484.0,2584.0
2460.0,2776.0
2348.0,2636.0
2416.0,2588.0
2252.0,2696.0
2324.0,2696.0
2564.0,2928.0
2352.0,3008.0
2588.0,2880.0
2636.0,3204.0
2800.0,3416.0
2736.0,3600.0
2884.0,3468.0
3060.0,3480.0
2900.0,3616.0
2664.0,3492.0
2844.0,3912.0
2796.0,3644.0
2312.0,3736.0
2360.0,3580.0
2080.0,3628.0
1956.0,3164.0
1948.0,2820.0
1644.0,2864.0
1784.0,2464.0
1480.0,2388.0
1488.0,2220.0
1512.0,1908.0
1272.0,1800.0
1072.0,1588.0
1140.0,1336.0
1160.0,1320.0
952.0,1092.0
1136.0,1360.0
1176.0,1168.0
1036.0,1288.0
1004.0,1056.0
1000.0,1172.0
824.0,1056.0
628.0,968.0
636.0,856.0
644.0,744.0
716.0,648.0
352.0,528.0
260.0,444.0
176.0,408.0
196.0,276.0
148.0,304.0
180.0,144.0
140.0,156.0
84.0,140.0
84.0,112.0
60.0,132.0
68.0,108.0
80.0,72.0
64.0,72.0
84.0,88.0
64.0,80.0
100.0,92.0
76.0,108.0
100.0,176.0
176.0,152.0
252.0,312.0
264.0,344.0
488.0,444.0
744.0,516.0
976.0,812.0
1408.0,820.0
1844.0,896.0
2444.0,1640.0
2544.0,2556.0
2600.0,2576.0
2776.0,2260.0
3008.0,2936.0
2808.0,3476.0
3156.0,3548.0
3060.0,2932.0
2956.0,2936.0
2880.0,2944.0
2404.0,2400.0
2776.0,2424.0
2308.0,2600.0
2280.0,2304.0
2040.0,2424.0
2052.0,2132.0
2040.0,2192.0
2144.0,2028.0
1976.0,2216.0
2064.0,2240.0
2196.0,2192.0
2052.0,2216.0
2100.0,2348.0
2160.0,2428.0
2292.0,2380.0
2248.0,2692.0
2352.0,2508.0
2236.0,2208.0
2348.0,2408.0
2396.0,2552.0
2308.0,2816.0
2444.0,2676.0
2412.0,2784.0
2648.0,3068.0
2444.0,2964.0
2576.0,2920.0
2676.0,3256.0
2700.0,3396.0
3060.0,3348.0
2852.0,3096.0
3028.0,3592.0
2924.0,3584.0
2572.0,3948.0
2876.0,3744.0
2912.0,3844.0
2656.0,3600.0
2204.0,3836.0
2160.0,3672.0
1928.0,3360.0
1880.0,2948.0
1720.0,2824.0
1704.0,2524.0
1672.0,2692.0
1444.0,2332.0
1424.0,2152.0
1352.0,1824.0
1312.0,1588.0
1172.0,1440.0
1044.0,1592.0
1092.0,1300.0
1132.0,1472.0
1160.0,1404.0
1168.0,1400.0
1000.0,1440.0
1168.0,1380.0
920.0,1200.0
832.0,1088.0
716.0,884.0
636.0,940.0
508.0,668.0
384.0,588.0
284.0,604.0
284.0,352.0
268.0,364.0
208.0,312.0
220.0,260.0
188.0,268.0
128.0,200.0
104.0,172.0
104.0,144.0
148.0,144.0
96.0,64.0
68.0,88.0
124.0,108.0
96.0,112.0
104.0,108.0
112.0,212.0
160.0,256.0
216.0,272.0
252.0,344.0
268.0,340.0
488.0,468.0
660.0,668.0
868.0,864.0
1176.0,744.0
1792.0,980.0
2056.0,1484.0
2328.0,2388.0
2352.0,2368.0
2540.0,2344.0
2948.0,2856.0
3116.0,3092.0
3048.0,3408.0
2984.0,2732.0
3004.0,2772.0
2336.0,2640.0
1896.0,2508.0
2036.0,2252.0
2472.0,2100.0
2384.0,2280.0
2276.0,2408.0
2056.0,2192.0
2304.0,2264.0
2164.0,2304.0
2080.0,2356.0
2228.0,2148.0
2040.0,2540.0
2216.0,2332.0
2360.0,2472.0
2404.0,2524.0
2388.0,2632.0
2476.0,2672.0
2284.0,2700.0
2440.0,2724.0
2312.0,2816.0
2384.0,2732.0
2540.0,2928.0
2488.0,2932.0
2536.0,3056.0
2748.0,2992.0
2664.0,3424.0
2792.0,2956.0
2824.0,3280.0
2864.0,3168.0
2844.0,3172.0
2792.0,3316.0
2920.0,3264.0
2780.0,3224.0
2584.0,3852.0
2668.0,3476.0
2932.0,3796.0
2832.0,3676.0
2448.0,3704.0
2476.0,3280.0
2320.0,2864.0
2124.0,2888.0
2008.0,2836.0
1716.0,2216.0
1720.0,2664.0
1592.0,2476.0
1420.0,2028.0
1508.0,1840.0
1272.0,1760.0
1164.0,1448.0
1116.0,1376.0
1124.0,1248.0
1180.0,1284.0
1196.0,1304.0
1028.0,1112.0
1044.0,1172.0
920.0,1276.0
1068.0,1260.0
1200.0,1188.0
1148.0,1152.0
1040.0,992.0
812.0,1072.0
640.0,888.0
588.0,916.0
556.0,836.0
468.0,636.0
400.0,532.0
320.0,528.0
288.0,340.0
200.0,368.0
152.0,308.0
132.0,228.0
184.0,236.0
116.0,188.0
148.0,192.0
132.0,180.0
124.0,148.0
172.0,136.0
200.0,140.0
168.0,200.0
160.0,132.0
164.0,108.0
168.0,152.0
288.0,184.0
320.0,192.0
324.0,252.0
268.0,300.0
352.0,304.0
484.0,456.0
548.0,672.0
556.0,668.0
668.0,576.0
752.0,556.0
688.0,636.0
928.0,900.0
900.0,888.0
1304.0,968.0
1304.0,1224.0
1472.0,1536.0
1616.0,1316.0
1592.0,1696.0
1820.0,1976.0
1836.0,1916.0
2016.0,2144.0
2132.0,1948.0
2068.0,2352.0
2160.0,2348.0
2092.0,2140.0
2092.0,2504.0
2300.0,2272.0
2380.0,2368.0
2376.0,2412.0
2864.0,2716.0
2564.0,2656.0
2496.0,2768.0
2480.0,3004.0
2604.0,2808.0
2712.0,3124.0
2992.0,3056.0
2740.0,3008.0
2656.0,3028.0
2556.0,3220.0
2636.0,3132.0
2540.0,3052.0
2580.0,2892.0
2380.0,2940.0
2524.0,3184.0
2440.0,2932.0
2704.0,3004.0
2404.0,2956.0
2232.0,3332.0
2304.0,2948.0
2504.0,2884.0
2112.0,2884.0
1820.0,2588.0
1652.0,2588.0
1740.0,2032.0
1696.0,1836.0
1596.0,1908.0
1472.0,1760.0
1444.0,1688.0
1432.0,1788.0
1716.0,1664.0
1356.0,1612.0
1312.0,1576.0
1124.0,1448.0
988.0,1516.0
1052.0,1232.0
1204.0,1328.0
984.0,1216.0
1008.0,1236.0
1328.0,1148.0
1220.0,1412.0
1088.0,1256.0
932.0,996.0
936.0,1256.0
1056.0,1312.0
856.0,1096.0
800.0,1108.0
736.0,1008.0
700.0,904.0
684.0,888.0
564.0,836.0
500.0,704.0
464.0,560.0
372.0,604.0
340.0,500.0
220.0,364.0
176.0,308.0
144.0,300.0
100.0,284.0
108.0,244.0
96.0,216.0
92.0,256.0
72.0,140.0
88.0,144.0
108.0,168.0
128.0,140.0
96.0,220.0
160.0,132.0
140.0,188.0
148.0,156.0
104.0,112.0
156.0,160.0
180.0,316.0
264.0,396.0
228.0,432.0
300.0,400.0
300.0,260.0
304.0,240.0
368.0,340.0
348.0,328.0
496.0,324.0
608.0,440.0
556.0,568.0
668.0,704.0
864.0,928.0
1072.0,1288.0
1120.0,1380.0
1256.0,1236.0
1328.0,1360.0
1432.0,1504.0
1436.0,1864.0
1600.0,1508.0
1808.0,1764.0
1812.0,1908.0
1944.0,2260.0
1952.0,2236.0
2264.0,2176.0
2412.0,2508.0
2604.0,2784.0
2196.0,2480.0
2364.0,2812.0
2568.0,2804.0
2644.0,2908.0
2580.0,2912.0
2360.0,2712.0
2544.0,2900.0
2396.0,3068.0
2296.0,2756.0
2344.0,2580.0
2224.0,2724.0
2220.0,2488.0
2120.0,2404.0
2296.0,2300.0
2196.0,2368.0
2200.0,2348.0
2156.0,2448.0
1948.0,2628.0
1804.0,2436.0
1604.0,2088.0
1496.0,1804.0
1452.0,1684.0
1344.0,1560.0
1272.0,1660.0
1348.0,1496.0
1312.0,1604.0
1348.0,1728.0
1312.0,1660.0
1296.0,1484.0
1124.0,1336.0
1152.0,1336.0
1012.0,1228.0
808.0,1288.0
868.0,1056.0
744.0,1028.0
776.0,1112.0
764.0,964.0
604.0,900.0
632.0,844.0
464.0,684.0
428.0,696.0
472.0,556.0
276.0,468.0
244.0,392.0
200.0,328.0
164.0,312.0
160.0,232.0
128.0,192.0
128.0,192.0
84.0,168.0
92.0,140.0
92.0,104.0
56.0,112.0
88.0,80.0
52.0,64.0
72.0,72.0
88.0,68.0
44.0,128.0
96.0,184.0
120.0,216.0
188.0,248.0
220.0,288.0
296.0,344.0
300.0,416.0
584.0,492.0
776.0,692.0
1100.0,952.0
1448.0,996.0
2284.0,1160.0
2600.0,1768.0
2760.0,2684.0
2620.0,2748.0
2840.0,2624.0
3016.0,2828.0
3092.0,3144.0
2748.0,3132.0
2988.0,2328.0
2956.0,2972.0
2928.0,3212.0
2688.0,2688.0
2440.0,2120.0
1932.0,1976.0
1940.0,2264.0
1932.0,2344.0
1780.0,2032.0
1808.0,2224.0
1940.0,2168.0
1968.0,2148.0
1892.0,2052.0
1956.0,2448.0
1848.0,2408.0
2132.0,2120.0
2092.0,2160.0
2240.0,2308.0
2120.0,2500.0
2392.0,2288.0
2192.0,2092.0
2232.0,2520.0
2244.0,2592.0
2208.0,2704.0
2256.0,2600.0
2548.0,2672.0
2500.0,2916.0
2420.0,2876.0
2524.0,2808.0
2472.0,3192.0
2508.0,3156.0
2908.0,3356.0
2796.0,3428.0
3012.0,3240.0
2848.0,3624.0
2900.0,3716.0
2864.0,3384.0
2884.0,3504.0
2560.0,3532.0
2272.0,3612.0
2012.0,3228.0
1892.0,3436.0
1764.0,3180.0
1596.0,2548.0
1616.0,2304.0
1484.0,2236.0
1660.0,1604.0
1280.0,1740.0
1048.0,1480.0
1132.0,1560.0
1088.0,1372.0
1056.0,1468.0
940.0,1168.0
1096.0,1228.0
908.0,1044.0
932.0,988.0
856.0,1024.0
804.0,1052.0
752.0,952.0
728.0,740.0
604.0,704.0
492.0,540.0
412.0,528.0
284.0,560.0
300.0,392.0
172.0,316.0
152.0,248.0
144.0,208.0
156.0,200.0
156.0,136.0
96.0,132.0
136.0,220.0
76.0,108.0
92.0,112.0
80.0,68.0
88.0,140.0
92.0,84.0
96.0,140.0
112.0,172.0
176.0,160.0
148.0,192.0
180.0,260.0
224.0,356.0
308.0,416.0
528.0,504.0
796.0,684.0
1156.0,816.0
1588.0,812.0
2136.0,1148.0
2612.0,1676.0
2876.0,2976.0
2832.0,2612.0
2704.0,2732.0
3232.0,3120.0
3196.0,3364.0
2952.0,2928.0
1416.0,2852.0
2756.0,2764.0
2984.0,2824.0
3088.0,2756.0
2464.0,2452.0
2216.0,2332.0
2128.0,2396.0
2032.0,2520.0
2088.0,2180.0
2020.0,2196.0
2120.0,2188.0
2004.0,2204.0
1916.0,2160.0
1964.0,2180.0
2608.0,2292.0
2128.0,2440.0
2088.0,2072.0
2356.0,2436.0
2204.0,2308.0
2320.0,2412.0
2080.0,2340.0
2352.0,2604.0
2408.0,2704.0
2332.0,2492.0
2432.0,2756.0
2432.0,2864.0
2444.0,2960.0
2496.0,3116.0
2556.0,2948.0
2812.0,3004.0
2852.0,3432.0
2912.0,3700.0
2848.0,3572.0
2800.0,3568.0
2836.0,3032.0
3052.0,3664.0
2876.0,3632.0
3156.0,3704.0
2640.0,3720.0
2340.0,3836.0
2036.0,3712.0
2112.0,3312.0
1956.0,2888.0
1804.0,2348.0
1764.0,2504.0
1428.0,2696.0
1392.0,2212.0
1356.0,2040.0
1284.0,1680.0
1204.0,1572.0
1076.0,1436.0
1136.0,1192.0
956.0,1236.0
1124.0,1148.0
1064.0,1320.0
988.0,1212.0
972.0,1088.0
932.0,1244.0
788.0,1080.0
604.0,868.0
584.0,816.0
496.0,740.0
432.0,636.0
368.0,564.0
292.0,440.0
196.0,308.0
200.0,292.0
140.0,268.0
140.0,164.0
132.0,192.0
120.0,140.0
92.0,160.0
76.0,76.0
104.0,92.0
56.0,88.0
32.0,84.0
64.0,80.0
96.0,156.0
104.0,124.0
116.0,172.0
164.0,208.0
184.0,244.0
280.0,328.0
332.0,368.0
548.0,448.0
820.0,608.0
1048.0,816.0
1424.0,824.0
2108.0,1176.0
2372.0,1804.0
2648.0,2780.0
2576.0,2556.0
2744.0,2672.0
3012.0,3136.0
3040.0,3216.0
3068.0,3192.0
2968.0,2972.0
2916.0,2772.0
3080.0,2780.0
2652.0,2876.0
2504.0,2156.0
2276.0,2236.0
2068.0,2372.0
2108.0,2480.0
2028.0,2068.0
2036.0,2308.0
1940.0,2180.0
1780.0,2192.0
1824.0,2220.0
2100.0,2260.0
2160.0,2296.0
2156.0,2596.0
2220.0,2512.0
2152.0,2712.0
2400.0,2504.0
2548.0,2816.0
2444.0,2472.0
2444.0,2468.0
2388.0,2712.0
2548.0,2624.0
2288.0,2804.0
2412.0,2804.0
2480.0,3072.0
2564.0,2832.0
2484.0,3036.0
2764.0,3128.0
2788.0,3396.0
2876.0,3648.0
2828.0,3504.0
2992.0,3528.0
2680.0,3172.0
2776.0,3324.0
2672.0,3668.0
2988.0,3712.0
2488.0,3536.0
2292.0,3724.0
1956.0,3356.0
1816.0,3424.0
1908.0,2936.0
1668.0,2768.0
1716.0,2444.0
1668.0,2368.0
1308.0,2136.0
1340.0,1988.0
1268.0,1844.0
1280.0,1704.0
1224.0,1388.0
1112.0,1280.0
1104.0,1116.0
1156.0,1228.0
1192.0,1400.0
1068.0,1108.0
1068.0,1160.0
988.0,1284.0
940.0,1108.0
700.0,1004.0
728.0,896.0
556.0,760.0
576.0,612.0
364.0,524.0
244.0,460.0
244.0,380.0
172.0,268.0
108.0,196.0
144.0,176.0
104.0,160.0
108.0,176.0
96.0,136.0
108.0,132.0
96.0,120.0
80.0,68.0
72.0,104.0
88.0,68.0
56.0,140.0
128.0,132.0
96.0,148.0
196.0,192.0
204.0,196.0
232.0,288.0
304.0,424.0
520.0,456.0
768.0,532.0
1112.0,772.0
1436.0,804.0
1940.0,980.0
2496.0,1800.0
2648.0,2848.0
2796.0,2612.0
2828.0,2592.0
3168.0,3292.0
3112.0,3364.0
3208.0,3060.0
3024.0,3120.0
3144.0,3112.0
2860.0,2756.0
2920.0,2744.0
2648.0,2188.0
2556.0,2372.0
2236.0,2604.0
2004.0,2744.0
1928.0,2580.0
1880.0,2280.0
1816.0,2464.0
1980.0,2204.0
1888.0,2012.0
1996.0,2032.0
2336.0,2372.0
2232.0,2304.0
2180.0,2344.0
2392.0,2400.0
2276.0,2524.0
2180.0,2380.0
2360.0,2532.0
2356.0,2404.0
2212.0,2548.0
2432.0,2696.0
2428.0,2728.0
2376.0,2984.0
2388.0,3160.0
2496.0,3072.0
2508.0,2896.0
2896.0,3356.0
2880.0,3256.0
2776.0,3468.0
2952.0,3564.0
3008.0,3220.0
3012.0,3412.0
2856.0,3544.0
2856.0,3596.0
3016.0,3652.0
2744.0,3128.0
2572.0,3692.0
1960.0,2796.0
1832.0,3512.0
1772.0,3732.0
1812.0,3108.0
1692.0,2512.0
1684.0,2568.0
1580.0,2508.0
1288.0,2252.0
1324.0,1836.0
1344.0,1768.0
1144.0,1456.0
1024.0,1428.0
1084.0,1356.0
1144.0,1304.0
1000.0,1236.0
1152.0,1112.0
1004.0,1208.0
1088.0,1268.0
960.0,1160.0
708.0,1052.0
728.0,860.0
644.0,884.0
464.0,640.0
496.0,504.0
320.0,544.0
248.0,584.0
196.0,384.0
216.0,300.0
184.0,248.0
120.0,220.0
144.0,188.0
120.0,140.0
160.0,172.0
84.0,128.0
92.0,120.0
92.0,156.0
76.0,80.0
108.0,92.0
148.0,192.0
100.0,204.0
164.0,264.0
188.0,324.0
284.0,412.0
328.0,408.0
540.0,584.0
712.0,688.0
944.0,900.0
1236.0,824.0
1800.0,1016.0
2204.0,1592.0
2396.0,2580.0
2220.0,2732.0
2496.0,2516.0
3048.0,2968.0
3048.0,3328.0
3024.0,2952.0
2996.0,2940.0
3072.0,2604.0
2912.0,2836.0
3000.0,2940.0
2384.0,2344.0
2440.0,2204.0
2204.0,2568.0
2144.0,2296.0
2008.0,2340.0
2216.0,2316.0
2272.0,2316.0
2224.0,2392.0
2056.0,2276.0
2332.0,2392.0
2272.0,2496.0
2072.0,2760.0
2384.0,2596.0
2340.0,2760.0
2632.0,2644.0
2368.0,2872.0
2372.0,2584.0
2588.0,2904.0
2400.0,2736.0
2388.0,2884.0
2636.0,2948.0
2524.0,2832.0
2804.0,3312.0
2932.0,3368.0
2660.0,3140.0
2804.0,3384.0
2864.0,3244.0
3036.0,3232.0
2960.0,2984.0
3000.0,3072.0
2908.0,3388.0
2848.0,3232.0
2940.0,3408.0
2984.0,3704.0
2620.0,3312.0
2584.0,3712.0
2256.0,3140.0
2248.0,3484.0
2264.0,3360.0
2268.0,2648.0
2076.0,2600.0
1940.0,2420.0
1644.0,2364.0
1484.0,1976.0
1488.0,1984.0
1288.0,1952.0
1364.0,1488.0
1072.0,1272.0
1176.0,1256.0
1232.0,1432.0
1064.0,1316.0
1044.0,1292.0
1000.0,1540.0
1028.0,1888.0
944.0,1448.0
1044.0,1128.0
1184.0,1160.0
1044.0,1004.0
812.0,868.0
684.0,960.0
576.0,784.0
540.0,652.0
412.0,624.0
372.0,464.0
372.0,364.0
312.0,396.0
184.0,352.0
200.0,252.0
164.0,184.0
140.0,212.0
132.0,188.0
144.0,172.0
120.0,156.0
124.0,132.0
144.0,156.0
128.0,176.0
156.0,152.0
104.0,136.0
196.0,180.0
216.0,120.0
224.0,180.0
336.0,212.0
332.0,284.0
328.0,300.0
348.0,244.0
520.0,376.0
560.0,760.0
496.0,632.0
504.0,568.0
792.0,680.0
868.0,744.0
972.0,1096.0
892.0,1176.0
1308.0,1096.0
1508.0,1404.0
1504.0,1632.0
1528.0,1424.0
1944.0,1712.0
1940.0,2212.0
1908.0,2028.0
2016.0,2008.0
2120.0,2224.0
2192.0,2440.0
2176.0,2444.0
2384.0,2316.0
2400.0,2536.0
2404.0,2440.0
2560.0,2784.0
2524.0,2620.0
2684.0,2812.0
2664.0,2944.0
2800.0,3132.0
2672.0,2856.0
2872.0,3168.0
2716.0,2928.0
2616.0,3300.0
2604.0,3000.0
2756.0,2964.0
2568.0,3108.0
2664.0,3104.0
2624.0,2984.0
2440.0,2844.0
2520.0,3008.0
2640.0,2976.0
2536.0,2892.0
2488.0,2912.0
2216.0,2920.0
2404.0,2788.0
2456.0,2708.0
2476.0,2860.0
2080.0,2820.0
1784.0,2380.0
1608.0,2464.0
1628.0,2076.0
1720.0,1916.0
1632.0,1720.0
1460.0,1576.0
1584.0,1596.0
1448.0,1484.0
1692.0,1136.0
1388.0,1060.0
1340.0,1344.0
1176.0,1460.0
