out,in
795.4549549549549,1019.9414414414415
721.0360360360361,942.3558558558559
647.8693693693693,842.2297297297297
613.427927927928,786.936936936937
558.8378378378378,732.4639639639639
456.2882882882883,641.3198198198198
382.1261261261261,551.3468468468468
347.841628959276,484.72850678733033
305.23981900452486,433.3665158371041
242.34389140271495,367.4841628959276
203.81447963800906,318.94117647058823
178.44796380090497,275.9683257918552
154.77828054298644,238.19004524886878
137.76470588235293,212.49773755656108
126.36199095022624,180.0497737556561
118.42986425339366,162.94117647058823
115.40723981900453,144.90950226244343
102.73303167420815,133.85972850678732
95.22171945701358,127.53846153846153
92.78733031674209,124.61990950226244
96.16742081447964,130.10859728506787
101.32579185520362,146.6153846153846
98.85972850678733,177.4660633484163
134.2443438914027,173.37556561085972
163.07239819004525,207.9004524886878
207.3212669683258,258.8371040723982
230.40271493212668,316.3529411764706
378.63800904977376,341.2352941176471
525.2036199095022,457.24886877828055
728.027149321267,594.2352941176471
919.8597285067873,639.6199095022624
1307.2443438914027,733.4434389140272
1649.5158371040725,1171.8733031674208
1939.9276018099547,1652.3574660633485
2129.018099547511,1677.1674208144796
2401.7737556561087,1719.9683257918552
2661.452488687783,2153.348416289593
2748.719457013575,2630.8054298642533
2715.1447963800906,2539.018099547511
2713.7737556561087,2366.371040723982
2758.4796380090497,2451.366515837104
2717.366515837104,2545.4298642533936
2596.5203619909503,2424.316742081448
2358.6787330316743,2162.719457013575
2277.556561085973,2131.945701357466
2232.235294117647,2131.6923076923076
2148.316742081448,2103.185520361991
1970.8325791855204,1921.8371040723982
1952.2669683257918,1924.1266968325792
1937.0407239819006,1952.2850678733032
1873.8552036199094,1969.1900452488687
1830.8009049773755,1886.1990950226245
1883.6651583710407,1945.5701357466064
1914.1266968325792,1998.2398190045249
1883.131221719457,2032.8461538461538
1906.7692307692307,2006.343891402715
2010.3981900452488,2101.787330316742
2057.7420814479638,2190.9004524886877
2046.9954751131222,2191.610859728507
2059.769230769231,2118.927601809955
2173.787330316742,2225.5656108597286
2159.809954751131,2279.420814479638
2128.873303167421,2338.4343891402714
2146.7511312217193,2313.733031674208
2257.266968325792,2432.864253393665
2268.873303167421,2529.8371040723982
2259.633484162896,2601.8552036199094
2284.3846153846152,2577.5927601809954
2399.371040723982,2737.2036199095023
2463.8325791855204,2849.4886877828053
2510.4841628959275,2945.561085972851
2537.2488687782807,2937.389140271493
2655.3303167420813,3103.914027149321
2643.945701357466,3093.524886877828
2650.398190045249,3214.0678733031673
2677.425339366516,3231.524886877828
2755.438914027149,3322.755656108597
2510.3257918552035,3273.3031674208146
2313.5158371040725,3297.475113122172
2177.873303167421,3193.945701357466
2183.3846153846152,3106.877828054299
1975.2850678733032,2847.0904977375567
1788.4570135746606,2685.298642533937
1677.606334841629,2560.601809954751
1633.3800904977375,2425.5927601809954
1514.3484162895927,2169.235294117647
1409.7466063348415,1949.6153846153845
1329.0361990950225,1790.7239819004526
1282.3257918552035,1687.4072398190044
1231.9773755656108,1506.1990950226245
1169.5339366515836,1405.3574660633485
1060.9819004524886,1263.8054298642535
1053.289592760181,1249.3891402714933
978.89592760181,1177.6244343891403
928.3122171945702,1161.0678733031675
908.4389140271493,1037.4343891402716
909.6923076923077,1050.5927601809956
790.9140271493212,933.2941176470588
733.0497737556561,859.5339366515838
688.6334841628959,821.4162895927602
635.4660633484162,798.5248868778281
507.5475113122172,678.5565610859728
502.94117647058823,584.7420814479638
408.6877828054299,520.6018099547512
350.1990950226244,454.0135746606335
265.2669683257919,383.04977375565613
218.25339366515837,325.3348416289593
190.8733031674208,269.6651583710407
161.32579185520362,233.02714932126696
140.40723981900453,208.84615384615384
132.3891402714932,177.26696832579185
125.3076923076923,157.89592760180994
118.51131221719457,146.38009049773757
111.91855203619909,133.15837104072398
103.36651583710407,130.30316742081448
105.72850678733032,128.7058823529412
100.47511312217195,130.49773755656108
108.94117647058823,142.2443438914027
106.90045248868778,165.02714932126696
136.8552036199095,182.13574660633483
165.26244343891403,217.28506787330318
203.5339366515837,258.61990950226243
232.06787330316743,315.6334841628959
381.0769230769231,343.2669683257919
524.2307692307693,472.6018099547511
754.737556561086,622.0588235294117
960.0904977375566,663.2488687782806
1386.7058823529412,759.0678733031674
1748.1131221719456,1232.1764705882354
2051.018099547511,1762.7058823529412
2250.868778280543,1770.606334841629
2540.457013574661,1811.7330316742082
2785.3800904977375,2299.656108597285
2898.266968325792,2803.701357466063
2904.656108597285,2680.497737556561
2874.6153846153848,2536.289592760181
2913.190045248869,2631.981900452489
2862.918552036199,2662.475113122172
2763.3800904977375,2549.1674208144796
2527.20814479638,2300.235294117647
2413.656108597285,2263.3619909502263
2355.5927601809954,2292.923076923077
2277.529411764706,2284.5158371040725
2110.6153846153848,2089.846153846154
2073.1719457013573,2067.3257918552035
2032.7285067873304,2118.561085972851
1945.420814479638,2109.438914027149
1897.497737556561,2008.9954751131222
1970.4072398190044,2040.7963800904977
1947.3212669683257,2098.0904977375567
1935.6923076923076,2116.072398190045
1960.6244343891403,2055.9864253393666
2062.995475113122,2150.8868778280544
2109.294117647059,2216.108597285068
2085.1674208144796,2251.2171945701357
2105.8371040723982,2181.334841628959
2215.714932126697,2282.20814479638
2197.4117647058824,2343.606334841629
2175.4072398190046,2375.131221719457
2186.6742081447965,2343.868778280543
2287.556561085973,2474.7511312217193
2310.2488687782807,2559.506787330317
2284.683257918552,2606.131221719457
2322.8280542986427,2579.5656108597286
2432.8054298642533,2765.6425339366515
2502.402714932127,2882.2036199095023
2548.733031674208,2993.7466063348415
2574.298642533937,2979.923076923077
2695.6696832579187,3144.968325791855
2711.239819004525,3150.561085972851
2715.4117647058824,3263.5158371040725
2726.3212669683257,3263.8009049773755
2813.556561085973,3351.316742081448
2631.972850678733,3309.8868778280544
2429.877828054299,3364.3031674208146
2264.438914027149,3288.0904977375567
2270.891402714932,3243.574660633484
2083.072398190045,3025.968325791855
1862.0180995475114,2906.022624434389
1716.5294117647059,2715.9864253393666
1672.656108597285,2636.977375565611
1596.6696832579185,2408.819004524887
1472.710407239819,2174.6199095022625
1390.8009049773755,1915.6923076923076
1346.9095022624435,1838.8597285067874
1247.393665158371,1681.0950226244345
1179.6425339366515,1552.8597285067874
1185.1402714932126,1394.579185520362
1128.1447963800906,1330.8733031674208
1051.0904977375565,1239.212669683258
1018.7782805429864,1197.1402714932126
979.6877828054298,1149.6787330316743
1010.9230769230769,1183.9864253393664
901.1402714932127,1077.8778280542986
830.2081447963801,1010.1628959276018
792.8144796380091,950.0452488687782
740.0588235294117,929.579185520362
595.447963800905,797.2352941176471
471.81900452488685,671.4886877828054
432.72850678733033,586.6651583710408
374.6877828054299,501.6651583710407
295.4434389140271,416.7647058823529
245.50678733031674,352.9773755656109
208.39819004524887,302.8235294117647
173.02262443438914,255.07692307692307
148.19004524886878,214.16742081447964
133.89592760180994,187.52036199095022
120.42533936651584,156.05429864253395
112.8054298642534,145.3710407239819
101.73755656108597,133.7239819004525
93.13574660633485,124.15384615384616
92.97285067873302,120.15384615384616
92.55656108597285,121.66515837104072
101.69683257918552,132.95927601809956
103.15837104072398,145.47058823529412
127.63800904977376,159.53846153846155
157.38009049773757,196.6787330316742
194.9004524886878,250.1131221719457
224.7239819004525,306.18099547511315
360.8099547511312,337.57466063348414
501.4117647058824,456.2760180995475
736.7058823529412,599.6425339366516
927.8778280542987,653.0180995475113
1338.3303167420815,753.5972850678733
1692.8597285067874,1217.3212669683257
1972.945701357466,1729.0452488687783
2162.3846153846152,1718.8642533936652
2438.6696832579187,1750.7737556561085
2720.6787330316743,2192.366515837104
2806.076923076923,2708.475113122172
2822.5656108597286,2613.764705882353
2801.176470588235,2425.6787330316743
2887.054298642534,2545.126696832579
2835.0950226244345,2627.9547511312217
2686.081447963801,2500.5701357466064
2497.660633484163,2266.1447963800906
2429.561085972851,2213.452488687783
2433.547511312217,2253.7782805429865
2307.0361990950228,2275.348416289593
2133.574660633484,2069.081447963801
2132.1628959276018,2079.6153846153848
2102.0090497737556,2131.3257918552035
2026.0090497737556,2156.9864253393666
1995.1990950226245,2059.68778280543
2045.447963800905,2122.4343891402714
2073.239819004525,2200.131221719457
2075.9638009049772,2261.656108597285
2099.339366515837,2219.6787330316743
2209.6425339366515,2302.914027149321
2278.334841628959,2389.1176470588234
2294.153846153846,2469.502262443439
2288.289592760181,2395.556561085973
2369.339366515837,2434.126696832579
2383.425339366516,2496.2533936651585
2361.266968325792,2507.8280542986427
2306.3212669683257,2418.8325791855204
2394.2760180995474,2498.556561085973
2406.89592760181,2575.289592760181
2374.923076923077,2614.212669683258
2375.764705882353,2634.244343891403
2498.79185520362,2764.2579185520362
2560.6244343891403,2860.977375565611
2596.0904977375567,2943.8009049773755
2633.5701357466064,2982.7963800904977
2732.285067873303,3134.2217194570135
2729.9321266968327,3124.891402714932
2725.6968325791854,3199.9049773755655
2720.547511312217,3235.660633484163
2821.41628959276,3330.153846153846
2626.1493212669684,3288.574660633484
2423.027149321267,3333.1990950226245
2268.0135746606334,3201.755656108597
2284.6923076923076,3182.294117647059
2083.6380090497737,2966.2217194570135
1894.6153846153845,2861.787330316742
1787.0950226244345,2686.185520361991
1744.6108597285067,2557.8371040723982
1669.524886877828,2318.294117647059
1555.0678733031675,2133.891402714932
1472.6108597285067,1925.0678733031675
1428.79185520362,1840.6923076923076
1339.9547511312217,1691.235294117647
1268.10407239819,1587.4389140271494
1214.7466063348415,1440.710407239819
1192.1493212669684,1409.9185520361991
1110.7828054298643,1295.5746606334842
1068.7466063348415,1211.2579185520362
1030.1900452488687,1153.4886877828055
1040.2986425339366,1183.6877828054298
940.4343891402715,1140.2488687782804
867.7737556561086,1038.8823529411766
833.5656108597285,960.3438914027149
759.683257918552,941.3574660633484
638.9230769230769,821.1945701357466
513.393665158371,718.4389140271493
