out,in
69.72072072072072,101.46396396396396
68.80630630630631,119.25675675675676
84.52702702702703,135.7972972972973
95.15315315315316,137.3918918918919
108.93243243243244,138.83333333333334
127.69369369369369,167.1936936936937
183.86486486486487,204.28378378378378
251.01351351351352,224.37387387387386
289.84234234234236,227.2882882882883
301.06756756756755,266.8693693693694
339.4549549549549,326.4954954954955
408.86486486486484,394.2927927927928
483.5765765765766,435.77027027027026
503.6306306306306,509.43243243243245
615.4234234234234,585.8738738738739
717.4234234234234,719.8918918918919
856.9684684684685,821.5765765765766
862.4009009009009,891.0315315315315
988.6081081081081,1012.472972972973
1121.599099099099,1147.1036036036037
1294.3423423423424,1240.4954954954956
1244.2072072072071,1290.0945945945946
1394.5900900900901,1411.481981981982
1477.4054054054054,1517.2882882882882
1584.8243243243244,1546.1801801801803
1527.7207207207207,1575.3153153153153
1640.1351351351352,1636.337837837838
1681.837837837838,1705.3918918918919
1774.144144144144,1708.436936936937
1721.2612612612613,1734.009009009009
1788.7477477477478,1796.8423423423424
1816.4144144144145,1817.1756756756756
1873.490990990991,1806.2567567567567
1827.4414414414414,1804.4954954954956
1876.7522522522522,1861.2612612612613
1875.1486486486488,1877.7342342342342
1943.7162162162163,1886.2792792792793
1929.0315315315315,1888.617117117117
1933.3423423423424,1931.2432432432433
1935.7567567567567,1916.8198198198197
1972.5315315315315,1908.6036036036037
1912.7027027027027,1915.2432432432433
1909.018018018018,1934.1216216216217
1891.9144144144145,1925.5135135135135
1889.2027027027027,1938.337837837838
1840.2432432432433,1899.6981981981983
1812.945945945946,1907.382882882883
1771.454954954955,1921.4864864864865
1786.2297297297298,1918.990990990991
1724.5855855855855,1903.7972972972973
1713.9324324324325,1931.0675675675675
1655.6711711711712,1857.6126126126126
1601.6396396396397,1726.2612612612613
1473.9099099099099,1664.5135135135135
1405.0405405405406,1613.5585585585586
1289.126126126126,1440.472972972973
1207.990990990991,1324.4684684684685
1085.7207207207207,1199.527027027027
1008.8738738738739,1124.9234234234234
937.7612612612612,1065.6801801801803
914.5045045045046,1029.027027027027
877.5765765765766,1005.8153153153153
857.4009009009009,977.3333333333334
831.1531531531532,941.6891891891892
812.3423423423424,916.7207207207207
785.6126126126126,875.9594594594595
751.4054054054054,851.8738738738739
733.9504504504505,812.0045045045046
698.4414414414415,776.8198198198198
670.4774774774775,774.4459459459459
672.4414414414415,744.3603603603603
652.2882882882883,763.1936936936937
623.5765765765766,766.1981981981982
617.4009009009009,742.436936936937
621.1216216216217,720.2342342342342
591.081081081081,712.2297297297297
552.981981981982,727.0225225225225
520.2837837837837,688.8288288288288
486.9594594594595,585.3558558558559
440.5945945945946,515.3423423423424
397.72522522522524,476.6621621621622
357.52702702702703,423.94594594594594
319.95045045045043,347.4054054054054
276.77927927927925,288.77027027027026
236.53153153153153,249.72072072072072
202.5158371040724,209.02262443438914
175.59276018099547,184.0497737556561
155.16289592760182,158.2262443438914
132.06787330316743,137.6108597285068
114.33783783783784,127.99549549549549
100.8108108108108,117.66216216216216
90.16216216216216,100.22972972972973
81.06306306306307,88.5
73.36486486486487,84.08558558558559
68.95045045045045,82.82432432432432
65.15315315315316,78.88288288288288
58.927927927927925,73.09909909909909
57.689189189189186,78.58558558558559
61.78378378378378,83.32432432432432
64.39189189189189,84.62612612612612
65.09909909909909,81.30630630630631
73.18468468468468,96.86936936936937
91.51801801801801,109.66666666666667
129.92792792792793,121.93243243243244
162.95495495495496,125.509009009009
178.36486486486487,155.74324324324326
173.55405405405406,176.72072072072072
174.95495495495496,183.86936936936937
219.53603603603602,205.55855855855856
226.78378378378378,239.66666666666666
254.2072072072072,277.7117117117117
286.36036036036035,324.81531531531533
357.3738738738739,366.2522522522523
380.2522522522523,425.3783783783784
480.4864864864865,509.94594594594594
598.9144144144144,616.6261261261261
723.2702702702703,674.9099099099099
745.3828828828829,750.6666666666666
900.0450450450451,853.6621621621622
1005.2657657657658,948.072072072072
1141.126126126126,993.9009009009009
1123.0135135135135,1057.2882882882882
1235.8063063063064,1141.6036036036037
1344.1936936936936,1226.4684684684685
1456.9279279279278,1266.6756756756756
1448.2252252252251,1323.4144144144145
1506.1936936936936,1432.162162162162
1584.0945945945946,1497.0045045045044
1692.7117117117118,1535.0900900900901
1650.8648648648648,1568.5585585585586
1717.4054054054054,1660.617117117117
1758.3288288288288,1721.3018018018017
1841.2972972972973,1735.9234234234234
1788.9864864864865,1731.445945945946
1836.1846846846847,1791.2747747747749
1831.1756756756756,1802.5225225225224
1852.9324324324325,1797.7207207207207
1805.2882882882882,1814.3783783783783
1750.1756756756756,1830.6531531531532
1728.8108108108108,1844.3648648648648
1717.4684684684685,1834.2882882882882
1639.1666666666667,1839.2837837837837
1598.1891891891892,1841.0315315315315
1568.027027027027,1881.1936936936936
1565.5585585585586,1833.8288288288288
1500.1936936936936,1819.2117117117118
1439.1216216216217,1789.0855855855855
1391.0675675675675,1685.4954954954956
1355.1351351351352,1583.7117117117118
1228.2927927927929,1504.4324324324325
1157.5045045045044,1407.1711711711712
1052.9504504504505,1255.7297297297298
988.2702702702703,1142.9324324324325
907.2702702702703,1099.5765765765766
884.4549549549549,1056.6216216216217
838.2792792792793,1014.3018018018018
848.2837837837837,1006.3738738738739
838.1396396396397,995.572072072072
819.8468468468468,994.6576576576576
814.6171171171171,953.2252252252252
799.418918918919,911.8648648648649
762.0135135135135,860.927927927928
730.8243243243244,814.1171171171171
701.1666666666666,747.7747747747748
651.7747747747748,679.8468468468468
612.3288288288288,638.7837837837837
581.8918918918919,584.4594594594595
525.2297297297297,539.0135135135135
466.42792792792795,478.2522522522523
421.6126126126126,441.1801801801802
389.68468468468467,381.509009009009
330.14414414414415,326.5045045045045
270.8828828828829,272.4954954954955
233.73303167420815,246.710407239819
198.0995475113122,198.02262443438914
167.6787330316742,158.93212669683257
137.66515837104072,133.60180995475113
120.9366515837104,110.66968325791855
101.23529411764706,98.33031674208145
83.23529411764706,83.0633484162896
72.53393665158372,73.31221719457014
66.98190045248869,69.66515837104072
58.484162895927604,65.5972850678733
53.11764705882353,56.34389140271493
47.633484162895925,60.55656108597285
42.457013574660635,57.78733031674208
40.90950226244344,70.38009049773756
41.56108597285068,85.86877828054298
41.036199095022624,89.93212669683258
40.23076923076923,110.61538461538461
50.5972850678733,133.0814479638009
64.42081447963801,157.2579185520362
67.08597285067873,172.59276018099547
81.09954751131222,211.54298642533936
123.80090497737557,270.4524886877828
168.6787330316742,319.6470588235294
225.00904977375566,386.87330316742083
361.24886877828055,511.23981900452486
631.3891402714933,726.6380090497737
892.8235294117648,891.4524886877828
1032.0723981900453,993.5475113122172
1168.3710407239819,1238.5610859728506
1473.9819004524886,1499.8099547511313
1667.7556561085973,1709.4570135746606
1761.9547511312217,1849.9954751131222
1807.4660633484164,1940.4162895927602
1905.0950226244345,2055.542986425339
1903.3891402714933,2114.502262443439
1885.2805429864254,2075.158371040724
1828.3076923076924,1903.9954751131222
1775.7330316742082,1798.7058823529412
1698.9819004524886,1770.4570135746606
1658.5158371040725,1716.9909502262444
1540.9954751131222,1569.6153846153845
1525.3122171945702,1473.8054298642535
1493.8823529411766,1432.6289592760181
1441.8914027149322,1389.5927601809956
1329.2217194570135,1353.2307692307693
1362.6153846153845,1365.0859728506787
1395.868778280543,1374.5475113122172
1411.3031674208146,1380.8235294117646
1359.2941176470588,1386.7330316742082
1435.9683257918552,1462.79185520362
1494.6199095022625,1499.6877828054298
1557.9095022624435,1496.1719457013576
1513.2941176470588,1495.8461538461538
1549.1900452488687,1558.447963800905
1594.235294117647,1581.10407239819
1622.5158371040725,1574.0588235294117
1593.1628959276018,1616.2036199095023
1610.8506787330316,1697.212669683258
1639.1131221719456,1728.2443438914027
1697.10407239819,1746.6018099547512
1628.7330316742082,1836.2262443438915
1688.656108597285,1965.1493212669684
1758.2805429864254,2075.2171945701357
1812.656108597285,2147.547511312217
1763.4796380090497,2230.266968325792
1887.1674208144796,2332.018099547511
1922.4117647058824,2373.502262443439
1960.316742081448,2363.823529411765
1972.5565610859728,2418.9004524886877
2081.1990950226245,2495.8823529411766
2038.6787330316743,2422.556561085973
2033.3800904977375,2347.475113122172
1981.8280542986424,2128.3619909502263
1991.7963800904977,2056.846153846154
1833.6696832579185,1841.1674208144796
1729.1945701357465,1676.9954751131222
1566.7194570135746,1463.89592760181
1476.7737556561085,1354.9185520361991
1328.2036199095023,1189.7782805429865
1220.0452488687783,1067.6651583710407
1047.7194570135746,973.9864253393665
985.1493212669683,900.7194570135747
889.7692307692307,845.8054298642534
835.8009049773756,784.2760180995475
742.0407239819004,730.8009049773756
720.0452488687782,699.8235294117648
649.3438914027149,655.4117647058823
605.3076923076923,610.2669683257918
566.8190045248869,578.3484162895927
579.9366515837104,551.1674208144797
517.5113122171946,514.4343891402715
456.579185520362,451.52941176470586
424.81900452488685,440.0135746606335
401.3981900452489,411.552036199095
340.289592760181,333.8914027149321
279.1900452488688,280.8778280542986
240.90950226244343,241.60180995475113
203.23076923076923,207.32579185520362
166.52488687782807,161.83710407239818
134.9502262443439,130.79638009049773
114.85067873303167,100.72850678733032
93.15384615384616,83.21719457013575
80.20361990950227,71.66968325791855
67.5972850678733,64.90045248868778
61.796380090497735,57.49321266968326
57.12217194570136,56.71493212669683
50.58371040723982,56.21266968325792
46.04524886877828,58.04524886877828
40.65610859728507,52.990950226244344
41.4027149321267,55.203619909502265
43.06334841628959,64.04524886877829
44.36199095022624,74.53393665158372
42.71945701357466,98.39366515837104
50.89140271493213,116.52941176470588
57.69230769230769,138.71945701357467
68.66515837104072,156.13122171945702
85.45701357466064,200.47963800904978
125.81900452488688,266.86425339366514
176.3393665158371,326.7918552036199
254.28506787330318,386.5113122171946
395.3981900452489,529.9457013574661
701.8642533936652,755.8054298642534
986.0407239819004,942.9502262443439
1134.9683257918552,1048.1628959276018
1288.393665158371,1312.9004524886877
1623.3710407239819,1577.1447963800906
1789.8009049773755,1813.8552036199094
1881.0814479638009,1947.4705882352941
1942.2307692307693,2052.389140271493
2002.1719457013576,2173.8823529411766
2002.0904977375565,2231.3212669683257
1974.0995475113123,2235.10407239819
1951.1945701357465,2023.2986425339366
1940.3891402714933,1926.0452488687783
1900.158371040724,1872.3891402714933
1868.1357466063348,1813.393665158371
1753.1085972850678,1668.2217194570135
1750.923076923077,1581.5972850678734
1696.8506787330316,1532.8778280542986
1658.1493212669684,1478.737556561086
1503.8461538461538,1438.20814479638
1512.5294117647059,1493.2850678733032
1525.3212669683257,1522.606334841629
1531.89592760181,1515.5882352941176
1465.8642533936652,1543.5113122171945
1519.7420814479638,1605.6515837104073
1560.5113122171945,1624.5067873303167
1605.4162895927602,1616.2488687782804
1528.366515837104,1605.6244343891403
1599.158371040724,1659.868778280543
1623.2760180995474,1678.6968325791854
1633.656108597285,1672.2941176470588
1549.656108597285,1667.4615384615386
1610.393665158371,1757.6606334841629
1662.6425339366515,1810.1357466063348
1668.7466063348415,1845.7556561085973
1616.5384615384614,1895.9411764705883
1716.8868778280544,2037.6968325791854
1770.3031674208146,2154.846153846154
1835.8552036199094,2221.334841628959
1793.5972850678734,2301.665158371041
1896.131221719457,2405.2488687782807
1923.8325791855204,2439.628959276018
1933.2850678733032,2453.180995475113
1986.5882352941176,2488.049773755656
2080.6787330316743,2553.4072398190046
2005.1085972850678,2508.665158371041
2030.3755656108597,2487.6153846153848
1999.8506787330316,2278.108597285068
1994.1085972850678,2175.547511312217
1859.4117647058824,1953.212669683258
1802.5746606334842,1796.8280542986424
1669.9638009049775,1578.2669683257918
1604.185520361991,1477.4389140271494
1436.9095022624435,1332.2714932126696
1315.6968325791854,1179.2805429864254
1129.8190045248869,1034.475113122172
1074.524886877828,974.552036199095
955.5384615384615,912.7013574660633
886.5610859728507,840.6425339366516
750.3348416289592,780.0950226244344
742.552036199095,768.6742081447964
673.393665158371,725.9230769230769
628.3122171945702,705.3755656108598
569.4751131221719,684.2081447963801
571.9411764705883,678.7782805429864
548.447963800905,613.6244343891402
490.79638009049773,558.1809954751131
446.4660633484163,560.5701357466063
418.4977375565611,516.972850678733
366.26244343891403,415.3348416289593
296.81900452488685,360.1900452488688
249.76923076923077,321.6877828054299
210.18552036199094,262.40723981900453
170.29864253393666,199.98642533936652
139.01357466063348,161.98190045248867
116.59276018099547,128.97285067873304
97.66515837104072,101.22171945701358
82.44796380090497,80.3529411764706
65.14027149321267,69.56108597285068
56.13122171945702,62.547511312217196
51.484162895927604,59.11764705882353
43.23076923076923,53.88235294117647
37.98642533936651,52.63800904977376
34.88235294117647,48.502262443438916
32.94117647058823,55.07239819004525
33.81447963800905,62.55203619909502
35.65610859728507,68.68778280542986
34.71493212669683,95.59276018099547
43.366515837104075,123.32126696832579
51.7737556561086,134.31674208144796
64.9502262443439,168.01357466063348
84.71945701357465,201.97737556561086
123.52941176470588,266.71493212669685
181.85067873303169,321.99547511312215
241.14027149321268,390.39366515837105
380.21719457013575,520.447963800905
699.0904977375566,736.4841628959276
959.89592760181,909.7556561085972
1095.9954751131222,998.2805429864253
1212.9819004524886,1238.8054298642535
1520.2941176470588,1489.5656108597284
1757.1809954751131,1711.7511312217196
1851.6877828054298,1868.1493212669684
1886.2760180995474,1968.2579185520362
1968.4343891402716,2063.4841628959275
2002.5475113122172,2122.0361990950228
2004.4705882352941,2125.31221719457
1911.9366515837105,1929.8597285067874
1869.5837104072398,1860.2805429864254
1866.0407239819006,1852.3257918552035
1842.9773755656108,1788.3755656108597
1684.235294117647,1625.027149321267
1672.8009049773755,1575.8642533936652
1655.5610859728506,1545.4027149321266
1633.8461538461538,1534.1990950226245
1496.475113122172,1511.0723981900453
1531.7058823529412,1527.5294117647059
1568.524886877828,1574.7013574660634
1662.7692307692307,1629.9185520361991
1579.3981900452488,1655.4343891402716
1652.5927601809956,1675.0904977375565
1720.8235294117646,1721.7420814479638
1758.3348416289593,1782.1085972850678
1675.9366515837105,1758.3529411764705
1754.3891402714933,1780.8914027149322
1766.606334841629,1763.9683257918552
1775.3031674208146,1771.6380090497737
1696.2941176470588,1774.710407239819
1744.683257918552,1832.0950226244345
1747.0,1859.9864253393664
1777.2850678733032,1883.5565610859728
1682.8506787330316,1940.9683257918552
1761.393665158371,2071.6787330316743
1810.0407239819006,2167.7420814479638
1854.3619909502263,2212.425339366516
1837.0588235294117,2347.0452488687783
1932.5158371040725,2399.10407239819
1934.9773755656108,2419.4841628959275
2005.2307692307693,2430.085972850679
2016.7013574660634,2467.9547511312217
2109.923076923077,2521.9095022624433
2062.2488687782807,2447.140271493213
2063.9095022624433,2350.176470588235
2043.710407239819,2146.79185520362
2016.1266968325792,2113.846153846154
1893.7420814479638,1939.2850678733032
1827.3484162895927,1744.6651583710407
1672.5475113122172,1538.0316742081448
1554.737556561086,1459.1085972850678
1404.8235294117646,1312.89592760181
1294.1493212669684,1184.8552036199094
1117.131221719457,1082.4615384615386
1075.79185520362,1041.0226244343892
975.7556561085972,964.2579185520362
914.606334841629,904.2171945701358
803.8506787330317,837.8597285067873
775.393665158371,819.7601809954751
723.4117647058823,760.4751131221719
695.0135746606335,742.6380090497737
646.2262443438914,691.0723981900453
644.4705882352941,664.0497737556561
599.0497737556561,619.447963800905
560.7194570135747,571.2398190045249
519.2941176470588,574.7737556561086
500.86425339366514,527.5022624434389
426.9230769230769,422.5656108597285
358.97285067873304,382.94117647058823
